"time" "N1" "N2" "N3" "N4" "N5" "N6" "N7" "N8" "N9" "N10" "N11" "N12" "R1" "R2" "R3" "R4" "R5"
"1" 0 0.11 0.12 0.13 0.14 0.15 0.16 0.17 0.18 0.19 0.2 0.21 0.22 6 10 14 4 9
"2" 0.25 0.1287 0.1457 0.1568 0.1635 0.1828 0.1979 0.2014 0.2228 0.2302 0.2297 0.2565 0.2659 5.9486 9.942 13.9325 3.9718 8.9607
"3" 0.5 0.1505 0.1768 0.1891 0.1908 0.2228 0.2447 0.2385 0.2757 0.279 0.2638 0.3132 0.3213 5.8897 9.8756 13.8554 3.9393 8.9161
"4" 0.75 0.1761 0.2146 0.228 0.2227 0.2714 0.3026 0.2825 0.3411 0.338 0.3028 0.3824 0.3881 5.8214 9.7987 13.7666 3.9016 8.8649
"5" 1 0.2059 0.2604 0.2749 0.2599 0.3306 0.3741 0.3346 0.4219 0.4094 0.3476 0.4667 0.4687 5.7416 9.7092 13.6633 3.8575 8.8057
"6" 1.25 0.2408 0.316 0.3314 0.3032 0.4026 0.4623 0.3963 0.5217 0.4958 0.399 0.5696 0.566 5.6476 9.604 13.5423 3.8054 8.7368
"7" 1.5 0.2814 0.3833 0.3994 0.3536 0.4901 0.5713 0.4692 0.6449 0.6002 0.4578 0.6949 0.6831 5.5364 9.4799 13.3999 3.7437 8.6561
"8" 1.75 0.3289 0.4648 0.4812 0.4123 0.5965 0.7056 0.5556 0.7968 0.7265 0.5252 0.8475 0.8241 5.4041 9.3327 13.2314 3.6703 8.5612
"9" 2 0.3842 0.5634 0.5796 0.4804 0.7255 0.8712 0.6577 0.9839 0.8789 0.6023 1.0331 0.9937 5.2464 9.1577 13.0315 3.5825 8.4492
"10" 2.25 0.4486 0.6827 0.6979 0.5595 0.8819 1.0749 0.7784 1.2141 1.0629 0.6903 1.2586 1.1973 5.0578 8.9492 12.7934 3.4775 8.3167
"11" 2.5 0.5234 0.8268 0.8399 0.6512 1.0712 1.3253 0.9211 1.4968 1.2846 0.7908 1.5322 1.4414 4.832 8.7003 12.5097 3.3517 8.1597
"12" 2.75 0.6104 1.0006 1.0102 0.7572 1.2999 1.6321 1.0896 1.8432 1.5513 0.9052 1.8634 1.7334 4.5616 8.4031 12.1714 3.201 7.9734
"13" 3 0.7111 1.2097 1.214 0.8793 1.5754 2.007 1.2885 2.266 1.8715 1.0352 2.2633 2.0814 4.238 8.0486 11.7681 3.0205 7.7526
"14" 3.25 0.8274 1.4603 1.4573 1.0196 1.906 2.4632 1.5231 2.7798 2.2548 1.1824 2.7442 2.4946 3.8517 7.6265 11.2883 2.805 7.4912
"15" 3.5 0.961 1.7589 1.7465 1.1797 2.3008 3.0145 1.7993 3.3997 2.7116 1.3481 3.3188 2.9819 3.3927 7.126 10.7199 2.5488 7.1828
"16" 3.75 1.1133 2.1113 2.0868 1.3607 2.7683 3.6734 2.1242 4.1386 3.2524 1.5334 3.9985 3.5514 2.852 6.5369 10.0517 2.2469 6.8212
"17" 4 1.2831 2.5206 2.4816 1.5627 3.3149 4.446 2.5035 5.0013 3.886 1.7378 4.7881 4.207 2.2252 5.8533 9.278 1.8967 6.4029
"18" 4.25 1.465 2.9797 2.9255 1.7824 3.9406 5.3161 2.9336 5.9656 4.6155 1.9586 5.6713 4.9432 1.5238 5.0839 8.4114 1.5041 5.9327
"19" 4.5 1.6403 3.4499 3.385 2.0113 4.6297 6.1991 3.3929 6.9295 5.429 2.1881 6.5659 5.734 0.8051 4.279 7.5165 1.099 5.4383
"20" 4.75 1.7545 3.7976 3.7372 2.2104 5.2568 6.8232 3.7843 7.5851 6.2597 2.4072 7.2046 6.4122 0.2623 3.6222 6.8194 0.7869 5.0273
"21" 5 1.7633 3.8858 3.8416 2.2804 5.5331 6.9525 3.9555 7.6923 6.7793 2.5246 7.3413 6.6517 0.1079 3.3754 6.597 0.6922 4.8658
"22" 5.25 1.7374 3.8809 3.8526 2.2967 5.6587 6.9157 4.0292 7.6227 7.1268 2.5857 7.3056 6.7185 0.0952 3.2915 6.5544 0.6779 4.8065
"23" 5.5 1.7091 3.8679 3.8552 2.3081 5.772 6.8652 4.0946 7.5393 7.4705 2.6422 7.2555 6.77 0.0942 3.2195 6.5265 0.6701 4.755
"24" 5.75 1.6809 3.8541 3.857 2.319 5.8858 6.8135 4.1599 7.4551 7.8282 2.6993 7.2041 6.8201 0.0939 3.1459 6.4992 0.6623 4.7028
"25" 6 1.6529 3.8397 3.8581 2.3296 6.0007 6.7613 4.2255 7.371 8.2013 2.7571 7.152 6.8695 0.0936 3.0699 6.4715 0.6543 4.6495
"26" 6.25 1.6253 3.8249 3.8587 2.3399 6.1168 6.7085 4.2914 7.2868 8.5904 2.8157 7.0994 6.9181 0.0933 2.9912 6.4435 0.6461 4.595
"27" 6.5 1.5979 3.8096 3.8587 2.3499 6.234 6.6552 4.3576 7.2026 8.9961 2.875 7.0461 6.9658 0.093 2.9099 6.4152 0.6375 4.5392
"28" 6.75 1.5708 3.7937 3.858 2.3595 6.3521 6.6013 4.4241 7.1183 9.4188 2.9351 6.9922 7.0127 0.0927 2.8259 6.3866 0.6286 4.4821
"29" 7 1.5439 3.7773 3.8568 2.3688 6.4713 6.5468 4.4908 7.034 9.8593 2.996 6.9377 7.0586 0.0924 2.739 6.3576 0.6194 4.4237
"30" 7.25 1.5173 3.7604 3.8548 2.3777 6.5913 6.4918 4.5576 6.9497 10.3179 3.0575 6.8825 7.1034 0.0921 2.6492 6.3283 0.6099 4.3639
"31" 7.5 1.491 3.7429 3.8523 2.3863 6.7121 6.4362 4.6244 6.8654 10.7953 3.1197 6.8266 7.1473 0.0917 2.5564 6.2987 0.6 4.3029
"32" 7.75 1.4649 3.7248 3.849 2.3944 6.8336 6.3801 4.6914 6.781 11.292 3.1826 6.7701 7.19 0.0914 2.4606 6.2688 0.5899 4.2404
"33" 8 1.4391 3.7062 3.845 2.4021 6.9558 6.3233 4.7583 6.6965 11.8086 3.2461 6.7129 7.2315 0.091 2.3616 6.2386 0.5793 4.1765
"34" 8.25 1.4135 3.687 3.8403 2.4094 7.0786 6.2659 4.8252 6.6121 12.3457 3.3102 6.6551 7.2717 0.0907 2.2593 6.2081 0.5684 4.1112
"35" 8.5 1.3882 3.6673 3.8349 2.4162 7.2018 6.208 4.892 6.5276 12.9037 3.3748 6.5966 7.3107 0.0903 2.1538 6.1774 0.5571 4.0444
"36" 8.75 1.3632 3.647 3.8288 2.4226 7.3255 6.1495 4.9586 6.443 13.4834 3.44 6.5374 7.3483 0.0899 2.0448 6.1464 0.5455 3.9762
"37" 9 1.3383 3.626 3.8218 2.4285 7.4494 6.0904 5.025 6.3584 14.0851 3.5057 6.4775 7.3844 0.0895 1.9323 6.1152 0.5335 3.9065
"38" 9.25 1.3138 3.6045 3.8142 2.4339 7.5735 6.0307 5.0911 6.2738 14.7096 3.5718 6.417 7.4191 0.0891 1.8163 6.0837 0.521 3.8352
"39" 9.5 1.2894 3.5824 3.8057 2.4389 7.6978 5.9705 5.1569 6.1892 15.3573 3.6384 6.3559 7.4522 0.0887 1.6966 6.052 0.5082 3.7624
"40" 9.75 1.2653 3.5597 3.7964 2.4433 7.822 5.9097 5.2223 6.1046 16.0287 3.7053 6.294 7.4838 0.0883 1.5732 6.0202 0.495 3.688
"41" 10 1.2415 3.5364 3.7864 2.4471 7.9462 5.8483 5.2872 6.0201 16.7245 3.7726 6.2316 7.5137 0.0879 1.446 5.9881 0.4813 3.6121
"42" 10.25 1.2179 3.5126 3.7755 2.4504 8.0702 5.7864 5.3516 5.9355 17.4452 3.8401 6.1685 7.5419 0.0875 1.3149 5.9559 0.4672 3.5346
"43" 10.5 1.1945 3.4881 3.7639 2.4532 8.1938 5.724 5.4155 5.851 18.1912 3.9079 6.1048 7.5684 0.087 1.1799 5.9235 0.4527 3.4555
"44" 10.75 1.1714 3.4631 3.7514 2.4554 8.317 5.661 5.4787 5.7665 18.963 3.9759 6.0404 7.5931 0.0866 1.0409 5.891 0.4377 3.3747
"45" 11 1.1486 3.4374 3.7381 2.4571 8.4397 5.5976 5.5412 5.6821 19.7612 4.0441 5.9755 7.6159 0.0862 0.8978 5.8583 0.4222 3.2923
"46" 11.25 1.1259 3.4112 3.724 2.4581 8.5617 5.5336 5.6029 5.5978 20.5863 4.1123 5.91 7.6368 0.0857 0.7505 5.8256 0.4063 3.2083
"47" 11.5 1.1035 3.3844 3.709 2.4586 8.683 5.4692 5.6638 5.5136 21.4386 4.1807 5.844 7.6558 0.0853 0.599 5.7928 0.39 3.1226
"48" 11.75 1.0814 3.3571 3.6932 2.4584 8.8034 5.4043 5.7237 5.4295 22.3186 4.249 5.7773 7.6728 0.0848 0.4433 5.7599 0.3731 3.0352
"49" 12 1.0595 3.3292 3.6766 2.4577 8.9227 5.339 5.7828 5.3455 23.2267 4.3172 5.7102 7.6878 0.0843 0.2832 5.727 0.3558 2.9462
"50" 12.25 1.0381 3.3018 3.6604 2.4571 9.0447 5.2749 5.843 5.2633 23.9576 4.3857 5.6443 7.7036 0.0864 0.1539 5.6979 0.3432 2.8706
"51" 12.5 1.0195 3.2838 3.6549 2.4637 9.2011 5.2258 5.9232 5.1956 24.1176 4.4063 5.5942 7.7441 0.094 0.1138 5.6769 0.3405 2.8332
"52" 12.75 1.0037 3.2699 3.6555 2.4643 9.3647 5.1931 6.0269 5.144 24.0517 4.3894 5.5618 7.8051 0.0995 0.1031 5.6555 0.3383 2.808
"53" 13 0.9899 3.2491 3.6486 2.4589 9.5029 5.1713 6.1472 5.1027 23.9264 4.3626 5.5407 7.852 0.1025 0.1002 5.6344 0.3362 2.7872
