"time" "N1" "N2" "N3" "N4" "N5" "N6" "N7" "N8" "N9" "N10" "N11" "N12"
"1" 0 0.11 0.12 0.13 0.14 0.15 0 0 0 0 0 0 0
"2" 0.25 0.1289 0.149 0.1534 0.162 0.1788 0 0 0 0 0 0 0
"3" 0.5 0.1509 0.1849 0.181 0.1874 0.2132 0 0 0 0 0 0 0
"4" 0.75 0.1768 0.2295 0.2136 0.2168 0.2541 0 0 0 0 0 0 0
"5" 1 0.2071 0.2848 0.2521 0.2509 0.303 0 0 0 0 0 0 0
"6" 1.25 0.2425 0.3535 0.2974 0.2902 0.3611 0 0 0 0 0 0 0
"7" 1.5 0.2841 0.4387 0.3509 0.3357 0.4304 0 0 0 0 0 0 0
"8" 1.75 0.3327 0.5445 0.414 0.3884 0.513 0 0 0 0 0 0 0
"9" 2 0.3896 0.6756 0.4885 0.4492 0.6114 0 0 0 0 0 0 0
"10" 2.25 0.4562 0.8384 0.5763 0.5196 0.7287 0 0 0 0 0 0 0
"11" 2.5 0.5342 1.0403 0.6798 0.6009 0.8683 0 0 0 0 0 0 0
"12" 2.75 0.6255 1.2906 0.8019 0.6948 1.0346 0 0 0 0 0 0 0
"13" 3 0.7323 1.601 0.9459 0.8034 1.2325 0 0 0 0 0 0 0
"14" 3.25 0.8572 1.9858 1.1156 0.9287 1.4681 0 0 0 0 0 0 0
"15" 3.5 1.0032 2.4627 1.3156 1.0735 1.7484 0 0 0 0 0 0 0
"16" 3.75 1.1739 3.0535 1.5511 1.2404 2.0817 0 0 0 0 0 0 0
"17" 4 1.3733 3.7852 1.8286 1.433 2.4778 0 0 0 0 0 0 0
"18" 4.25 1.6061 4.6907 2.1551 1.6548 2.9482 0 0 0 0 0 0 0
"19" 4.5 1.8777 5.8107 2.5393 1.9102 3.5064 0 0 0 0 0 0 0
"20" 4.75 2.1942 7.1948 2.9909 2.2038 4.1681 0 0 0 0 0 0 0
"21" 5 2.5626 8.9033 3.5212 2.5408 4.9512 0 0 0 0 0 0 0
