"time" "N1" "N2" "N3" "N4" "N5" "N6" "N7" "N8" "N9" "N10" "N11" "N12"
"1" 0 0.11 0.12 0.13 0.14 0.15 0 0 0 0 0 0 0
"2" 0.25 0.1294 0.1411 0.1523 0.1619 0.1755 0 0 0 0 0 0 0
"3" 0.5 0.1521 0.1658 0.1783 0.1873 0.2054 0 0 0 0 0 0 0
"4" 0.75 0.1789 0.1949 0.2089 0.2167 0.2404 0 0 0 0 0 0 0
"5" 1 0.2103 0.229 0.2446 0.2506 0.2813 0 0 0 0 0 0 0
"6" 1.25 0.2473 0.2692 0.2865 0.2899 0.3292 0 0 0 0 0 0 0
"7" 1.5 0.2907 0.3164 0.3355 0.3353 0.3852 0 0 0 0 0 0 0
"8" 1.75 0.3418 0.3718 0.393 0.3877 0.4508 0 0 0 0 0 0 0
"9" 2 0.4019 0.437 0.4602 0.4484 0.5274 0 0 0 0 0 0 0
"10" 2.25 0.4724 0.5135 0.5389 0.5185 0.6171 0 0 0 0 0 0 0
"11" 2.5 0.5553 0.6035 0.631 0.5996 0.7219 0 0 0 0 0 0 0
"12" 2.75 0.6528 0.7091 0.7389 0.6932 0.8445 0 0 0 0 0 0 0
"13" 3 0.7672 0.8332 0.8651 0.8014 0.9878 0 0 0 0 0 0 0
"14" 3.25 0.9017 0.9789 1.0129 0.9264 1.1553 0 0 0 0 0 0 0
"15" 3.5 1.0596 1.1499 1.1857 1.0708 1.351 0 0 0 0 0 0 0
"16" 3.75 1.2449 1.3507 1.388 1.2374 1.5797 0 0 0 0 0 0 0
"17" 4 1.4625 1.5864 1.6245 1.4297 1.8467 0 0 0 0 0 0 0
"18" 4.25 1.7177 1.863 1.9011 1.6515 2.1584 0 0 0 0 0 0 0
"19" 4.5 2.0171 2.1873 2.2244 1.9072 2.5222 0 0 0 0 0 0 0
"20" 4.75 2.368 2.5675 2.6022 2.2019 2.9463 0 0 0 0 0 0 0
"21" 5 2.779 3.013 3.0433 2.541 3.4406 0 0 0 0 0 0 0
"22" 5.25 3.2601 3.5347 3.5583 2.9311 4.0161 0 0 0 0 0 0 0
"23" 5.5 3.8226 4.1452 4.1589 3.3792 4.6853 0 0 0 0 0 0 0
"24" 5.75 4.4796 4.8587 4.8588 3.893 5.4626 0 0 0 0 0 0 0
"25" 6 5.2456 5.6917 5.6735 4.4812 6.3637 0 0 0 0 0 0 0
"26" 6.25 6.1371 6.6625 6.6202 5.1528 7.4061 0 0 0 0 0 0 0
"27" 6.5 7.1717 7.7915 7.7183 5.917 8.6084 0 0 0 0 0 0 0
"28" 6.75 8.3682 9.1006 8.9883 6.7828 9.9894 0 0 0 0 0 0 0
"29" 7 9.7448 10.6123 10.4519 7.7573 11.5669 0 0 0 0 0 0 0
"30" 7.25 11.3173 12.3475 12.1289 8.8443 13.3541 0 0 0 0 0 0 0
"31" 7.5 13.0933 14.3208 14.0343 10.0398 15.3539 0 0 0 0 0 0 0
"32" 7.75 15.0625 16.5311 16.1686 11.3244 17.5459 0 0 0 0 0 0 0
"33" 8 17.1744 18.9391 18.4986 12.6482 19.8613 0 0 0 0 0 0 0
"34" 8.25 19.2915 21.4185 20.9115 13.9011 22.1305 0 0 0 0 0 0 0
"35" 8.5 21.1102 23.66 23.1225 14.874 24.0035 0 0 0 0 0 0 0
"36" 8.75 22.2062 25.1716 24.6599 15.3264 25.0312 0 0 0 0 0 0 0
"37" 9 22.5649 25.8551 25.4044 15.3162 25.2497 0 0 0 0 0 0 0
"38" 9.25 22.615 26.1702 25.7888 15.1292 25.1426 0 0 0 0 0 0 0
"39" 9.5 22.5937 26.3988 26.0887 14.9057 24.9627 0 0 0 0 0 0 0
"40" 9.75 22.5582 26.611 26.3736 14.6777 24.7695 0 0 0 0 0 0 0
"41" 10 22.5189 26.8199 26.6566 14.4512 24.5739 0 0 0 0 0 0 0
"42" 10.25 22.4776 27.0278 26.94 14.2272 24.3778 0 0 0 0 0 0 0
"43" 10.5 22.4346 27.235 27.2241 14.0057 24.1816 0 0 0 0 0 0 0
"44" 10.75 22.3902 27.4417 27.5089 13.7869 23.9853 0 0 0 0 0 0 0
"45" 11 22.3441 27.6477 27.7945 13.5706 23.789 0 0 0 0 0 0 0
"46" 11.25 22.2966 27.853 28.0808 13.357 23.5927 0 0 0 0 0 0 0
"47" 11.5 22.2475 28.0577 28.3678 13.146 23.3965 0 0 0 0 0 0 0
"48" 11.75 22.197 28.2617 28.6555 12.9375 23.2004 0 0 0 0 0 0 0
"49" 12 22.145 28.4649 28.9438 12.7316 23.0044 0 0 0 0 0 0 0
"50" 12.25 22.0915 28.6674 29.2327 12.5282 22.8086 0 0 0 0 0 0 0
"51" 12.5 22.0366 28.869 29.5221 12.3274 22.6129 0 0 0 0 0 0 0
"52" 12.75 21.9803 29.0699 29.8121 12.1291 22.4175 0 0 0 0 0 0 0
"53" 13 21.9226 29.2699 30.1026 11.9333 22.2223 0 0 0 0 0 0 0
"54" 13.25 21.8635 29.469 30.3936 11.7399 22.0273 0 0 0 0 0 0 0
"55" 13.5 21.8031 29.6673 30.6851 11.5491 21.8327 0 0 0 0 0 0 0
"56" 13.75 21.7413 29.8646 30.9769 11.3607 21.6384 0 0 0 0 0 0 0
"57" 14 21.6782 30.0609 31.2692 11.1748 21.4445 0 0 0 0 0 0 0
"58" 14.25 21.6138 30.2564 31.5618 10.9912 21.251 0 0 0 0 0 0 0
"59" 14.5 21.5481 30.4508 31.8548 10.8101 21.0579 0 0 0 0 0 0 0
"60" 14.75 21.4812 30.6442 32.148 10.6314 20.8652 0 0 0 0 0 0 0
"61" 15 21.4131 30.8365 32.4416 10.4551 20.673 0 0 0 0 0 0 0
"62" 15.25 21.3437 31.0278 32.7354 10.2811 20.4814 0 0 0 0 0 0 0
"63" 15.5 21.2731 31.218 33.0294 10.1095 20.2902 0 0 0 0 0 0 0
"64" 15.75 21.2014 31.4071 33.3236 9.9402 20.0996 0 0 0 0 0 0 0
"65" 16 21.1285 31.5951 33.618 9.7732 19.9096 0 0 0 0 0 0 0
"66" 16.25 21.0545 31.7819 33.9126 9.6085 19.7202 0 0 0 0 0 0 0
"67" 16.5 20.9794 31.9676 34.2072 9.4461 19.5314 0 0 0 0 0 0 0
"68" 16.75 20.9032 32.1521 34.5019 9.2859 19.3433 0 0 0 0 0 0 0
"69" 17 20.826 32.3354 34.7967 9.128 19.1558 0 0 0 0 0 0 0
"70" 17.25 20.7477 32.5174 35.0916 8.9723 18.9691 0 0 0 0 0 0 0
"71" 17.5 20.6684 32.6983 35.3864 8.8188 18.7831 0 0 0 0 0 0 0
"72" 17.75 20.5881 32.8778 35.6813 8.6674 18.5978 0 0 0 0 0 0 0
"73" 18 20.5068 33.0561 35.9761 8.5183 18.4133 0 0 0 0 0 0 0
"74" 18.25 20.4246 33.2331 36.2708 8.3712 18.2295 0 0 0 0 0 0 0
"75" 18.5 20.3415 33.4089 36.5655 8.2263 18.0466 0 0 0 0 0 0 0
"76" 18.75 20.2575 33.5832 36.86 8.0835 17.8645 0 0 0 0 0 0 0
"77" 19 20.1726 33.7563 37.1544 7.9428 17.6832 0 0 0 0 0 0 0
"78" 19.25 20.0868 33.928 37.4486 7.8042 17.5028 0 0 0 0 0 0 0
"79" 19.5 20.0002 34.0983 37.7427 7.6676 17.3233 0 0 0 0 0 0 0
"80" 19.75 19.9128 34.2673 38.0365 7.533 17.1447 0 0 0 0 0 0 0
"81" 20 19.8246 34.4349 38.3302 7.4004 16.967 0 0 0 0 0 0 0
"82" 20.25 19.7356 34.5987 38.6236 7.2698 16.7903 0 0 0 0 0 0 0
"83" 20.5 19.6504 34.7098 38.9267 7.1426 16.618 0 0 0 0 0 0 0
