"time" "N1" "N2" "N3" "N4" "N5" "N6" "N7" "N8" "N9" "N10" "N11" "N12"
"1" 0 0.11 0.12 0.13 0.14 0.15 0 0 0 0 0 0 0
"2" 0.25 0.1316 0.1421 0.1565 0.1653 0.1779 0 0 0 0 0 0 0
"3" 0.5 0.1575 0.1682 0.1883 0.1951 0.211 0 0 0 0 0 0 0
"4" 0.75 0.1884 0.1991 0.2267 0.2303 0.2502 0 0 0 0 0 0 0
"5" 1 0.2253 0.2357 0.2729 0.2718 0.2968 0 0 0 0 0 0 0
"6" 1.25 0.2696 0.279 0.3284 0.3208 0.3519 0 0 0 0 0 0 0
"7" 1.5 0.3225 0.3302 0.3952 0.3786 0.4173 0 0 0 0 0 0 0
"8" 1.75 0.3857 0.3909 0.4757 0.4468 0.4949 0 0 0 0 0 0 0
"9" 2 0.4614 0.4626 0.5724 0.5273 0.5868 0 0 0 0 0 0 0
"10" 2.25 0.5518 0.5476 0.6888 0.6222 0.6957 0 0 0 0 0 0 0
"11" 2.5 0.6599 0.648 0.8288 0.7341 0.8247 0 0 0 0 0 0 0
"12" 2.75 0.7891 0.7668 0.9972 0.866 0.9776 0 0 0 0 0 0 0
"13" 3 0.9434 0.9074 1.1998 1.0214 1.1586 0 0 0 0 0 0 0
"14" 3.25 1.1278 1.0735 1.4433 1.2046 1.373 0 0 0 0 0 0 0
"15" 3.5 1.3481 1.2699 1.7359 1.4204 1.6268 0 0 0 0 0 0 0
"16" 3.75 1.611 1.5021 2.0876 1.6743 1.927 0 0 0 0 0 0 0
"17" 4 1.9246 1.7762 2.5101 1.9731 2.282 0 0 0 0 0 0 0
"18" 4.25 2.2987 2.1 3.0173 2.3243 2.7014 0 0 0 0 0 0 0
"19" 4.5 2.7443 2.482 3.626 2.7368 3.1967 0 0 0 0 0 0 0
"20" 4.75 3.2749 2.9324 4.3558 3.2207 3.7809 0 0 0 0 0 0 0
"21" 5 3.9057 3.463 5.2303 3.7875 4.469 0 0 0 0 0 0 0
"22" 5.25 4.6547 4.0873 6.2767 4.4501 5.2782 0 0 0 0 0 0 0
"23" 5.5 5.5421 4.8206 7.5271 5.2229 6.2276 0 0 0 0 0 0 0
"24" 5.75 6.5907 5.68 9.0181 6.1211 7.3382 0 0 0 0 0 0 0
"25" 6 7.8252 6.6843 10.791 7.1601 8.6321 0 0 0 0 0 0 0
"26" 6.25 9.2709 7.8529 12.8907 8.3543 10.1306 0 0 0 0 0 0 0
"27" 6.5 10.9506 9.2038 15.3627 9.7133 11.8509 0 0 0 0 0 0 0
"28" 6.75 12.8779 10.7493 18.245 11.2356 13.7984 0 0 0 0 0 0 0
"29" 7 15.0414 12.486 21.5501 12.8952 15.9504 0 0 0 0 0 0 0
"30" 7.25 17.3695 14.3695 25.2184 14.6117 18.2188 0 0 0 0 0 0 0
"31" 7.5 19.6455 16.2523 28.9961 16.1878 20.3682 0 0 0 0 0 0 0
"32" 7.75 21.3785 17.7685 32.1923 17.2428 21.9069 0 0 0 0 0 0 0
"33" 8 22.1091 18.5132 33.9611 17.5136 22.4354 0 0 0 0 0 0 0
"34" 8.25 22.2245 18.7445 34.7276 17.3557 22.3787 0 0 0 0 0 0 0
"35" 8.5 22.1965 18.851 35.2479 17.1064 22.1909 0 0 0 0 0 0 0
"36" 8.75 22.1456 18.9376 35.7332 16.8463 21.984 0 0 0 0 0 0 0
"37" 9 22.0899 19.0202 36.2157 16.5871 21.7747 0 0 0 0 0 0 0
"38" 9.25 22.032 19.1008 36.6999 16.3303 21.5652 0 0 0 0 0 0 0
"39" 9.5 21.9719 19.1799 37.1863 16.0763 21.3558 0 0 0 0 0 0 0
"40" 9.75 21.91 19.2572 37.6749 15.8249 21.1466 0 0 0 0 0 0 0
"41" 10 21.8461 19.333 38.1657 15.5762 20.9376 0 0 0 0 0 0 0
"42" 10.25 21.7803 19.407 38.6585 15.3302 20.7289 0 0 0 0 0 0 0
"43" 10.5 21.7127 19.4794 39.1533 15.0869 20.5205 0 0 0 0 0 0 0
"44" 10.75 21.6432 19.5502 39.65 14.8463 20.3124 0 0 0 0 0 0 0
"45" 11 21.5719 19.6192 40.1486 14.6084 20.1047 0 0 0 0 0 0 0
