"time" "N1" "N2" "N3" "N4" "N5" "N6" "N7" "N8" "N9" "N10" "N11" "N12"
"1" 0 0.11 0.12 0.13 0.14 0.15 0 0 0 0 0 0 0
"2" 0.25 0.1241 0.1445 0.1585 0.1633 0.179 0 0 0 0 0 0 0
"3" 0.5 0.14 0.1741 0.1933 0.1905 0.2137 0 0 0 0 0 0 0
"4" 0.75 0.158 0.2097 0.2357 0.2223 0.255 0 0 0 0 0 0 0
"5" 1 0.1782 0.2526 0.2875 0.2593 0.3043 0 0 0 0 0 0 0
"6" 1.25 0.2011 0.3042 0.3505 0.3024 0.3631 0 0 0 0 0 0 0
"7" 1.5 0.2269 0.3664 0.4274 0.3528 0.4333 0 0 0 0 0 0 0
"8" 1.75 0.2559 0.4412 0.5211 0.4114 0.5171 0 0 0 0 0 0 0
"9" 2 0.2887 0.5313 0.6353 0.4798 0.6169 0 0 0 0 0 0 0
"10" 2.25 0.3257 0.6398 0.7745 0.5596 0.7361 0 0 0 0 0 0 0
"11" 2.5 0.3674 0.7704 0.9442 0.6525 0.8781 0 0 0 0 0 0 0
"12" 2.75 0.4143 0.9276 1.151 0.7608 1.0474 0 0 0 0 0 0 0
"13" 3 0.4673 1.1167 1.4029 0.8869 1.2493 0 0 0 0 0 0 0
"14" 3.25 0.5269 1.3443 1.7098 1.0339 1.4898 0 0 0 0 0 0 0
"15" 3.5 0.5941 1.618 2.0835 1.2049 1.7764 0 0 0 0 0 0 0
"16" 3.75 0.6698 1.9472 2.5386 1.4039 2.1176 0 0 0 0 0 0 0
"17" 4 0.755 2.3429 3.0925 1.6354 2.5236 0 0 0 0 0 0 0
"18" 4.25 0.8508 2.8183 3.7663 1.9044 3.0067 0 0 0 0 0 0 0
"19" 4.5 0.9586 3.3892 4.5857 2.2168 3.5808 0 0 0 0 0 0 0
"20" 4.75 1.0796 4.0743 5.5815 2.5792 4.2624 0 0 0 0 0 0 0
"21" 5 1.2155 4.8957 6.7905 2.9991 5.0709 0 0 0 0 0 0 0
"22" 5.25 1.3677 5.8793 8.2569 3.4846 6.0282 0 0 0 0 0 0 0
"23" 5.5 1.538 7.0555 10.033 4.0448 7.1595 0 0 0 0 0 0 0
"24" 5.75 1.7281 8.4592 12.1801 4.6892 8.4926 0 0 0 0 0 0 0
"25" 6 1.9395 10.1296 14.769 5.4273 10.0577 0 0 0 0 0 0 0
"26" 6.25 2.1735 12.1095 17.8791 6.2677 11.8852 0 0 0 0 0 0 0
"27" 6.5 2.4306 14.4369 21.595 7.2159 14.0021 0 0 0 0 0 0 0
"28" 6.75 2.7098 17.1359 25.9859 8.2707 16.4234 0 0 0 0 0 0 0
"29" 7 3.0047 20.1878 31.0485 9.4157 19.1337 0 0 0 0 0 0 0
"30" 7.25 3.2923 23.4393 36.582 10.6031 22.048 0 0 0 0 0 0 0
"31" 7.5 3.5109 26.2986 41.6744 11.7287 24.9385 0 0 0 0 0 0 0
"32" 7.75 3.5453 27.4384 44.039 12.3527 26.6161 0 0 0 0 0 0 0
"33" 8 3.4665 27.3602 44.3058 12.4412 27.0425 0 0 0 0 0 0 0
"34" 8.25 3.3779 27.1476 44.3288 12.4642 27.3146 0 0 0 0 0 0 0
"35" 8.5 3.291 26.9295 44.3386 12.4837 27.5806 0 0 0 0 0 0 0
"36" 8.75 3.2063 26.712 44.3461 12.5026 27.8476 0 0 0 0 0 0 0
