"time" "N1" "N2" "N3" "N4" "N5" "N6" "N7" "N8" "N9" "N10" "N11" "N12"
"1" 0 0.11 0.12 0.13 0.14 0.15 0 0 0 0 0 0 0
"2" 0.25 0.1273 0.1429 0.1522 0.1621 0.1816 0 0 0 0 0 0 0
"3" 0.5 0.1474 0.1703 0.1781 0.1877 0.2197 0 0 0 0 0 0 0
"4" 0.75 0.1707 0.2028 0.2085 0.2173 0.266 0 0 0 0 0 0 0
"5" 1 0.1976 0.2416 0.2441 0.2516 0.3219 0 0 0 0 0 0 0
"6" 1.25 0.2287 0.2878 0.2857 0.2913 0.3895 0 0 0 0 0 0 0
"7" 1.5 0.2648 0.3428 0.3345 0.3373 0.4714 0 0 0 0 0 0 0
"8" 1.75 0.3065 0.4083 0.3915 0.3905 0.5704 0 0 0 0 0 0 0
"9" 2 0.3547 0.4862 0.4582 0.452 0.6902 0 0 0 0 0 0 0
"10" 2.25 0.4106 0.5791 0.5363 0.5232 0.8351 0 0 0 0 0 0 0
"11" 2.5 0.4752 0.6896 0.6276 0.6056 1.0103 0 0 0 0 0 0 0
"12" 2.75 0.5499 0.8211 0.7345 0.7009 1.2222 0 0 0 0 0 0 0
"13" 3 0.6363 0.9777 0.8595 0.8111 1.4783 0 0 0 0 0 0 0
"14" 3.25 0.7363 1.164 1.0057 0.9385 1.7879 0 0 0 0 0 0 0
"15" 3.5 0.8518 1.3857 1.1766 1.0857 2.1619 0 0 0 0 0 0 0
"16" 3.75 0.9853 1.6494 1.3765 1.2557 2.6136 0 0 0 0 0 0 0
"17" 4 1.1395 1.9629 1.61 1.4521 3.1589 0 0 0 0 0 0 0
"18" 4.25 1.3175 2.3355 1.8829 1.6788 3.8168 0 0 0 0 0 0 0
"19" 4.5 1.523 2.7783 2.2015 1.9401 4.6102 0 0 0 0 0 0 0
"20" 4.75 1.76 3.3039 2.5735 2.2413 5.5662 0 0 0 0 0 0 0
"21" 5 2.0331 3.9276 3.0073 2.5879 6.7167 0 0 0 0 0 0 0
"22" 5.25 2.3474 4.667 3.5129 2.9863 8.0999 0 0 0 0 0 0 0
"23" 5.5 2.7087 5.5425 4.1017 3.4435 9.7598 0 0 0 0 0 0 0
"24" 5.75 3.1232 6.5775 4.7861 3.9668 11.7478 0 0 0 0 0 0 0
"25" 6 3.5976 7.7988 5.5805 4.564 14.122 0 0 0 0 0 0 0
"26" 6.25 4.1387 9.2358 6.5 5.2427 16.9468 0 0 0 0 0 0 0
"27" 6.5 4.7532 10.9202 7.5608 6.0095 20.2899 0 0 0 0 0 0 0
"28" 6.75 5.4461 12.8835 8.7781 6.8684 24.216 0 0 0 0 0 0 0
"29" 7 6.2192 15.1518 10.1637 7.8177 28.772 0 0 0 0 0 0 0
"30" 7.25 7.0663 17.7344 11.7197 8.8436 33.9559 0 0 0 0 0 0 0
"31" 7.5 7.9641 20.5961 13.423 9.9074 39.646 0 0 0 0 0 0 0
"32" 7.75 8.8504 23.5908 15.1892 10.9182 45.4444 0 0 0 0 0 0 0
"33" 8 9.5845 26.3161 16.7685 11.6922 50.3994 0 0 0 0 0 0 0
"34" 8.25 9.8044 27.4674 16.9798 11.8565 52.1681 0 0 0 0 0 0 0
"35" 8.5 9.7555 27.8054 16.6795 11.7005 52.2991 0 0 0 0 0 0 0
"36" 8.75 9.7048 28.1405 16.3816 11.5443 52.4178 0 0 0 0 0 0 0
"37" 9 9.6537 28.4768 16.088 11.3894 52.5321 0 0 0 0 0 0 0
"38" 9.25 9.602 28.8145 15.7987 11.2359 52.6421 0 0 0 0 0 0 0
"39" 9.5 9.55 29.1536 15.5136 11.0836 52.7476 0 0 0 0 0 0 0
"40" 9.75 9.4975 29.4939 15.2327 10.9327 52.8488 0 0 0 0 0 0 0
"41" 10 9.4446 29.8354 14.9559 10.7831 52.9456 0 0 0 0 0 0 0
"42" 10.25 9.3913 30.1782 14.6832 10.6349 53.0381 0 0 0 0 0 0 0
"43" 10.5 9.3376 30.5222 14.4147 10.488 53.1263 0 0 0 0 0 0 0
"44" 10.75 9.2835 30.8673 14.1502 10.3424 53.2101 0 0 0 0 0 0 0
"45" 11 9.2291 31.2136 13.8897 10.1982 53.2897 0 0 0 0 0 0 0
"46" 11.25 9.1744 31.5611 13.6332 10.0554 53.3649 0 0 0 0 0 0 0
"47" 11.5 9.1196 31.9037 13.3809 9.9142 53.4375 0 0 0 0 0 0 0
"48" 11.75 9.0673 32.2065 13.136 9.7771 53.5244 0 0 0 0 0 0 0
"49" 12 9.0214 32.4814 12.9043 9.6489 53.5946 0 0 0 0 0 0 0
"50" 12.25 8.9755 32.7423 12.6949 9.5371 53.639 0 0 0 0 0 0 0
"51" 12.5 8.9265 32.9904 12.5101 9.4436 53.6603 0 0 0 0 0 0 0
"52" 12.75 8.8742 33.225 12.3509 9.3696 53.6577 0 0 0 0 0 0 0
"53" 13 8.8187 33.4451 12.2182 9.3161 53.6303 0 0 0 0 0 0 0
"54" 13.25 8.7599 33.65 12.113 9.2842 53.5775 0 0 0 0 0 0 0
"55" 13.5 8.6977 33.8387 12.0363 9.2748 53.4984 0 0 0 0 0 0 0
"56" 13.75 8.6321 34.0104 11.9889 9.289 53.3923 0 0 0 0 0 0 0
"57" 14 8.563 34.164 11.9719 9.328 53.2583 0 0 0 0 0 0 0
