"time" "N1" "N2" "N3" "N4" "N5" "N6" "N7" "N8" "N9" "N10" "N11" "N12"
"1" 0 0.11 0.12 0.13 0.14 0.15 0 0 0 0 0 0 0
"2" 0.25 0.1311 0.1431 0.1515 0.1613 0.1744 0 0 0 0 0 0 0
"3" 0.5 0.1561 0.1706 0.1766 0.1858 0.2029 0 0 0 0 0 0 0
"4" 0.75 0.186 0.2034 0.2058 0.2141 0.2359 0 0 0 0 0 0 0
"5" 1 0.2216 0.2425 0.2398 0.2466 0.2743 0 0 0 0 0 0 0
"6" 1.25 0.264 0.2891 0.2795 0.2841 0.319 0 0 0 0 0 0 0
"7" 1.5 0.3144 0.3447 0.3257 0.3272 0.3709 0 0 0 0 0 0 0
"8" 1.75 0.3745 0.4109 0.3795 0.3769 0.4313 0 0 0 0 0 0 0
"9" 2 0.4461 0.4898 0.4423 0.4342 0.5015 0 0 0 0 0 0 0
"10" 2.25 0.5314 0.5839 0.5153 0.5 0.583 0 0 0 0 0 0 0
"11" 2.5 0.6328 0.696 0.6004 0.5758 0.6778 0 0 0 0 0 0 0
"12" 2.75 0.7536 0.8295 0.6996 0.6631 0.7879 0 0 0 0 0 0 0
"13" 3 0.8973 0.9886 0.815 0.7635 0.9158 0 0 0 0 0 0 0
"14" 3.25 1.0684 1.1782 0.9495 0.879 1.0643 0 0 0 0 0 0 0
"15" 3.5 1.2719 1.4039 1.106 1.0119 1.2368 0 0 0 0 0 0 0
"16" 3.75 1.5139 1.6726 1.2882 1.1646 1.437 0 0 0 0 0 0 0
"17" 4 1.8016 1.9925 1.5002 1.3401 1.6693 0 0 0 0 0 0 0
"18" 4.25 2.1436 2.3731 1.7468 1.5416 1.9387 0 0 0 0 0 0 0
"19" 4.5 2.5497 2.8258 2.0336 1.773 2.2509 0 0 0 0 0 0 0
"20" 4.75 3.0319 3.3639 2.367 2.0384 2.6127 0 0 0 0 0 0 0
"21" 5 3.6038 4.0033 2.7543 2.3425 3.0314 0 0 0 0 0 0 0
"22" 5.25 4.2815 4.7624 3.204 2.6906 3.5154 0 0 0 0 0 0 0
"23" 5.5 5.0837 5.6626 3.7255 3.0884 4.0744 0 0 0 0 0 0 0
"24" 5.75 6.0317 6.729 4.3298 3.5422 4.7187 0 0 0 0 0 0 0
"25" 6 7.1499 7.99 5.0288 4.0586 5.4598 0 0 0 0 0 0 0
"26" 6.25 8.4653 9.4782 5.8359 4.6443 6.3098 0 0 0 0 0 0 0
"27" 6.5 10.0072 11.2292 6.7654 5.3056 7.2809 0 0 0 0 0 0 0
"28" 6.75 11.8055 13.281 7.8317 6.0478 8.384 0 0 0 0 0 0 0
"29" 7 13.8875 15.6708 9.0483 6.873 9.627 0 0 0 0 0 0 0
"30" 7.25 16.2706 18.4282 10.4242 7.7773 11.0099 0 0 0 0 0 0 0
"31" 7.5 18.9468 21.5601 11.9576 8.7448 12.5158 0 0 0 0 0 0 0
"32" 7.75 21.8482 25.0148 13.6201 9.7343 14.0918 0 0 0 0 0 0 0
"33" 8 24.7692 28.5964 15.319 10.654 15.6077 0 0 0 0 0 0 0
"34" 8.25 27.2294 31.7898 16.818 11.3265 16.792 0 0 0 0 0 0 0
"35" 8.5 28.5879 33.8006 17.7486 11.5672 17.3265 0 0 0 0 0 0 0
"36" 8.75 28.9675 34.6427 18.1148 11.4788 17.331 0 0 0 0 0 0 0
"37" 9 29.0175 35.0688 18.2778 11.2908 17.1663 0 0 0 0 0 0 0
"38" 9.25 29.0044 35.4155 18.4012 11.0876 16.9718 0 0 0 0 0 0 0
"39" 9.5 28.9796 35.7497 18.5178 10.8847 16.7737 0 0 0 0 0 0 0
"40" 9.75 28.9511 36.0821 18.6328 10.6845 16.5761 0 0 0 0 0 0 0
"41" 10 28.9203 36.4142 18.7469 10.4873 16.3798 0 0 0 0 0 0 0
"42" 10.25 28.8874 36.7464 18.8602 10.2932 16.1847 0 0 0 0 0 0 0
"43" 10.5 28.8524 37.0786 18.9728 10.1021 15.9909 0 0 0 0 0 0 0
"44" 10.75 28.8153 37.4109 19.0846 9.914 15.7985 0 0 0 0 0 0 0
"45" 11 28.7762 37.743 19.1956 9.7289 15.6075 0 0 0 0 0 0 0
"46" 11.25 28.7351 38.0752 19.3059 9.5467 15.4178 0 0 0 0 0 0 0
"47" 11.5 28.692 38.4072 19.4154 9.3675 15.2295 0 0 0 0 0 0 0
"48" 11.75 28.6469 38.7392 19.524 9.1911 15.0427 0 0 0 0 0 0 0
"49" 12 28.5999 39.071 19.6319 9.0175 14.8572 0 0 0 0 0 0 0
"50" 12.25 28.551 39.4026 19.739 8.8468 14.6731 0 0 0 0 0 0 0
"51" 12.5 28.5003 39.7341 19.8453 8.6788 14.4905 0 0 0 0 0 0 0
"52" 12.75 28.4477 40.0653 19.9507 8.5136 14.3094 0 0 0 0 0 0 0
"53" 13 28.3933 40.3963 20.0553 8.3512 14.1297 0 0 0 0 0 0 0
"54" 13.25 28.337 40.727 20.1591 8.1914 13.9515 0 0 0 0 0 0 0
"55" 13.5 28.2791 41.0574 20.262 8.0342 13.7747 0 0 0 0 0 0 0
"56" 13.75 28.2194 41.3876 20.364 7.8797 13.5994 0 0 0 0 0 0 0
"57" 14 28.158 41.7173 20.4653 7.7278 13.4257 0 0 0 0 0 0 0
"58" 14.25 28.0949 42.0468 20.5656 7.5784 13.2534 0 0 0 0 0 0 0
"59" 14.5 28.0301 42.3758 20.6651 7.4316 13.0826 0 0 0 0 0 0 0
"60" 14.75 27.9638 42.7044 20.7637 7.2873 12.9133 0 0 0 0 0 0 0
"61" 15 27.8958 43.0326 20.8614 7.1454 12.7456 0 0 0 0 0 0 0
"62" 15.25 27.8263 43.3604 20.9583 7.006 12.5793 0 0 0 0 0 0 0
"63" 15.5 27.7553 43.6877 21.0543 6.8689 12.4146 0 0 0 0 0 0 0
"64" 15.75 27.6827 44.0145 21.1493 6.7343 12.2514 0 0 0 0 0 0 0
"65" 16 27.6087 44.3408 21.2435 6.602 12.0898 0 0 0 0 0 0 0
"66" 16.25 27.5332 44.6666 21.3368 6.4719 11.9296 0 0 0 0 0 0 0
"67" 16.5 27.4564 44.9918 21.4292 6.3442 11.771 0 0 0 0 0 0 0
"68" 16.75 27.3781 45.3165 21.5207 6.2187 11.614 0 0 0 0 0 0 0
"69" 17 27.2985 45.6406 21.6113 6.0955 11.4585 0 0 0 0 0 0 0
"70" 17.25 27.2175 45.9641 21.701 5.9744 11.3045 0 0 0 0 0 0 0
"71" 17.5 27.1352 46.287 21.7898 5.8554 11.152 0 0 0 0 0 0 0
"72" 17.75 27.0517 46.6093 21.8777 5.7386 11.0011 0 0 0 0 0 0 0
"73" 18 26.9669 46.9309 21.9646 5.6239 10.8517 0 0 0 0 0 0 0
"74" 18.25 26.8809 47.2519 22.0507 5.5113 10.7038 0 0 0 0 0 0 0
"75" 18.5 26.7937 47.5721 22.1358 5.4006 10.5575 0 0 0 0 0 0 0
"76" 18.75 26.7054 47.8917 22.2201 5.292 10.4126 0 0 0 0 0 0 0
"77" 19 26.6159 48.2106 22.3034 5.1854 10.2693 0 0 0 0 0 0 0
"78" 19.25 26.5253 48.5288 22.3858 5.0807 10.1276 0 0 0 0 0 0 0
"79" 19.5 26.4336 48.8462 22.4673 4.9779 9.9873 0 0 0 0 0 0 0
"80" 19.75 26.3409 49.1629 22.5479 4.8771 9.8485 0 0 0 0 0 0 0
"81" 20 26.2471 49.4784 22.6275 4.778 9.7113 0 0 0 0 0 0 0
"82" 20.25 26.1617 49.712 22.7147 4.6821 9.5784 0 0 0 0 0 0 0
"83" 20.5 26.097 49.8717 22.8224 4.5911 9.4516 0 0 0 0 0 0 0
"84" 20.75 26.0279 50.0002 22.9531 4.505 9.3227 0 0 0 0 0 0 0
"85" 21 25.9502 50.1108 23.1097 4.4242 9.193 0 0 0 0 0 0 0
"86" 21.25 25.8641 50.2042 23.2926 4.3483 9.0626 0 0 0 0 0 0 0
"87" 21.5 25.7696 50.28 23.502 4.2771 8.9315 0 0 0 0 0 0 0
"88" 21.75 25.67 50.3444 23.7193 4.2106 8.8007 0 0 0 0 0 0 0
"89" 22 25.5687 50.4045 23.9366 4.1488 8.6712 0 0 0 0 0 0 0
"90" 22.25 25.466 50.4611 24.1541 4.0916 8.5432 0 0 0 0 0 0 0
"91" 22.5 25.3619 50.514 24.3717 4.0385 8.4165 0 0 0 0 0 0 0
"92" 22.75 25.2567 50.5634 24.5895 3.9896 8.2913 0 0 0 0 0 0 0
"93" 23 25.1502 50.6095 24.8075 3.9447 8.1674 0 0 0 0 0 0 0
"94" 23.25 25.0426 50.6522 25.0256 3.9035 8.045 0 0 0 0 0 0 0
"95" 23.5 24.9339 50.6916 25.2441 3.8659 7.9241 0 0 0 0 0 0 0
"96" 23.75 24.8242 50.7277 25.4627 3.8318 7.8045 0 0 0 0 0 0 0
"97" 24 24.7134 50.7608 25.6815 3.8011 7.6864 0 0 0 0 0 0 0
"98" 24.25 24.6018 50.7907 25.9006 3.7737 7.5697 0 0 0 0 0 0 0
"99" 24.5 24.4892 50.8175 26.12 3.7494 7.4544 0 0 0 0 0 0 0
"100" 24.75 24.3758 50.8414 26.3395 3.7282 7.3405 0 0 0 0 0 0 0
"101" 25 24.2616 50.8623 26.5594 3.7099 7.228 0 0 0 0 0 0 0
"102" 25.25 24.1466 50.8802 26.7794 3.6945 7.1169 0 0 0 0 0 0 0
"103" 25.5 24.0308 50.8953 26.9997 3.682 7.0072 0 0 0 0 0 0 0
"104" 25.75 23.9143 50.9074 27.2202 3.6722 6.8989 0 0 0 0 0 0 0
"105" 26 23.7971 50.9168 27.441 3.6651 6.7919 0 0 0 0 0 0 0
"106" 26.25 23.6793 50.9234 27.6619 3.6607 6.6863 0 0 0 0 0 0 0
"107" 26.5 23.5608 50.9272 27.8831 3.6588 6.5821 0 0 0 0 0 0 0
"108" 26.75 23.4418 50.9282 28.1045 3.6596 6.4792 0 0 0 0 0 0 0
"109" 27 23.3221 50.9266 28.3261 3.6629 6.3777 0 0 0 0 0 0 0
"110" 27.25 23.202 50.9222 28.5478 3.6687 6.2775 0 0 0 0 0 0 0
"111" 27.5 23.0812 50.9152 28.7697 3.6769 6.1786 0 0 0 0 0 0 0
"112" 27.75 22.96 50.9054 28.9918 3.6877 6.081 0 0 0 0 0 0 0
"113" 28 22.8383 50.8931 29.214 3.7009 5.9847 0 0 0 0 0 0 0
"114" 28.25 22.7161 50.8781 29.4364 3.7166 5.8897 0 0 0 0 0 0 0
"115" 28.5 22.5934 50.8604 29.6588 3.7347 5.796 0 0 0 0 0 0 0
"116" 28.75 22.4703 50.8402 29.8814 3.7552 5.7035 0 0 0 0 0 0 0
"117" 29 22.3468 50.8173 30.104 3.7782 5.6123 0 0 0 0 0 0 0
"118" 29.25 22.223 50.7919 30.3266 3.8037 5.5223 0 0 0 0 0 0 0
"119" 29.5 22.0987 50.7638 30.5493 3.8317 5.4335 0 0 0 0 0 0 0
"120" 29.75 21.974 50.7332 30.772 3.8621 5.3459 0 0 0 0 0 0 0
"121" 30 21.849 50.7 30.9946 3.8951 5.2596 0 0 0 0 0 0 0
"122" 30.25 21.7236 50.6641 31.2172 3.9306 5.1744 0 0 0 0 0 0 0
"123" 30.5 21.5979 50.6257 31.4397 3.9687 5.0904 0 0 0 0 0 0 0
"124" 30.75 21.4719 50.5847 31.6621 4.0094 5.0075 0 0 0 0 0 0 0
"125" 31 21.3456 50.5414 31.8845 4.0519 4.9258 0 0 0 0 0 0 0
"126" 31.25 21.2194 50.4963 32.1073 4.0947 4.8453 0 0 0 0 0 0 0
"127" 31.5 21.0933 50.4496 32.3306 4.1378 4.766 0 0 0 0 0 0 0
"128" 31.75 20.9673 50.4013 32.5543 4.1813 4.6879 0 0 0 0 0 0 0
"129" 32 20.8415 50.3514 32.7785 4.225 4.6109 0 0 0 0 0 0 0
"130" 32.25 20.7157 50.3 33.0031 4.2691 4.5351 0 0 0 0 0 0 0
"131" 32.5 20.5901 50.247 33.2281 4.3134 4.4604 0 0 0 0 0 0 0
"132" 32.75 20.4646 50.1924 33.4536 4.3581 4.3869 0 0 0 0 0 0 0
"133" 33 20.3392 50.1363 33.6795 4.4031 4.3144 0 0 0 0 0 0 0
"134" 33.25 20.214 50.0787 33.9058 4.4484 4.2431 0 0 0 0 0 0 0
"135" 33.5 20.089 50.0195 34.1325 4.494 4.1728 0 0 0 0 0 0 0
"136" 33.75 19.9642 49.9588 34.3595 4.5399 4.1035 0 0 0 0 0 0 0
"137" 34 19.8395 49.8966 34.587 4.5862 4.0354 0 0 0 0 0 0 0
"138" 34.25 19.7151 49.833 34.8148 4.6327 3.9682 0 0 0 0 0 0 0
"139" 34.5 19.5908 49.7678 35.043 4.6796 3.9021 0 0 0 0 0 0 0
"140" 34.75 19.4668 49.7012 35.2715 4.7268 3.837 0 0 0 0 0 0 0
"141" 35 19.3429 49.6331 35.5004 4.7743 3.7728 0 0 0 0 0 0 0
"142" 35.25 19.2193 49.5636 35.7296 4.8222 3.7097 0 0 0 0 0 0 0
"143" 35.5 19.0959 49.4927 35.9592 4.8703 3.6475 0 0 0 0 0 0 0
"144" 35.75 18.9728 49.4203 36.189 4.9188 3.5863 0 0 0 0 0 0 0
"145" 36 18.8499 49.3465 36.4192 4.9676 3.526 0 0 0 0 0 0 0
"146" 36.25 18.7272 49.2713 36.6496 5.0167 3.4666 0 0 0 0 0 0 0
"147" 36.5 18.6049 49.1947 36.8804 5.0662 3.4082 0 0 0 0 0 0 0
"148" 36.75 18.4827 49.1167 37.1114 5.1159 3.3507 0 0 0 0 0 0 0
"149" 37 18.3609 49.0374 37.3427 5.166 3.294 0 0 0 0 0 0 0
"150" 37.25 18.2393 48.9567 37.5742 5.2164 3.2383 0 0 0 0 0 0 0
"151" 37.5 18.1181 48.8747 37.806 5.2672 3.1834 0 0 0 0 0 0 0
"152" 37.75 17.9971 48.7913 38.0381 5.3182 3.1293 0 0 0 0 0 0 0
"153" 38 17.8764 48.7066 38.2703 5.3696 3.0762 0 0 0 0 0 0 0
"154" 38.25 17.756 48.6206 38.5028 5.4213 3.0238 0 0 0 0 0 0 0
"155" 38.5 17.636 48.5333 38.7355 5.4733 2.9723 0 0 0 0 0 0 0
"156" 38.75 17.5162 48.4447 38.9684 5.5257 2.9215 0 0 0 0 0 0 0
"157" 39 17.3968 48.3549 39.2015 5.5784 2.8716 0 0 0 0 0 0 0
"158" 39.25 17.2777 48.2637 39.4347 5.6314 2.8224 0 0 0 0 0 0 0
"159" 39.5 17.1589 48.1713 39.6682 5.6847 2.7741 0 0 0 0 0 0 0
"160" 39.75 17.0405 48.0777 39.9018 5.7384 2.7265 0 0 0 0 0 0 0
"161" 40 16.9225 47.9829 40.1355 5.7923 2.6796 0 0 0 0 0 0 0
"162" 40.25 16.8048 47.8868 40.3694 5.8467 2.6335 0 0 0 0 0 0 0
"163" 40.5 16.6874 47.7895 40.6034 5.9013 2.5882 0 0 0 0 0 0 0
"164" 40.75 16.5704 47.691 40.8376 5.9562 2.5435 0 0 0 0 0 0 0
"165" 41 16.4538 47.5914 41.0718 6.0115 2.4996 0 0 0 0 0 0 0
"166" 41.25 16.3375 47.4906 41.3061 6.0671 2.4563 0 0 0 0 0 0 0
"167" 41.5 16.2217 47.3886 41.5406 6.1231 2.4138 0 0 0 0 0 0 0
