"time" "N1" "N2" "N3" "N4" "N5" "N6" "N7" "N8" "N9" "N10" "N11" "N12"
"1" 0 0.11 0.12 0.13 0.14 0.15 0 0 0 0 0 0 0
"2" 0.25 0.1323 0.1417 0.152 0.1615 0.1772 0 0 0 0 0 0 0
"3" 0.5 0.159 0.1673 0.1778 0.1863 0.2092 0 0 0 0 0 0 0
"4" 0.75 0.1912 0.1975 0.208 0.2149 0.2471 0 0 0 0 0 0 0
"5" 1 0.2299 0.2332 0.2432 0.248 0.2918 0 0 0 0 0 0 0
"6" 1.25 0.2763 0.2753 0.2845 0.286 0.3446 0 0 0 0 0 0 0
"7" 1.5 0.3322 0.325 0.3327 0.3299 0.4069 0 0 0 0 0 0 0
"8" 1.75 0.3993 0.3836 0.3891 0.3805 0.4805 0 0 0 0 0 0 0
"9" 2 0.48 0.4528 0.455 0.4389 0.5673 0 0 0 0 0 0 0
"10" 2.25 0.5769 0.5345 0.532 0.5062 0.6698 0 0 0 0 0 0 0
"11" 2.5 0.6934 0.6309 0.6221 0.5837 0.7907 0 0 0 0 0 0 0
"12" 2.75 0.8333 0.7446 0.7274 0.6731 0.9334 0 0 0 0 0 0 0
"13" 3 1.0013 0.8787 0.8504 0.776 1.1018 0 0 0 0 0 0 0
"14" 3.25 1.2031 1.037 0.9942 0.8946 1.3003 0 0 0 0 0 0 0
"15" 3.5 1.4453 1.2235 1.1621 1.0311 1.5343 0 0 0 0 0 0 0
"16" 3.75 1.7359 1.4434 1.3583 1.1882 1.8101 0 0 0 0 0 0 0
"17" 4 2.0846 1.7026 1.5873 1.369 2.135 0 0 0 0 0 0 0
"18" 4.25 2.5026 2.0079 1.8547 1.5768 2.5176 0 0 0 0 0 0 0
"19" 4.5 3.0034 2.3675 2.1666 1.8156 2.9677 0 0 0 0 0 0 0
"20" 4.75 3.6032 2.7905 2.5303 2.0897 3.497 0 0 0 0 0 0 0
"21" 5 4.3207 3.2881 2.9542 2.404 4.1186 0 0 0 0 0 0 0
"22" 5.25 5.178 3.8726 3.4477 2.7639 4.8478 0 0 0 0 0 0 0
"23" 5.5 6.201 4.5586 4.0218 3.1752 5.7018 0 0 0 0 0 0 0
"24" 5.75 7.4193 5.3623 4.6885 3.6443 6.6999 0 0 0 0 0 0 0
"25" 6 8.8666 6.3022 5.4615 4.1775 7.8632 0 0 0 0 0 0 0
"26" 6.25 10.58 7.3982 6.3554 4.7811 9.2138 0 0 0 0 0 0 0
"27" 6.5 12.5986 8.6713 7.3854 5.4603 10.7736 0 0 0 0 0 0 0
"28" 6.75 14.9603 10.1416 8.5659 6.2178 12.5611 0 0 0 0 0 0 0
"29" 7 17.6936 11.8247 9.9079 7.0513 14.5849 0 0 0 0 0 0 0
"30" 7.25 20.8002 13.7228 11.4124 7.9477 16.8307 0 0 0 0 0 0 0
"31" 7.5 24.2164 15.8049 13.056 8.8718 19.2324 0 0 0 0 0 0 0
"32" 7.75 27.7219 17.9583 14.755 9.7427 21.6092 0 0 0 0 0 0 0
"33" 8 30.7696 19.8862 16.2863 10.399 23.5583 0 0 0 0 0 0 0
"34" 8.25 32.5591 21.1059 17.2744 10.6567 24.5541 0 0 0 0 0 0 0
"35" 8.5 33.1396 21.5874 17.6815 10.5917 24.7065 0 0 0 0 0 0 0
"36" 8.75 33.2936 21.7954 17.8693 10.4248 24.575 0 0 0 0 0 0 0
"37" 9 33.3657 21.9504 18.0146 10.2419 24.3912 0 0 0 0 0 0 0
"38" 9.25 33.4236 22.0968 18.1532 10.059 24.1997 0 0 0 0 0 0 0
"39" 9.5 33.4779 22.2418 18.2909 9.8786 24.0074 0 0 0 0 0 0 0
"40" 9.75 33.5303 22.3863 18.4285 9.701 23.8153 0 0 0 0 0 0 0
"41" 10 33.5809 22.5305 18.566 9.5262 23.6236 0 0 0 0 0 0 0
"42" 10.25 33.6298 22.6744 18.7037 9.3542 23.4324 0 0 0 0 0 0 0
"43" 10.5 33.677 22.818 18.8413 9.1849 23.2417 0 0 0 0 0 0 0
"44" 10.75 33.7225 22.9613 18.979 9.0184 23.0515 0 0 0 0 0 0 0
"45" 11 33.7664 23.1044 19.1168 8.8546 22.8618 0 0 0 0 0 0 0
"46" 11.25 33.8086 23.2471 19.2545 8.6934 22.6727 0 0 0 0 0 0 0
"47" 11.5 33.8492 23.3895 19.3922 8.5348 22.4842 0 0 0 0 0 0 0
"48" 11.75 33.8881 23.5316 19.53 8.3788 22.2962 0 0 0 0 0 0 0
"49" 12 33.9254 23.6733 19.6677 8.2254 22.1089 0 0 0 0 0 0 0
"50" 12.25 33.9611 23.8147 19.8055 8.0744 21.9222 0 0 0 0 0 0 0
"51" 12.5 33.9951 23.9558 19.9432 7.926 21.7362 0 0 0 0 0 0 0
"52" 12.75 34.0276 24.0966 20.0809 7.78 21.5508 0 0 0 0 0 0 0
"53" 13 34.0584 24.237 20.2187 7.6365 21.3661 0 0 0 0 0 0 0
"54" 13.25 34.0877 24.377 20.3563 7.4953 21.1821 0 0 0 0 0 0 0
"55" 13.5 34.1154 24.5167 20.494 7.3565 20.9989 0 0 0 0 0 0 0
"56" 13.75 34.1415 24.656 20.6316 7.22 20.8163 0 0 0 0 0 0 0
"57" 14 34.1661 24.795 20.7692 7.0858 20.6346 0 0 0 0 0 0 0
"58" 14.25 34.1892 24.9335 20.9067 6.9539 20.4536 0 0 0 0 0 0 0
"59" 14.5 34.2107 25.0718 21.0442 6.8242 20.2734 0 0 0 0 0 0 0
"60" 14.75 34.2307 25.2096 21.1817 6.6967 20.094 0 0 0 0 0 0 0
"61" 15 34.2492 25.347 21.3191 6.5714 19.9154 0 0 0 0 0 0 0
"62" 15.25 34.2662 25.4841 21.4564 6.4482 19.7377 0 0 0 0 0 0 0
"63" 15.5 34.2817 25.6207 21.5937 6.3271 19.5608 0 0 0 0 0 0 0
"64" 15.75 34.2958 25.757 21.7309 6.2081 19.3847 0 0 0 0 0 0 0
"65" 16 34.3084 25.8929 21.868 6.0912 19.2096 0 0 0 0 0 0 0
"66" 16.25 34.3195 26.0283 22.0051 5.9762 19.0353 0 0 0 0 0 0 0
"67" 16.5 34.3292 26.1634 22.1421 5.8633 18.8619 0 0 0 0 0 0 0
"68" 16.75 34.3376 26.2981 22.2791 5.7523 18.6894 0 0 0 0 0 0 0
"69" 17 34.3445 26.4323 22.4159 5.6433 18.5178 0 0 0 0 0 0 0
