"time" "N1" "N2" "N3" "N4" "N5" "N6" "N7" "N8" "N9" "N10" "N11" "N12"
"1" 0 0.11 0.12 0.13 0.14 0.15 0 0 0 0 0 0 0
"2" 0.25 0.133 0.1408 0.1583 0.1666 0.1835 0 0 0 0 0 0 0
"3" 0.5 0.1607 0.1653 0.1928 0.1983 0.2244 0 0 0 0 0 0 0
"4" 0.75 0.1942 0.194 0.2347 0.2359 0.2745 0 0 0 0 0 0 0
"5" 1 0.2348 0.2277 0.2858 0.2807 0.3358 0 0 0 0 0 0 0
"6" 1.25 0.2837 0.2672 0.348 0.3341 0.4107 0 0 0 0 0 0 0
"7" 1.5 0.3429 0.3136 0.4237 0.3975 0.5022 0 0 0 0 0 0 0
"8" 1.75 0.4144 0.368 0.5159 0.4729 0.6142 0 0 0 0 0 0 0
"9" 2 0.5007 0.4318 0.628 0.5625 0.751 0 0 0 0 0 0 0
"10" 2.25 0.605 0.5066 0.7645 0.6691 0.9182 0 0 0 0 0 0 0
"11" 2.5 0.7309 0.5944 0.9306 0.7958 1.1225 0 0 0 0 0 0 0
"12" 2.75 0.8829 0.6973 1.1326 0.9463 1.372 0 0 0 0 0 0 0
"13" 3 1.0663 0.818 1.3784 1.1251 1.6768 0 0 0 0 0 0 0
"14" 3.25 1.2877 0.9594 1.6773 1.3374 2.0487 0 0 0 0 0 0 0
"15" 3.5 1.5546 1.125 2.0405 1.5893 2.5025 0 0 0 0 0 0 0
"16" 3.75 1.8763 1.319 2.482 1.888 3.0558 0 0 0 0 0 0 0
"17" 4 2.2638 1.5461 3.0181 2.242 3.7299 0 0 0 0 0 0 0
"18" 4.25 2.7301 1.8117 3.6687 2.6608 4.5504 0 0 0 0 0 0 0
"19" 4.5 3.2906 2.122 4.4577 3.1559 5.5478 0 0 0 0 0 0 0
"20" 4.75 3.9635 2.4843 5.4135 3.74 6.7582 0 0 0 0 0 0 0
"21" 5 4.7696 2.9065 6.5696 4.4275 8.224 0 0 0 0 0 0 0
"22" 5.25 5.733 3.3976 7.9653 5.234 9.9939 0 0 0 0 0 0 0
"23" 5.5 6.88 3.9671 9.6457 6.1759 12.1224 0 0 0 0 0 0 0
"24" 5.75 8.2388 4.6248 11.6608 7.269 14.6673 0 0 0 0 0 0 0
"25" 6 9.8359 5.3797 14.0632 8.5251 17.6835 0 0 0 0 0 0 0
"26" 6.25 11.6893 6.2368 16.8994 9.9458 21.2078 0 0 0 0 0 0 0
"27" 6.5 13.7922 7.1922 20.1907 11.5082 25.2243 0 0 0 0 0 0 0
"28" 6.75 16.0722 8.2168 23.8783 13.1319 29.5785 0 0 0 0 0 0 0
"29" 7 18.2884 9.216 27.6717 14.6059 33.7708 0 0 0 0 0 0 0
"30" 7.25 19.8778 9.956 30.7416 15.5162 36.688 0 0 0 0 0 0 0
"31" 7.5 20.434 10.2381 32.2538 15.6649 37.6178 0 0 0 0 0 0 0
"32" 7.75 20.4938 10.2859 32.9165 15.4866 37.6294 0 0 0 0 0 0 0
"33" 8 20.464 10.2902 33.4216 15.2552 37.4787 0 0 0 0 0 0 0
"34" 8.25 20.4218 10.2883 33.91 15.0198 37.3061 0 0 0 0 0 0 0
"35" 8.5 20.3767 10.285 34.3997 14.7863 37.1291 0 0 0 0 0 0 0
"36" 8.75 20.3299 10.2808 34.8926 14.5552 36.9496 0 0 0 0 0 0 0
"37" 9 20.2814 10.2757 35.3891 14.3268 36.7678 0 0 0 0 0 0 0
"38" 9.25 20.2313 10.2697 35.8889 14.101 36.5838 0 0 0 0 0 0 0
"39" 9.5 20.1796 10.2629 36.3922 13.8778 36.3977 0 0 0 0 0 0 0
"40" 9.75 20.1263 10.2552 36.8987 13.6571 36.2095 0 0 0 0 0 0 0
"41" 10 20.0714 10.2467 37.4085 13.439 36.0192 0 0 0 0 0 0 0
"42" 10.25 20.0149 10.2373 37.9215 13.2234 35.8269 0 0 0 0 0 0 0
"43" 10.5 19.9569 10.227 38.4377 13.0104 35.6326 0 0 0 0 0 0 0
"44" 10.75 19.8973 10.216 38.9569 12.8 35.4363 0 0 0 0 0 0 0
"45" 11 19.8362 10.204 39.479 12.592 35.2381 0 0 0 0 0 0 0
"46" 11.25 19.7747 10.1738 39.9725 12.3879 35.0428 0 0 0 0 0 0 0
"47" 11.5 19.6791 10.1063 40.3206 12.2064 34.9146 0 0 0 0 0 0 0
"48" 11.75 19.5483 10.0222 40.5858 12.059 34.8961 0 0 0 0 0 0 0
"49" 12 19.3919 9.9259 40.7875 11.9429 34.9808 0 0 0 0 0 0 0
"50" 12.25 19.2139 9.8196 40.9335 11.854 35.1578 0 0 0 0 0 0 0
"51" 12.5 19.0177 9.7049 41.03 11.7886 35.4173 0 0 0 0 0 0 0
"52" 12.75 18.8062 9.5831 41.082 11.7434 35.7506 0 0 0 0 0 0 0
"53" 13 18.5816 9.4555 41.0941 11.7157 36.1501 0 0 0 0 0 0 0
"54" 13.25 18.3461 9.323 41.0701 11.7029 36.6091 0 0 0 0 0 0 0
"55" 13.5 18.1014 9.1865 41.0137 11.7029 37.1216 0 0 0 0 0 0 0
"56" 13.75 17.8498 9.0471 40.9297 11.7138 37.6705 0 0 0 0 0 0 0
"57" 14 17.5969 8.9076 40.8329 11.7361 38.2179 0 0 0 0 0 0 0
"58" 14.25 17.3448 8.7688 40.7286 11.7696 38.7644 0 0 0 0 0 0 0
"59" 14.5 17.0938 8.631 40.6173 11.8136 39.3104 0 0 0 0 0 0 0
"60" 14.75 16.8441 8.4943 40.4997 11.8656 39.8561 0 0 0 0 0 0 0
"61" 15 16.5964 8.3589 40.3777 11.9176 40.4039 0 0 0 0 0 0 0
"62" 15.25 16.351 8.2251 40.2523 11.9686 40.9545 0 0 0 0 0 0 0
"63" 15.5 16.1081 8.0928 40.1236 12.0186 41.508 0 0 0 0 0 0 0
"64" 15.75 15.8675 7.9621 39.9917 12.0677 42.0644 0 0 0 0 0 0 0
"65" 16 15.6292 7.8329 39.8565 12.1158 42.6235 0 0 0 0 0 0 0
"66" 16.25 15.3934 7.7052 39.7181 12.1628 43.1853 0 0 0 0 0 0 0
"67" 16.5 15.16 7.5791 39.5766 12.2089 43.7497 0 0 0 0 0 0 0
"68" 16.75 14.9289 7.4545 39.4321 12.254 44.3166 0 0 0 0 0 0 0
"69" 17 14.7003 7.3314 39.2844 12.298 44.886 0 0 0 0 0 0 0
"70" 17.25 14.474 7.2098 39.1338 12.341 45.4578 0 0 0 0 0 0 0
"71" 17.5 14.2502 7.0897 38.9803 12.383 46.0318 0 0 0 0 0 0 0
"72" 17.75 14.0287 6.9711 38.8238 12.4239 46.6081 0 0 0 0 0 0 0
"73" 18 13.8097 6.854 38.6646 12.4637 47.1865 0 0 0 0 0 0 0
"74" 18.25 13.593 6.7384 38.5026 12.5025 47.767 0 0 0 0 0 0 0
"75" 18.5 13.3788 6.6243 38.3378 12.5402 48.3494 0 0 0 0 0 0 0
"76" 18.75 13.167 6.5116 38.1705 12.5732 48.934 0 0 0 0 0 0 0
"77" 19 12.9864 6.414 37.929 12.5333 49.3993 0 0 0 0 0 0 0
"78" 19.25 12.887 6.3545 37.6339 12.4744 49.7805 0 0 0 0 0 0 0
"79" 19.5 12.8667 6.3317 37.3069 12.404 50.1089 0 0 0 0 0 0 0
"80" 19.75 12.9213 6.3434 36.9507 12.3231 50.3866 0 0 0 0 0 0 0
"81" 20 13.0052 6.3844 36.577 12.2355 50.6304 0 0 0 0 0 0 0
"82" 20.25 13.088 6.4297 36.2035 12.1473 50.8692 0 0 0 0 0 0 0
