"time" "N1" "N2" "N3" "N4" "N5" "N6" "N7" "N8" "N9" "N10" "N11" "N12"
"1" 0 0.11 0.12 0.13 0.14 0.15 0 0 0 0 0 0 0
"2" 0.25 0.1256 0.1446 0.1599 0.1649 0.1788 0 0 0 0 0 0 0
"3" 0.5 0.1434 0.1743 0.1967 0.1941 0.2131 0 0 0 0 0 0 0
"4" 0.75 0.1638 0.2101 0.242 0.2286 0.2539 0 0 0 0 0 0 0
"5" 1 0.187 0.2532 0.2977 0.2691 0.3026 0 0 0 0 0 0 0
"6" 1.25 0.2135 0.3051 0.3662 0.3168 0.3607 0 0 0 0 0 0 0
"7" 1.5 0.2438 0.3676 0.4505 0.373 0.4298 0 0 0 0 0 0 0
"8" 1.75 0.2784 0.443 0.5541 0.4391 0.5121 0 0 0 0 0 0 0
"9" 2 0.3178 0.5338 0.6815 0.5169 0.6102 0 0 0 0 0 0 0
"10" 2.25 0.3628 0.6431 0.8381 0.6084 0.727 0 0 0 0 0 0 0
"11" 2.5 0.4141 0.7748 1.0307 0.7161 0.8661 0 0 0 0 0 0 0
"12" 2.75 0.4727 0.9334 1.2675 0.8427 1.0316 0 0 0 0 0 0 0
"13" 3 0.5395 1.1244 1.5584 0.9915 1.2287 0 0 0 0 0 0 0
"14" 3.25 0.6157 1.3542 1.9159 1.1665 1.4632 0 0 0 0 0 0 0
"15" 3.5 0.7025 1.6308 2.3551 1.372 1.7421 0 0 0 0 0 0 0
"16" 3.75 0.8015 1.9636 2.8944 1.6133 2.0736 0 0 0 0 0 0 0
"17" 4 0.9142 2.3637 3.5565 1.8965 2.4676 0 0 0 0 0 0 0
"18" 4.25 1.0424 2.8446 4.3689 2.2285 2.9353 0 0 0 0 0 0 0
"19" 4.5 1.1883 3.4222 5.3651 2.6175 3.4902 0 0 0 0 0 0 0
"20" 4.75 1.3541 4.1154 6.5856 3.0725 4.1478 0 0 0 0 0 0 0
"21" 5 1.5422 4.9464 8.0797 3.604 4.9258 0 0 0 0 0 0 0
"22" 5.25 1.7553 5.9412 9.9061 4.2235 5.8447 0 0 0 0 0 0 0
"23" 5.5 1.9962 7.13 12.1348 4.9435 6.9272 0 0 0 0 0 0 0
"24" 5.75 2.2677 8.5468 14.8481 5.777 8.198 0 0 0 0 0 0 0
"25" 6 2.5723 10.2293 18.1399 6.7367 9.6825 0 0 0 0 0 0 0
"26" 6.25 2.9119 12.2115 22.1135 7.8325 11.4039 0 0 0 0 0 0 0
"27" 6.5 3.2864 14.5179 26.8606 9.0678 13.3774 0 0 0 0 0 0 0
"28" 6.75 3.6889 17.1396 32.4043 10.4304 15.5966 0 0 0 0 0 0 0
"29" 7 4.0921 19.9614 38.5705 11.8744 18.0048 0 0 0 0 0 0 0
"30" 7.25 4.417 22.509 44.4351 13.2908 20.4378 0 0 0 0 0 0 0
"31" 7.5 4.496 23.5885 47.3573 14.123 21.8869 0 0 0 0 0 0 0
"32" 7.75 4.4059 23.5119 47.7246 14.2582 22.2133 0 0 0 0 0 0 0
"33" 8 4.3002 23.3064 47.7895 14.3063 22.3977 0 0 0 0 0 0 0
"34" 8.25 4.1962 23.0966 47.8398 14.3503 22.5766 0 0 0 0 0 0 0
"35" 8.5 4.0946 22.8877 47.8878 14.3937 22.7557 0 0 0 0 0 0 0
"36" 8.75 3.9953 22.6799 47.934 14.4366 22.9352 0 0 0 0 0 0 0
"37" 9 3.8984 22.4733 47.9783 14.4792 23.1153 0 0 0 0 0 0 0
"38" 9.25 3.8037 22.2678 48.0209 14.5213 23.2958 0 0 0 0 0 0 0
"39" 9.5 3.7112 22.0634 48.0616 14.563 23.4768 0 0 0 0 0 0 0
