"time" "N1" "N2" "N3" "N4" "N5" "N6" "N7" "N8" "N9" "N10" "N11" "N12"
"1" 0 0.11 0.12 0.13 0.14 0.15 0 0 0 0 0 0 0
"2" 0.25 0.1306 0.1415 0.1591 0.1589 0.1838 0 0 0 0 0 0 0
"3" 0.5 0.1552 0.1669 0.1946 0.1803 0.2253 0 0 0 0 0 0 0
"4" 0.75 0.1843 0.1968 0.2381 0.2046 0.276 0 0 0 0 0 0 0
"5" 1 0.2188 0.2321 0.2912 0.2321 0.3382 0 0 0 0 0 0 0
"6" 1.25 0.2599 0.2737 0.3563 0.2634 0.4144 0 0 0 0 0 0 0
"7" 1.5 0.3086 0.3228 0.4358 0.2988 0.5077 0 0 0 0 0 0 0
"8" 1.75 0.3665 0.3806 0.5331 0.3391 0.6221 0 0 0 0 0 0 0
"9" 2 0.4351 0.4488 0.6521 0.3847 0.762 0 0 0 0 0 0 0
"10" 2.25 0.5166 0.5291 0.7976 0.4363 0.9334 0 0 0 0 0 0 0
"11" 2.5 0.6133 0.6238 0.9755 0.4949 1.1433 0 0 0 0 0 0 0
"12" 2.75 0.7281 0.7354 1.193 0.5614 1.4001 0 0 0 0 0 0 0
"13" 3 0.8642 0.8669 1.4587 0.6366 1.7143 0 0 0 0 0 0 0
"14" 3.25 1.0255 1.0217 1.7835 0.7218 2.0987 0 0 0 0 0 0 0
"15" 3.5 1.2168 1.204 2.1802 0.8183 2.5686 0 0 0 0 0 0 0
"16" 3.75 1.4434 1.4186 2.6647 0.9274 3.1428 0 0 0 0 0 0 0
"17" 4 1.7118 1.6711 3.256 1.0508 3.8441 0 0 0 0 0 0 0
"18" 4.25 2.0293 1.9679 3.9774 1.1902 4.6997 0 0 0 0 0 0 0
"19" 4.5 2.4048 2.3168 4.8569 1.3475 5.7427 0 0 0 0 0 0 0
"20" 4.75 2.8481 2.7262 5.9281 1.5248 7.0123 0 0 0 0 0 0 0
"21" 5 3.3708 3.2063 7.2314 1.7242 8.5552 0 0 0 0 0 0 0
"22" 5.25 3.9859 3.7683 8.8145 1.9478 10.4257 0 0 0 0 0 0 0
"23" 5.5 4.7078 4.4247 10.7335 2.1979 12.6863 0 0 0 0 0 0 0
"24" 5.75 5.5517 5.1889 13.0529 2.4761 15.4066 0 0 0 0 0 0 0
"25" 6 6.5327 6.0747 15.8439 2.7835 18.6592 0 0 0 0 0 0 0
"26" 6.25 7.6633 7.094 19.1805 3.1194 22.5105 0 0 0 0 0 0 0
"27" 6.5 8.9476 8.2532 23.1256 3.4796 26.9982 0 0 0 0 0 0 0
