"time" "N1" "N2" "N3" "N4" "N5" "N6" "N7" "N8" "N9" "N10" "N11" "N12"
"1" 0 0.11 0.12 0.13 0.14 0.15 0 0 0 0 0 0 0
"2" 0.25 0.1296 0.1401 0.1474 0.1607 0.1779 0 0 0 0 0 0 0
"3" 0.5 0.1526 0.1635 0.167 0.1844 0.211 0 0 0 0 0 0 0
"4" 0.75 0.1797 0.1909 0.1893 0.2117 0.2502 0 0 0 0 0 0 0
"5" 1 0.2117 0.2228 0.2146 0.2429 0.2967 0 0 0 0 0 0 0
"6" 1.25 0.2493 0.2601 0.2432 0.2788 0.3518 0 0 0 0 0 0 0
"7" 1.5 0.2936 0.3036 0.2757 0.32 0.4171 0 0 0 0 0 0 0
"8" 1.75 0.3458 0.3544 0.3125 0.3672 0.4946 0 0 0 0 0 0 0
"9" 2 0.4073 0.4136 0.3541 0.4213 0.5864 0 0 0 0 0 0 0
"10" 2.25 0.4796 0.4828 0.4014 0.4834 0.6952 0 0 0 0 0 0 0
"11" 2.5 0.5647 0.5634 0.4549 0.5547 0.8242 0 0 0 0 0 0 0
"12" 2.75 0.6649 0.6576 0.5155 0.6364 0.977 0 0 0 0 0 0 0
"13" 3 0.7828 0.7673 0.5841 0.73 1.158 0 0 0 0 0 0 0
"14" 3.25 0.9215 0.8954 0.6619 0.8374 1.3725 0 0 0 0 0 0 0
"15" 3.5 1.0847 1.0447 0.75 0.9604 1.6264 0 0 0 0 0 0 0
"16" 3.75 1.2766 1.2188 0.8497 1.1014 1.9271 0 0 0 0 0 0 0
"17" 4 1.5023 1.4218 0.9626 1.2628 2.2829 0 0 0 0 0 0 0
"18" 4.25 1.7676 1.6583 1.0904 1.4476 2.7039 0 0 0 0 0 0 0
"19" 4.5 2.0792 1.9339 1.235 1.659 3.2017 0 0 0 0 0 0 0
"20" 4.75 2.4452 2.2548 1.3985 1.9008 3.7901 0 0 0 0 0 0 0
"21" 5 2.8748 2.6284 1.5834 2.1771 4.4851 0 0 0 0 0 0 0
"22" 5.25 3.3786 3.063 1.7923 2.4925 5.3053 0 0 0 0 0 0 0
"23" 5.5 3.9689 3.5682 2.0282 2.8523 6.2723 0 0 0 0 0 0 0
"24" 5.75 4.6598 4.155 2.2944 3.2619 7.4109 0 0 0 0 0 0 0
"25" 6 5.4674 4.8357 2.5945 3.7277 8.7495 0 0 0 0 0 0 0
"26" 6.25 6.4096 5.6243 2.9323 4.2559 10.32 0 0 0 0 0 0 0
"27" 6.5 7.5063 6.5361 3.3118 4.8534 12.1577 0 0 0 0 0 0 0
"28" 6.75 8.7788 7.5876 3.7374 5.5264 14.3004 0 0 0 0 0 0 0
"29" 7 10.2488 8.796 4.2128 6.2805 16.7866 0 0 0 0 0 0 0
"30" 7.25 11.9365 10.1777 4.7416 7.1188 19.6515 0 0 0 0 0 0 0
"31" 7.5 13.8563 11.7454 5.3256 8.0399 22.9188 0 0 0 0 0 0 0
"32" 7.75 16.0081 13.5027 5.963 9.0333 26.5847 0 0 0 0 0 0 0
"33" 8 18.3597 15.4315 6.645 10.0708 30.5841 0 0 0 0 0 0 0
"34" 8.25 20.8086 17.4643 7.3464 11.0895 34.7228 0 0 0 0 0 0 0
"35" 8.5 23.109 19.4266 8.0077 11.9642 38.5512 0 0 0 0 0 0 0
"36" 8.75 24.8198 20.9761 8.5144 12.5065 41.3028 0 0 0 0 0 0 0
"37" 9 25.6424 21.8314 8.7729 12.6358 42.5183 0 0 0 0 0 0 0
"38" 9.25 25.899 22.2127 8.8623 12.5304 42.7911 0 0 0 0 0 0 0
"39" 9.5 25.9818 22.4437 8.8975 12.359 42.7801 0 0 0 0 0 0 0
"40" 9.75 26.0267 22.6425 8.9208 12.1758 42.7079 0 0 0 0 0 0 0
"41" 10 26.0635 22.8357 8.9415 11.9924 42.6229 0 0 0 0 0 0 0
"42" 10.25 26.0982 23.0285 8.9616 11.8109 42.5344 0 0 0 0 0 0 0
"43" 10.5 26.1317 23.2217 8.9814 11.6318 42.4442 0 0 0 0 0 0 0
"44" 10.75 26.1643 23.4157 9.0009 11.455 42.3527 0 0 0 0 0 0 0
"45" 11 26.1959 23.6105 9.0202 11.2806 42.2599 0 0 0 0 0 0 0
"46" 11.25 26.2268 23.806 9.0392 11.1086 42.1659 0 0 0 0 0 0 0
"47" 11.5 26.2567 24.0023 9.0579 10.9389 42.0706 0 0 0 0 0 0 0
"48" 11.75 26.2858 24.1993 9.0764 10.7715 41.9742 0 0 0 0 0 0 0
"49" 12 26.314 24.3971 9.0947 10.6063 41.8766 0 0 0 0 0 0 0
"50" 12.25 26.3413 24.5956 9.1127 10.4434 41.7778 0 0 0 0 0 0 0
"51" 12.5 26.3678 24.7948 9.1304 10.2828 41.6779 0 0 0 0 0 0 0
"52" 12.75 26.3934 24.9948 9.1479 10.1243 41.5768 0 0 0 0 0 0 0
"53" 13 26.4181 25.1954 9.1651 9.968 41.4747 0 0 0 0 0 0 0
"54" 13.25 26.442 25.3969 9.1821 9.8139 41.3714 0 0 0 0 0 0 0
"55" 13.5 26.465 25.599 9.1989 9.6619 41.267 0 0 0 0 0 0 0
"56" 13.75 26.4871 25.8019 9.2154 9.512 41.1616 0 0 0 0 0 0 0
"57" 14 26.5084 26.0055 9.2316 9.3642 41.0552 0 0 0 0 0 0 0
"58" 14.25 26.5289 26.2098 9.2476 9.2185 40.9477 0 0 0 0 0 0 0
"59" 14.5 26.5485 26.4148 9.2633 9.0748 40.8391 0 0 0 0 0 0 0
"60" 14.75 26.5673 26.6205 9.2788 8.9331 40.7296 0 0 0 0 0 0 0
"61" 15 26.5852 26.8269 9.294 8.7934 40.6191 0 0 0 0 0 0 0
"62" 15.25 26.6023 27.034 9.309 8.6556 40.5077 0 0 0 0 0 0 0
"63" 15.5 26.6185 27.2418 9.3237 8.5198 40.3953 0 0 0 0 0 0 0
"64" 15.75 26.634 27.4503 9.3382 8.386 40.2819 0 0 0 0 0 0 0
"65" 16 26.6485 27.6594 9.3524 8.254 40.1677 0 0 0 0 0 0 0
"66" 16.25 26.6623 27.8693 9.3664 8.1239 40.0525 0 0 0 0 0 0 0
"67" 16.5 26.6752 28.0798 9.3801 7.9957 39.9365 0 0 0 0 0 0 0
"68" 16.75 26.6874 28.2911 9.3936 7.8693 39.8196 0 0 0 0 0 0 0
"69" 17 26.6987 28.503 9.4068 7.7447 39.7019 0 0 0 0 0 0 0
"70" 17.25 26.7092 28.7155 9.4198 7.6218 39.5833 0 0 0 0 0 0 0
"71" 17.5 26.7189 28.9288 9.4325 7.5008 39.4639 0 0 0 0 0 0 0
"72" 17.75 26.7277 29.1427 9.445 7.3815 39.3437 0 0 0 0 0 0 0
"73" 18 26.7358 29.3572 9.4573 7.2639 39.2227 0 0 0 0 0 0 0
"74" 18.25 26.7431 29.5724 9.4692 7.1481 39.101 0 0 0 0 0 0 0
"75" 18.5 26.7496 29.7883 9.481 7.0339 38.9785 0 0 0 0 0 0 0
"76" 18.75 26.7553 30.0048 9.4925 6.9214 38.8553 0 0 0 0 0 0 0
"77" 19 26.7602 30.222 9.5037 6.8105 38.7313 0 0 0 0 0 0 0
"78" 19.25 26.7644 30.4398 9.5147 6.7013 38.6066 0 0 0 0 0 0 0
"79" 19.5 26.7677 30.6582 9.5255 6.5936 38.4813 0 0 0 0 0 0 0
"80" 19.75 26.7703 30.8773 9.536 6.4876 38.3553 0 0 0 0 0 0 0
"81" 20 26.7721 31.097 9.5463 6.383 38.2286 0 0 0 0 0 0 0
"82" 20.25 26.7732 31.3173 9.5563 6.2801 38.1012 0 0 0 0 0 0 0
"83" 20.5 26.7735 31.5383 9.5661 6.1786 37.9733 0 0 0 0 0 0 0
"84" 20.75 26.773 31.7599 9.5757 6.0787 37.8447 0 0 0 0 0 0 0
"85" 21 26.7718 31.9821 9.585 5.9803 37.7155 0 0 0 0 0 0 0
"86" 21.25 26.7698 32.2049 9.594 5.8833 37.5858 0 0 0 0 0 0 0
"87" 21.5 26.7671 32.4283 9.6028 5.7877 37.4555 0 0 0 0 0 0 0
"88" 21.75 26.7637 32.6523 9.6114 5.6936 37.3246 0 0 0 0 0 0 0
"89" 22 26.7595 32.877 9.6198 5.6009 37.1931 0 0 0 0 0 0 0
"90" 22.25 26.7546 33.1022 9.6279 5.5096 37.0612 0 0 0 0 0 0 0
"91" 22.5 26.7489 33.328 9.6358 5.4197 36.9287 0 0 0 0 0 0 0
"92" 22.75 26.7425 33.5544 9.6434 5.3311 36.7958 0 0 0 0 0 0 0
"93" 23 26.7354 33.7814 9.6508 5.2438 36.6623 0 0 0 0 0 0 0
"94" 23.25 26.7276 34.0089 9.658 5.1579 36.5284 0 0 0 0 0 0 0
"95" 23.5 26.7191 34.2371 9.6649 5.0733 36.394 0 0 0 0 0 0 0
