"time" "N1" "N2" "N3" "N4" "N5" "N6" "N7" "N8" "N9" "N10" "N11" "N12"
"1" 0 0.11 0.12 0.13 0.14 0.15 0 0 0 0 0 0 0
"2" 0.25 0.1288 0.1428 0.1496 0.1671 0.175 0 0 0 0 0 0 0
"3" 0.5 0.1509 0.1699 0.1722 0.1995 0.2041 0 0 0 0 0 0 0
"4" 0.75 0.1767 0.2021 0.1982 0.2382 0.2381 0 0 0 0 0 0 0
"5" 1 0.2069 0.2404 0.2281 0.2843 0.2778 0 0 0 0 0 0 0
"6" 1.25 0.2423 0.286 0.2626 0.3394 0.324 0 0 0 0 0 0 0
"7" 1.5 0.2837 0.3402 0.3022 0.4051 0.378 0 0 0 0 0 0 0
"8" 1.75 0.3322 0.4047 0.3478 0.4835 0.4409 0 0 0 0 0 0 0
"9" 2 0.3889 0.4814 0.4002 0.577 0.5142 0 0 0 0 0 0 0
"10" 2.25 0.4554 0.5726 0.4606 0.6886 0.5997 0 0 0 0 0 0 0
"11" 2.5 0.5331 0.6811 0.53 0.8217 0.6994 0 0 0 0 0 0 0
"12" 2.75 0.6241 0.81 0.6098 0.9804 0.8155 0 0 0 0 0 0 0
"13" 3 0.7305 0.9633 0.7017 1.1697 0.9509 0 0 0 0 0 0 0
"14" 3.25 0.855 1.1455 0.8073 1.3952 1.1085 0 0 0 0 0 0 0
"15" 3.5 1.0006 1.362 0.9287 1.664 1.2922 0 0 0 0 0 0 0
"16" 3.75 1.1708 1.6192 1.0683 1.9841 1.5061 0 0 0 0 0 0 0
"17" 4 1.3698 1.9247 1.2288 2.3653 1.755 0 0 0 0 0 0 0
"18" 4.25 1.6022 2.2875 1.4131 2.8189 2.0446 0 0 0 0 0 0 0
"19" 4.5 1.8735 2.7179 1.6248 3.3583 2.3813 0 0 0 0 0 0 0
"20" 4.75 2.1902 3.2286 1.8678 3.9993 2.7726 0 0 0 0 0 0 0
"21" 5 2.5595 3.834 2.1466 4.7603 3.2268 0 0 0 0 0 0 0
"22" 5.25 2.9897 4.5511 2.4663 5.6626 3.7536 0 0 0 0 0 0 0
