"time" "N1" "N2" "N3" "N4" "N5" "N6" "N7" "N8" "N9" "N10" "N11" "N12"
"1" 0 0.11 0.12 0.13 0.14 0.15 0 0 0 0 0 0 0
"2" 0.25 0.127 0.1467 0.1585 0.163 0.1854 0 0 0 0 0 0 0
"3" 0.5 0.1467 0.1794 0.1933 0.1898 0.2293 0 0 0 0 0 0 0
"4" 0.75 0.1693 0.2194 0.2357 0.2209 0.2834 0 0 0 0 0 0 0
"5" 1 0.1955 0.2683 0.2875 0.2572 0.3503 0 0 0 0 0 0 0
"6" 1.25 0.2257 0.3281 0.3505 0.2994 0.433 0 0 0 0 0 0 0
"7" 1.5 0.2606 0.4011 0.4274 0.3485 0.5352 0 0 0 0 0 0 0
"8" 1.75 0.3009 0.4904 0.5211 0.4056 0.6615 0 0 0 0 0 0 0
"9" 2 0.3473 0.5996 0.6353 0.472 0.8175 0 0 0 0 0 0 0
"10" 2.25 0.4009 0.733 0.7745 0.5493 1.0102 0 0 0 0 0 0 0
"11" 2.5 0.4627 0.8959 0.9442 0.6392 1.2482 0 0 0 0 0 0 0
"12" 2.75 0.534 1.095 1.1508 0.7437 1.5419 0 0 0 0 0 0 0
"13" 3 0.6162 1.3382 1.4026 0.8652 1.9045 0 0 0 0 0 0 0
"14" 3.25 0.711 1.6352 1.7092 1.0062 2.3518 0 0 0 0 0 0 0
"15" 3.5 0.8202 1.9976 2.0825 1.17 2.9034 0 0 0 0 0 0 0
"16" 3.75 0.946 2.4398 2.5367 1.3601 3.5831 0 0 0 0 0 0 0
"17" 4 1.0907 2.9791 3.0892 1.5804 4.4202 0 0 0 0 0 0 0
"18" 4.25 1.2571 3.6362 3.7608 1.8356 5.4499 0 0 0 0 0 0 0
"19" 4.5 1.4483 4.4363 4.5765 2.1308 6.7151 0 0 0 0 0 0 0
"20" 4.75 1.6677 5.4091 5.5661 2.4716 8.2671 0 0 0 0 0 0 0
"21" 5 1.9188 6.5903 6.7649 2.8641 10.1666 0 0 0 0 0 0 0
"22" 5.25 2.2056 8.0214 8.2144 3.3148 12.4847 0 0 0 0 0 0 0
"23" 5.5 2.5321 9.7499 9.9622 3.8299 15.3019 0 0 0 0 0 0 0
"24" 5.75 2.9016 11.8287 12.061 4.4147 18.705 0 0 0 0 0 0 0
"25" 6 3.3165 14.3119 14.5658 5.072 22.7783 0 0 0 0 0 0 0
"26" 6.25 3.7761 17.2452 17.5244 5.7983 27.5806 0 0 0 0 0 0 0
"27" 6.5 4.2725 20.6405 20.9537 6.576 33.0895 0 0 0 0 0 0 0
"28" 6.75 4.7801 24.4 24.7715 7.3553 39.0582 0 0 0 0 0 0 0
"29" 7 5.2248 28.0003 28.5473 8.012 44.6047 0 0 0 0 0 0 0
"30" 7.25 5.2944 29.1575 30.259 8.3282 45.995 0 0 0 0 0 0 0
"31" 7.5 5.2033 29.166 30.7302 8.4021 45.6194 0 0 0 0 0 0 0
"32" 7.75 5.1107 29.1502 31.1791 8.4695 45.2127 0 0 0 0 0 0 0
"33" 8 5.0194 29.1316 31.6309 8.5366 44.8055 0 0 0 0 0 0 0
"34" 8.25 4.9293 29.1102 32.0857 8.6034 44.3982 0 0 0 0 0 0 0
"35" 8.5 4.8406 29.0861 32.5436 8.6698 43.9908 0 0 0 0 0 0 0
"36" 8.75 4.7531 29.0592 33.0043 8.7359 43.5834 0 0 0 0 0 0 0
"37" 9 4.6668 29.0297 33.468 8.8017 43.176 0 0 0 0 0 0 0
"38" 9.25 4.5818 28.9973 33.9344 8.8671 42.7687 0 0 0 0 0 0 0
"39" 9.5 4.4981 28.9623 34.4036 8.9321 42.3616 0 0 0 0 0 0 0
"40" 9.75 4.4155 28.9246 34.8755 8.9967 41.9548 0 0 0 0 0 0 0
"41" 10 4.3342 28.8842 35.3499 9.0609 41.5482 0 0 0 0 0 0 0
"42" 10.25 4.2541 28.841 35.8269 9.1246 41.1421 0 0 0 0 0 0 0
"43" 10.5 4.1751 28.7952 36.3063 9.1879 40.7363 0 0 0 0 0 0 0
"44" 10.75 4.0974 28.7468 36.7881 9.2507 40.3311 0 0 0 0 0 0 0
"45" 11 4.0208 28.6957 37.2722 9.3131 39.9265 0 0 0 0 0 0 0
"46" 11.25 3.9471 28.6593 37.6687 9.3808 39.5443 0 0 0 0 0 0 0
"47" 11.5 3.8786 28.668 37.9204 9.4473 39.2299 0 0 0 0 0 0 0
"48" 11.75 3.8081 28.6545 38.1007 9.4972 39.0085 0 0 0 0 0 0 0
"49" 12 3.736 28.6105 38.2388 9.5372 38.8877 0 0 0 0 0 0 0
"50" 12.25 3.663 28.542 38.3426 9.569 38.8519 0 0 0 0 0 0 0
"51" 12.5 3.5895 28.4533 38.4178 9.5941 38.8869 0 0 0 0 0 0 0
"52" 12.75 3.516 28.3482 38.4691 9.6135 38.981 0 0 0 0 0 0 0
"53" 13 3.4427 28.2293 38.5001 9.6281 39.1246 0 0 0 0 0 0 0
"54" 13.25 3.3699 28.0991 38.5141 9.6387 39.3093 0 0 0 0 0 0 0
"55" 13.5 3.2978 27.9596 38.5137 9.6458 39.5285 0 0 0 0 0 0 0
"56" 13.75 3.2265 27.8126 38.5011 9.6499 39.7764 0 0 0 0 0 0 0
"57" 14 3.1562 27.6593 38.4783 9.6516 40.0479 0 0 0 0 0 0 0
"58" 14.25 3.087 27.5009 38.4468 9.6513 40.339 0 0 0 0 0 0 0
"59" 14.5 3.0188 27.3386 38.408 9.6491 40.6461 0 0 0 0 0 0 0
"60" 14.75 2.9519 27.1731 38.3631 9.6455 40.9662 0 0 0 0 0 0 0
"61" 15 2.8861 27.0052 38.3131 9.6406 41.2965 0 0 0 0 0 0 0
"62" 15.25 2.8216 26.8356 38.2589 9.6347 41.6349 0 0 0 0 0 0 0
"63" 15.5 2.7584 26.6646 38.2012 9.628 41.9795 0 0 0 0 0 0 0
"64" 15.75 2.6965 26.4928 38.1408 9.6205 42.3287 0 0 0 0 0 0 0
"65" 16 2.6358 26.3206 38.078 9.6125 42.681 0 0 0 0 0 0 0
"66" 16.25 2.5764 26.1483 38.0135 9.6041 43.0353 0 0 0 0 0 0 0
"67" 16.5 2.5183 25.9761 37.9475 9.5952 43.3906 0 0 0 0 0 0 0
"68" 16.75 2.4614 25.8043 37.8805 9.5861 43.7461 0 0 0 0 0 0 0
"69" 17 2.4058 25.6331 37.8128 9.5768 44.101 0 0 0 0 0 0 0
"70" 17.25 2.3514 25.4626 37.7445 9.5674 44.4547 0 0 0 0 0 0 0
"71" 17.5 2.2983 25.293 37.676 9.5578 44.8069 0 0 0 0 0 0 0
"72" 17.75 2.2463 25.1243 37.6072 9.5482 45.157 0 0 0 0 0 0 0
"73" 18 2.1955 24.9567 37.5386 9.5386 45.5048 0 0 0 0 0 0 0
"74" 18.25 2.1458 24.7903 37.47 9.529 45.8499 0 0 0 0 0 0 0
"75" 18.5 2.0973 24.625 37.4017 9.5194 46.1922 0 0 0 0 0 0 0
"76" 18.75 2.0498 24.4609 37.3337 9.5099 46.5315 0 0 0 0 0 0 0
"77" 19 2.0035 24.2981 37.266 9.5005 46.8677 0 0 0 0 0 0 0
"78" 19.25 1.9582 24.1367 37.1991 9.4874 47.2012 0 0 0 0 0 0 0
"79" 19.5 1.915 23.9943 37.0706 9.429 47.5648 0 0 0 0 0 0 0
"80" 19.75 1.8787 23.9561 36.7585 9.3263 47.9749 0 0 0 0 0 0 0
"81" 20 1.8527 24.0886 36.3674 9.2055 48.2876 0 0 0 0 0 0 0
"82" 20.25 1.8354 24.3934 35.9274 9.0738 48.512 0 0 0 0 0 0 0
"83" 20.5 1.8186 24.7784 35.4615 8.9367 48.6831 0 0 0 0 0 0 0
"84" 20.75 1.8017 25.1657 34.9978 8.8008 48.8481 0 0 0 0 0 0 0
"85" 21 1.7849 25.5558 34.5371 8.6662 49.0079 0 0 0 0 0 0 0
"86" 21.25 1.768 25.9487 34.0793 8.5329 49.1627 0 0 0 0 0 0 0
"87" 21.5 1.7512 26.3368 33.6258 8.4013 49.3145 0 0 0 0 0 0 0
"88" 21.75 1.7348 26.6961 33.1828 8.2727 49.4755 0 0 0 0 0 0 0
"89" 22 1.7191 27.0336 32.7559 8.1485 49.6294 0 0 0 0 0 0 0
"90" 22.25 1.7041 27.3572 32.3649 8.0332 49.7536 0 0 0 0 0 0 0
"91" 22.5 1.6884 27.6651 32.0187 7.9287 49.8452 0 0 0 0 0 0 0
"92" 22.75 1.6719 27.954 31.725 7.8368 49.8997 0 0 0 0 0 0 0
"93" 23 1.6543 28.2203 31.492 7.7592 49.9122 0 0 0 0 0 0 0
"94" 23.25 1.6358 28.4599 31.3283 7.6978 49.8774 0 0 0 0 0 0 0
"95" 23.5 1.616 28.6688 31.2433 7.6544 49.7899 0 0 0 0 0 0 0
"96" 23.75 1.595 28.8421 31.2471 7.6312 49.6438 0 0 0 0 0 0 0
"97" 24 1.5726 28.975 31.3506 7.6303 49.4329 0 0 0 0 0 0 0
"98" 24.25 1.5486 29.0619 31.5654 7.654 49.1507 0 0 0 0 0 0 0
"99" 24.5 1.523 29.0969 31.9046 7.7048 48.79 0 0 0 0 0 0 0
"100" 24.75 1.4959 29.0815 32.3532 7.7666 48.3554 0 0 0 0 0 0 0
"101" 25 1.4689 29.0534 32.8097 7.8255 47.9058 0 0 0 0 0 0 0
"102" 25.25 1.4422 29.0227 33.2691 7.8841 47.4563 0 0 0 0 0 0 0
"103" 25.5 1.4159 28.9893 33.7313 7.9423 47.0071 0 0 0 0 0 0 0
"104" 25.75 1.3899 28.9534 34.1965 8.0003 46.5583 0 0 0 0 0 0 0
"105" 26 1.3644 28.9149 34.6644 8.0579 46.11 0 0 0 0 0 0 0
"106" 26.25 1.3392 28.8738 35.135 8.1152 45.6623 0 0 0 0 0 0 0
"107" 26.5 1.3145 28.8302 35.6083 8.1722 45.2151 0 0 0 0 0 0 0
"108" 26.75 1.2901 28.784 36.0842 8.2288 44.7687 0 0 0 0 0 0 0
"109" 27 1.266 28.7353 36.5627 8.2849 44.323 0 0 0 0 0 0 0
"110" 27.25 1.2423 28.684 37.0436 8.3407 43.8781 0 0 0 0 0 0 0
"111" 27.5 1.2191 28.6338 37.4999 8.3972 43.4389 0 0 0 0 0 0 0
"112" 27.75 1.1976 28.6239 37.8034 8.4614 43.0593 0 0 0 0 0 0 0
"113" 28 1.1764 28.6258 38.0059 8.511 42.762 0 0 0 0 0 0 0
"114" 28.25 1.1544 28.591 38.1566 8.5496 42.5709 0 0 0 0 0 0 0
"115" 28.5 1.132 28.5284 38.2685 8.5799 42.4732 0 0 0 0 0 0 0
"116" 28.75 1.1093 28.4432 38.3485 8.6035 42.4526 0 0 0 0 0 0 0
"117" 29 1.0867 28.3399 38.4021 8.6214 42.4956 0 0 0 0 0 0 0
"118" 29.25 1.064 28.2216 38.4341 8.6347 42.5911 0 0 0 0 0 0 0
"119" 29.5 1.0415 28.0914 38.4479 8.6441 42.7298 0 0 0 0 0 0 0
"120" 29.75 1.0192 27.9514 38.4467 8.6503 42.9041 0 0 0 0 0 0 0
"121" 30 0.9972 27.8036 38.433 8.6538 43.1078 0 0 0 0 0 0 0
"122" 30.25 0.9754 27.6496 38.409 8.6551 43.3356 0 0 0 0 0 0 0
"123" 30.5 0.954 27.4905 38.3763 8.6545 43.5829 0 0 0 0 0 0 0
"124" 30.75 0.9329 27.3276 38.3366 8.6523 43.8462 0 0 0 0 0 0 0
"125" 31 0.9122 27.1617 38.291 8.6489 44.1223 0 0 0 0 0 0 0
"126" 31.25 0.8919 26.9935 38.2407 8.6445 44.4085 0 0 0 0 0 0 0
