"time" "N1" "N2" "N3" "N4" "N5" "N6" "N7" "N8" "N9" "N10" "N11" "N12"
"1" 0 0.11 0.12 0.13 0.14 0.15 0 0 0 0 0 0 0
"2" 0.25 0.1257 0.1416 0.1531 0.1609 0.1712 0 0 0 0 0 0 0
"3" 0.5 0.1435 0.1672 0.1803 0.1849 0.1954 0 0 0 0 0 0 0
"4" 0.75 0.164 0.1973 0.2124 0.2126 0.223 0 0 0 0 0 0 0
"5" 1 0.1873 0.2328 0.2502 0.2443 0.2545 0 0 0 0 0 0 0
"6" 1.25 0.2139 0.2748 0.2946 0.2807 0.2905 0 0 0 0 0 0 0
"7" 1.5 0.2443 0.3243 0.347 0.3226 0.3315 0 0 0 0 0 0 0
"8" 1.75 0.2791 0.3827 0.4086 0.3707 0.3783 0 0 0 0 0 0 0
"9" 2 0.3187 0.4517 0.4812 0.426 0.4317 0 0 0 0 0 0 0
"10" 2.25 0.364 0.533 0.5667 0.4895 0.4926 0 0 0 0 0 0 0
"11" 2.5 0.4157 0.6289 0.6673 0.5624 0.562 0 0 0 0 0 0 0
"12" 2.75 0.4748 0.7421 0.7857 0.6462 0.6413 0 0 0 0 0 0 0
"13" 3 0.5421 0.8755 0.9251 0.7424 0.7316 0 0 0 0 0 0 0
"14" 3.25 0.619 1.033 1.0892 0.8527 0.8346 0 0 0 0 0 0 0
"15" 3.5 0.7068 1.2186 1.2823 0.9795 0.9521 0 0 0 0 0 0 0
"16" 3.75 0.8068 1.4375 1.5096 1.1249 1.0859 0 0 0 0 0 0 0
"17" 4 0.921 1.6954 1.7769 1.2916 1.2384 0 0 0 0 0 0 0
"18" 4.25 1.0512 1.9995 2.0913 1.4829 1.4121 0 0 0 0 0 0 0
"19" 4.5 1.1996 2.3577 2.461 1.7022 1.6099 0 0 0 0 0 0 0
"20" 4.75 1.3687 2.7797 2.8957 1.9534 1.8351 0 0 0 0 0 0 0
"21" 5 1.5614 3.2765 3.4064 2.2411 2.0912 0 0 0 0 0 0 0
"22" 5.25 1.7807 3.8611 4.0065 2.5703 2.3824 0 0 0 0 0 0 0
"23" 5.5 2.0301 4.5488 4.7109 2.9467 2.7133 0 0 0 0 0 0 0
"24" 5.75 2.3137 5.3571 5.5375 3.3765 3.0889 0 0 0 0 0 0 0
"25" 6 2.6358 6.3063 6.5065 3.8669 3.5146 0 0 0 0 0 0 0
"26" 6.25 3.001 7.42 7.6416 4.4254 3.9967 0 0 0 0 0 0 0
"27" 6.5 3.4145 8.7246 8.9694 5.0601 4.5415 0 0 0 0 0 0 0
"28" 6.75 3.8818 10.2505 10.5202 5.7795 5.1558 0 0 0 0 0 0 0
"29" 7 4.4083 12.0311 12.3276 6.5921 5.8462 0 0 0 0 0 0 0
"30" 7.25 4.9993 14.1022 14.4282 7.5057 6.619 0 0 0 0 0 0 0
