"time" "N1" "N2" "N3" "N4" "N5" "N6" "N7" "N8" "N9" "N10" "N11" "N12"
"1" 0 0.11 0.12 0.13 0.14 0.15 0 0 0 0 0 0 0
"2" 0.25 0.1297 0.1481 0.152 0.1586 0.1856 0 0 0 0 0 0 0
"3" 0.5 0.153 0.1829 0.1777 0.1798 0.2296 0 0 0 0 0 0 0
"4" 0.75 0.1804 0.2257 0.2078 0.2037 0.284 0 0 0 0 0 0 0
"5" 1 0.2128 0.2786 0.2429 0.2308 0.3513 0 0 0 0 0 0 0
"6" 1.25 0.2509 0.3439 0.284 0.2615 0.4346 0 0 0 0 0 0 0
"7" 1.5 0.2959 0.4245 0.332 0.2962 0.5375 0 0 0 0 0 0 0
"8" 1.75 0.3489 0.5239 0.3881 0.3356 0.6648 0 0 0 0 0 0 0
"9" 2 0.4114 0.6465 0.4536 0.3802 0.8222 0 0 0 0 0 0 0
"10" 2.25 0.4851 0.7978 0.5302 0.4306 1.0168 0 0 0 0 0 0 0
"11" 2.5 0.5719 0.9845 0.6197 0.4878 1.2572 0 0 0 0 0 0 0
"12" 2.75 0.6741 1.2147 0.7243 0.5524 1.5542 0 0 0 0 0 0 0
"13" 3 0.7945 1.4985 0.8464 0.6255 1.9212 0 0 0 0 0 0 0
"14" 3.25 0.9363 1.8484 0.989 0.7082 2.3742 0 0 0 0 0 0 0
"15" 3.5 1.1032 2.2795 1.1555 0.8017 2.9334 0 0 0 0 0 0 0
"16" 3.75 1.2995 2.8106 1.3498 0.9072 3.6231 0 0 0 0 0 0 0
"17" 4 1.5304 3.4645 1.5765 1.0264 4.4732 0 0 0 0 0 0 0
"18" 4.25 1.8016 4.269 1.8407 1.1608 5.5202 0 0 0 0 0 0 0
"19" 4.5 2.1199 5.2579 2.1485 1.3122 6.808 0 0 0 0 0 0 0
"20" 4.75 2.493 6.4724 2.5068 1.4824 8.3898 0 0 0 0 0 0 0
"21" 5 2.9297 7.9617 2.9232 1.6734 10.3288 0 0 0 0 0 0 0
"22" 5.25 3.4395 9.7844 3.4065 1.8872 12.6993 0 0 0 0 0 0 0
"23" 5.5 4.0328 12.0092 3.9659 2.1254 15.5869 0 0 0 0 0 0 0
"24" 5.75 4.7202 14.7143 4.6113 2.3894 19.0857 0 0 0 0 0 0 0
"25" 6 5.511 17.9845 5.3519 2.6793 23.2917 0 0 0 0 0 0 0
"26" 6.25 6.4106 21.9011 6.1945 2.9931 28.2844 0 0 0 0 0 0 0
"27" 6.5 7.4138 26.5156 7.1388 3.324 34.0817 0 0 0 0 0 0 0
"28" 6.75 8.4886 31.7774 8.1646 3.6553 40.5268 0 0 0 0 0 0 0
"29" 7 9.5334 37.3245 9.1968 3.9461 46.9955 0 0 0 0 0 0 0
"30" 7.25 10.0738 40.6681 9.869 4.1221 50.493 0 0 0 0 0 0 0
"31" 7.5 10.0053 41.0763 9.9653 4.1476 50.4215 0 0 0 0 0 0 0
"32" 7.75 9.9033 41.3095 10.0229 4.158 50.1554 0 0 0 0 0 0 0
"33" 8 9.8018 41.5407 10.0801 4.1682 49.8873 0 0 0 0 0 0 0
"34" 8.25 9.701 41.7718 10.1373 4.1783 49.619 0 0 0 0 0 0 0
"35" 8.5 9.601 42.0026 10.1944 4.1883 49.3506 0 0 0 0 0 0 0
"36" 8.75 9.5017 42.2333 10.2516 4.1982 49.0822 0 0 0 0 0 0 0
"37" 9 9.4032 42.4637 10.3088 4.208 48.8137 0 0 0 0 0 0 0
