"time" "N1" "N2" "N3" "N4" "N5" "N6" "N7" "N8" "N9" "N10" "N11" "N12"
"1" 0 0.11 0.12 0.13 0.14 0.15 0 0 0 0 0 0 0
"2" 0.25 0.1322 0.1421 0.1554 0.1649 0.1777 0 0 0 0 0 0 0
"3" 0.5 0.1589 0.1684 0.1857 0.1942 0.2105 0 0 0 0 0 0 0
"4" 0.75 0.191 0.1994 0.222 0.2287 0.2494 0 0 0 0 0 0 0
"5" 1 0.2295 0.2362 0.2653 0.2693 0.2954 0 0 0 0 0 0 0
"6" 1.25 0.2759 0.2798 0.3171 0.3172 0.3499 0 0 0 0 0 0 0
"7" 1.5 0.3315 0.3314 0.379 0.3735 0.4144 0 0 0 0 0 0 0
"8" 1.75 0.3984 0.3925 0.453 0.4398 0.4909 0 0 0 0 0 0 0
"9" 2 0.4787 0.4649 0.5414 0.5178 0.5813 0 0 0 0 0 0 0
"10" 2.25 0.5752 0.5505 0.6469 0.6096 0.6884 0 0 0 0 0 0 0
"11" 2.5 0.691 0.6519 0.773 0.7176 0.8152 0 0 0 0 0 0 0
"12" 2.75 0.8301 0.7719 0.9236 0.8447 0.9652 0 0 0 0 0 0 0
"13" 3 0.9971 0.9139 1.1035 0.9941 1.1426 0 0 0 0 0 0 0
"14" 3.25 1.1975 1.082 1.3183 1.1697 1.3525 0 0 0 0 0 0 0
"15" 3.5 1.438 1.2807 1.5746 1.3761 1.6006 0 0 0 0 0 0 0
"16" 3.75 1.7263 1.5157 1.8805 1.6185 1.8938 0 0 0 0 0 0 0
"17" 4 2.072 1.7935 2.2454 1.903 2.2401 0 0 0 0 0 0 0
"18" 4.25 2.486 2.1216 2.6805 2.2367 2.6488 0 0 0 0 0 0 0
"19" 4.5 2.9817 2.5091 3.1991 2.6279 3.131 0 0 0 0 0 0 0
"20" 4.75 3.5746 2.9663 3.8166 3.0857 3.699 0 0 0 0 0 0 0
"21" 5 4.2828 3.5053 4.5514 3.6208 4.3674 0 0 0 0 0 0 0
"22" 5.25 5.1277 4.1398 5.4247 4.2452 5.1526 0 0 0 0 0 0 0
"23" 5.5 6.1334 4.8857 6.4612 4.9718 6.073 0 0 0 0 0 0 0
"24" 5.75 7.3275 5.7606 7.6888 5.8147 7.1487 0 0 0 0 0 0 0
"25" 6 8.7403 6.7839 9.139 6.7882 8.401 0 0 0 0 0 0 0
"26" 6.25 10.4033 7.9758 10.8455 7.9052 9.8507 0 0 0 0 0 0 0
"27" 6.5 12.3458 9.3555 12.842 9.1749 11.5146 0 0 0 0 0 0 0
"28" 6.75 14.588 10.937 15.1566 10.5967 13.3993 0 0 0 0 0 0 0
"29" 7 17.1237 12.7191 17.7984 12.1487 15.4859 0 0 0 0 0 0 0
"30" 7.25 19.8814 14.6629 20.7236 13.762 17.6975 0 0 0 0 0 0 0
"31" 7.5 22.6324 16.6327 23.7501 15.2674 19.826 0 0 0 0 0 0 0
"32" 7.75 24.8359 18.2819 26.376 16.3287 21.4238 0 0 0 0 0 0 0
"33" 8 25.8884 19.1649 27.9042 16.6599 22.0539 0 0 0 0 0 0 0
"34" 8.25 26.1285 19.4622 28.5505 16.5379 22.0454 0 0 0 0 0 0 0
"35" 8.5 26.1563 19.5997 28.9523 16.3078 21.8769 0 0 0 0 0 0 0
"36" 8.75 26.149 19.7109 29.3163 16.0636 21.6839 0 0 0 0 0 0 0
"37" 9 26.1352 19.8175 29.6765 15.8197 21.4878 0 0 0 0 0 0 0
"38" 9.25 26.1186 19.9226 30.0377 15.5783 21.2915 0 0 0 0 0 0 0
"39" 9.5 26.0999 20.0265 30.4005 15.3395 21.0955 0 0 0 0 0 0 0
"40" 9.75 26.0792 20.1294 30.765 15.1035 20.8998 0 0 0 0 0 0 0
"41" 10 26.0564 20.2311 31.1311 14.8701 20.7045 0 0 0 0 0 0 0
"42" 10.25 26.0316 20.3316 31.4989 14.6394 20.5096 0 0 0 0 0 0 0
"43" 10.5 26.0048 20.4311 31.8682 14.4114 20.3151 0 0 0 0 0 0 0
"44" 10.75 25.976 20.5293 32.2391 14.186 20.1211 0 0 0 0 0 0 0
"45" 11 25.9453 20.6264 32.6114 13.9633 19.9275 0 0 0 0 0 0 0
"46" 11.25 25.9126 20.7223 32.9853 13.7433 19.7345 0 0 0 0 0 0 0
"47" 11.5 25.8779 20.8169 33.3606 13.5259 19.542 0 0 0 0 0 0 0
"48" 11.75 25.8413 20.9104 33.7372 13.3111 19.3501 0 0 0 0 0 0 0
"49" 12 25.8028 21.0026 34.1153 13.0989 19.1588 0 0 0 0 0 0 0
"50" 12.25 25.7624 21.0935 34.4946 12.8893 18.9681 0 0 0 0 0 0 0
"51" 12.5 25.7201 21.1832 34.8753 12.6823 18.778 0 0 0 0 0 0 0
"52" 12.75 25.6759 21.2716 35.2571 12.4778 18.5886 0 0 0 0 0 0 0
"53" 13 25.6299 21.3587 35.6402 12.2759 18.3999 0 0 0 0 0 0 0
"54" 13.25 25.5821 21.4445 36.0245 12.0766 18.2119 0 0 0 0 0 0 0
"55" 13.5 25.5325 21.529 36.4098 11.8798 18.0246 0 0 0 0 0 0 0
