"time" "N1" "N2" "N3" "N4" "N5" "N6" "N7" "N8" "N9" "N10" "N11" "N12"
"1" 0 0.11 0.12 0.13 0.14 0.15 0 0 0 0 0 0 0
"2" 0.25 0.1301 0.1442 0.1542 0.1664 0.1768 0 0 0 0 0 0 0
"3" 0.5 0.1539 0.1732 0.1829 0.1978 0.2085 0 0 0 0 0 0 0
"4" 0.75 0.182 0.208 0.2169 0.2351 0.2457 0 0 0 0 0 0 0
"5" 1 0.2153 0.2499 0.2573 0.2795 0.2897 0 0 0 0 0 0 0
"6" 1.25 0.2546 0.3002 0.3052 0.3321 0.3414 0 0 0 0 0 0 0
"7" 1.5 0.3012 0.3605 0.3619 0.3947 0.4024 0 0 0 0 0 0 0
"8" 1.75 0.3562 0.433 0.4292 0.4691 0.4743 0 0 0 0 0 0 0
"9" 2 0.4212 0.5201 0.509 0.5574 0.559 0 0 0 0 0 0 0
"10" 2.25 0.498 0.6246 0.6036 0.6623 0.6587 0 0 0 0 0 0 0
"11" 2.5 0.5889 0.7501 0.7158 0.7869 0.7762 0 0 0 0 0 0 0
"12" 2.75 0.6962 0.9007 0.8487 0.9348 0.9146 0 0 0 0 0 0 0
"13" 3 0.823 1.0815 1.0062 1.1103 1.0774 0 0 0 0 0 0 0
"14" 3.25 0.9728 1.2984 1.1929 1.3186 1.2691 0 0 0 0 0 0 0
"15" 3.5 1.1497 1.5586 1.414 1.5656 1.4947 0 0 0 0 0 0 0
"16" 3.75 1.3584 1.8706 1.6758 1.8585 1.76 0 0 0 0 0 0 0
"17" 4 1.6048 2.2447 1.9858 2.2055 2.0718 0 0 0 0 0 0 0
"18" 4.25 1.8952 2.6929 2.3526 2.6163 2.4382 0 0 0 0 0 0 0
"19" 4.5 2.2375 3.2297 2.7866 3.1024 2.8683 0 0 0 0 0 0 0
"20" 4.75 2.6406 3.8721 3.2995 3.6768 3.3727 0 0 0 0 0 0 0
"21" 5 3.1147 4.6403 3.9053 4.3547 3.9637 0 0 0 0 0 0 0
