"time" "N1" "N2" "N3" "N4" "N5" "N6" "N7" "N8" "N9" "N10" "N11" "N12"
"1" 0 0.11 0.12 0.13 0.14 0.15 0 0 0 0 0 0 0
"2" 0.25 0.1314 0.1396 0.1616 0.1606 0.1812 0 0 0 0 0 0 0
"3" 0.5 0.157 0.1624 0.2009 0.1842 0.2189 0 0 0 0 0 0 0
"4" 0.75 0.1875 0.1889 0.2497 0.2114 0.2645 0 0 0 0 0 0 0
"5" 1 0.224 0.2198 0.3104 0.2424 0.3194 0 0 0 0 0 0 0
"6" 1.25 0.2675 0.2557 0.3858 0.2781 0.3859 0 0 0 0 0 0 0
"7" 1.5 0.3195 0.2974 0.4795 0.319 0.4661 0 0 0 0 0 0 0
"8" 1.75 0.3816 0.3459 0.596 0.3658 0.5629 0 0 0 0 0 0 0
"9" 2 0.4557 0.4023 0.7407 0.4196 0.6798 0 0 0 0 0 0 0
"10" 2.25 0.5442 0.4679 0.9204 0.4811 0.8209 0 0 0 0 0 0 0
"11" 2.5 0.6498 0.5442 1.1438 0.5517 0.9912 0 0 0 0 0 0 0
"12" 2.75 0.7759 0.6328 1.4211 0.6325 1.1967 0 0 0 0 0 0 0
"13" 3 0.9262 0.7358 1.7655 0.7251 1.4446 0 0 0 0 0 0 0
"14" 3.25 1.1055 0.8555 2.1931 0.8311 1.7434 0 0 0 0 0 0 0
"15" 3.5 1.3192 0.9945 2.7238 0.9524 2.1036 0 0 0 0 0 0 0
"16" 3.75 1.5739 1.1559 3.3822 1.0911 2.5376 0 0 0 0 0 0 0
"17" 4 1.8772 1.3432 4.1986 1.2496 3.0599 0 0 0 0 0 0 0
"18" 4.25 2.2381 1.5605 5.2104 1.4306 3.6882 0 0 0 0 0 0 0
"19" 4.5 2.6672 1.8122 6.4635 1.6371 4.4432 0 0 0 0 0 0 0
"20" 4.75 3.1767 2.1037 8.0138 1.8721 5.3489 0 0 0 0 0 0 0
"21" 5 3.7807 2.4407 9.9294 2.1393 6.4337 0 0 0 0 0 0 0
