"time" "N1" "N2" "N3" "N4" "N5" "N6" "N7" "N8" "N9" "N10" "N11" "N12"
"1" 0 0.11 0.12 0.13 0.14 0.15 0 0 0 0 0 0 0
"2" 0.25 0.1314 0.1402 0.16 0.1606 0.1764 0 0 0 0 0 0 0
"3" 0.5 0.157 0.1639 0.197 0.1842 0.2075 0 0 0 0 0 0 0
"4" 0.75 0.1876 0.1915 0.2424 0.2113 0.244 0 0 0 0 0 0 0
"5" 1 0.2241 0.2238 0.2984 0.2423 0.2869 0 0 0 0 0 0 0
"6" 1.25 0.2677 0.2616 0.3673 0.278 0.3374 0 0 0 0 0 0 0
"7" 1.5 0.3197 0.3057 0.452 0.3188 0.3967 0 0 0 0 0 0 0
"8" 1.75 0.3819 0.3572 0.5563 0.3656 0.4665 0 0 0 0 0 0 0
"9" 2 0.4561 0.4174 0.6846 0.4192 0.5484 0 0 0 0 0 0 0
"10" 2.25 0.5448 0.4877 0.8424 0.4807 0.6448 0 0 0 0 0 0 0
"11" 2.5 0.6506 0.5698 1.0366 0.5512 0.758 0 0 0 0 0 0 0
"12" 2.75 0.7769 0.6657 1.2754 0.6319 0.891 0 0 0 0 0 0 0
"13" 3 0.9276 0.7776 1.5691 0.7244 1.0472 0 0 0 0 0 0 0
"14" 3.25 1.1073 0.9083 1.9302 0.8303 1.2305 0 0 0 0 0 0 0
"15" 3.5 1.3217 1.0608 2.3741 0.9515 1.4458 0 0 0 0 0 0 0
"16" 3.75 1.5773 1.2388 2.9195 1.0901 1.6984 0 0 0 0 0 0 0
"17" 4 1.8819 1.4463 3.5895 1.2486 1.9945 0 0 0 0 0 0 0
"18" 4.25 2.2445 1.6882 4.4122 1.4298 2.3416 0 0 0 0 0 0 0
"19" 4.5 2.6761 1.97 5.4217 1.6365 2.7479 0 0 0 0 0 0 0
"20" 4.75 3.1892 2.2981 6.6595 1.8723 3.2233 0 0 0 0 0 0 0
"21" 5 3.7984 2.6797 8.176 2.1407 3.7786 0 0 0 0 0 0 0
"22" 5.25 4.5207 3.123 10.0317 2.4457 4.4262 0 0 0 0 0 0 0
"23" 5.5 5.3753 3.6371 12.2986 2.7914 5.1796 0 0 0 0 0 0 0
"24" 5.75 6.3836 4.2319 15.062 3.1818 6.0535 0 0 0 0 0 0 0
"25" 6 7.5686 4.9179 18.4205 3.6207 7.0627 0 0 0 0 0 0 0
"26" 6.25 8.9532 5.7055 22.4843 4.1105 8.2208 0 0 0 0 0 0 0
"27" 6.5 10.5569 6.6026 27.3682 4.6509 9.5368 0 0 0 0 0 0 0
"28" 6.75 12.3876 7.607 33.1689 5.2364 11.0081 0 0 0 0 0 0 0
"29" 7 14.4127 8.6941 39.8464 5.8496 12.6051 0 0 0 0 0 0 0
"30" 7.25 16.4348 9.7714 46.9629 6.4489 14.2384 0 0 0 0 0 0 0
"31" 7.5 17.8563 10.536 52.715 6.9533 15.6881 0 0 0 0 0 0 0
"32" 7.75 18.0548 10.641 54.5588 7.1156 16.2487 0 0 0 0 0 0 0
"33" 8 17.8334 10.51 54.8587 7.1096 16.3822 0 0 0 0 0 0 0
"34" 8.25 17.5854 10.3638 55.0428 7.0906 16.4826 0 0 0 0 0 0 0
"35" 8.5 17.339 10.2186 55.2197 7.0709 16.5815 0 0 0 0 0 0 0
"36" 8.75 17.0954 10.075 55.3943 7.0508 16.68 0 0 0 0 0 0 0
"37" 9 16.8545 9.9331 55.5668 7.0305 16.7784 0 0 0 0 0 0 0
"38" 9.25 16.6164 9.7928 55.7371 7.01 16.8765 0 0 0 0 0 0 0
"39" 9.5 16.3811 9.6541 55.9053 6.9893 16.9744 0 0 0 0 0 0 0
"40" 9.75 16.1485 9.5171 56.0714 6.9683 17.0722 0 0 0 0 0 0 0
"41" 10 15.9187 9.3817 56.2354 6.9472 17.1697 0 0 0 0 0 0 0
"42" 10.25 15.6916 9.2479 56.3973 6.9258 17.267 0 0 0 0 0 0 0
"43" 10.5 15.4671 9.1157 56.5571 6.9042 17.3641 0 0 0 0 0 0 0
"44" 10.75 15.2454 8.985 56.7148 6.8824 17.461 0 0 0 0 0 0 0
"45" 11 15.0263 8.856 56.8704 6.8605 17.5576 0 0 0 0 0 0 0
"46" 11.25 14.8098 8.7285 57.0239 6.8383 17.654 0 0 0 0 0 0 0
"47" 11.5 14.596 8.6026 57.1754 6.816 17.7503 0 0 0 0 0 0 0
"48" 11.75 14.3848 8.4782 57.3248 6.7934 17.8463 0 0 0 0 0 0 0
"49" 12 14.1761 8.3553 57.4722 6.7708 17.942 0 0 0 0 0 0 0
"50" 12.25 13.9701 8.234 57.6175 6.7479 18.0376 0 0 0 0 0 0 0
"51" 12.5 13.7666 8.1141 57.7608 6.7249 18.1329 0 0 0 0 0 0 0
"52" 12.75 13.5656 7.9958 57.9021 6.7017 18.228 0 0 0 0 0 0 0
"53" 13 13.3671 7.8789 58.0413 6.6784 18.3228 0 0 0 0 0 0 0
"54" 13.25 13.1711 7.7635 58.1786 6.6549 18.4175 0 0 0 0 0 0 0
"55" 13.5 12.9776 7.6496 58.3139 6.6312 18.5119 0 0 0 0 0 0 0
"56" 13.75 12.7866 7.5371 58.4472 6.6075 18.606 0 0 0 0 0 0 0
"57" 14 12.598 7.4261 58.5785 6.5836 18.7 0 0 0 0 0 0 0
"58" 14.25 12.4118 7.3165 58.7079 6.5596 18.7937 0 0 0 0 0 0 0
"59" 14.5 12.228 7.2083 58.8353 6.5354 18.8872 0 0 0 0 0 0 0
"60" 14.75 12.0466 7.1015 58.9609 6.5111 18.9805 0 0 0 0 0 0 0
"61" 15 11.8675 6.9961 59.0845 6.4867 19.0735 0 0 0 0 0 0 0
"62" 15.25 11.6907 6.892 59.2062 6.4622 19.1664 0 0 0 0 0 0 0
"63" 15.5 11.5163 6.7893 59.326 6.4376 19.259 0 0 0 0 0 0 0
"64" 15.75 11.3441 6.688 59.444 6.4129 19.3513 0 0 0 0 0 0 0
"65" 16 11.1743 6.588 59.5601 6.3881 19.4435 0 0 0 0 0 0 0
"66" 16.25 11.0066 6.4894 59.6743 6.3632 19.5354 0 0 0 0 0 0 0
"67" 16.5 10.8412 6.392 59.7868 6.3382 19.6271 0 0 0 0 0 0 0
"68" 16.75 10.678 6.2959 59.8974 6.3131 19.7186 0 0 0 0 0 0 0
"69" 17 10.517 6.2012 60.0062 6.288 19.8099 0 0 0 0 0 0 0
"70" 17.25 10.3582 6.1077 60.1132 6.2627 19.9009 0 0 0 0 0 0 0
"71" 17.5 10.2015 6.0155 60.2185 6.2374 19.9918 0 0 0 0 0 0 0
"72" 17.75 10.0469 5.9245 60.322 6.2121 20.0824 0 0 0 0 0 0 0
"73" 18 9.8944 5.8347 60.4238 6.1866 20.1728 0 0 0 0 0 0 0
"74" 18.25 9.744 5.7462 60.5239 6.1611 20.263 0 0 0 0 0 0 0
"75" 18.5 9.5956 5.6589 60.6222 6.1355 20.3529 0 0 0 0 0 0 0
"76" 18.75 9.4493 5.5728 60.7189 6.1099 20.4427 0 0 0 0 0 0 0
"77" 19 9.305 5.4879 60.8139 6.0842 20.5323 0 0 0 0 0 0 0
"78" 19.25 9.1627 5.4041 60.9072 6.0585 20.6216 0 0 0 0 0 0 0
"79" 19.5 9.0223 5.3215 60.9989 6.0328 20.7108 0 0 0 0 0 0 0
"80" 19.75 8.8839 5.2401 61.089 6.007 20.7997 0 0 0 0 0 0 0
"81" 20 8.7475 5.1597 61.1774 5.9811 20.8885 0 0 0 0 0 0 0
"82" 20.25 8.6129 5.0806 61.2642 5.9553 20.977 0 0 0 0 0 0 0
"83" 20.5 8.4803 5.0025 61.3495 5.9294 21.0654 0 0 0 0 0 0 0
"84" 20.75 8.3495 4.9255 61.4332 5.9034 21.1536 0 0 0 0 0 0 0
"85" 21 8.2205 4.8496 61.5153 5.8775 21.2415 0 0 0 0 0 0 0
"86" 21.25 8.0934 4.7748 61.596 5.8515 21.3293 0 0 0 0 0 0 0
"87" 21.5 7.968 4.701 61.6751 5.8255 21.4169 0 0 0 0 0 0 0
"88" 21.75 7.8445 4.6283 61.7526 5.7995 21.5043 0 0 0 0 0 0 0
"89" 22 7.7227 4.5566 61.8287 5.7735 21.5915 0 0 0 0 0 0 0
"90" 22.25 7.6027 4.486 61.9034 5.7475 21.6785 0 0 0 0 0 0 0
"91" 22.5 7.4844 4.4163 61.9765 5.7214 21.7654 0 0 0 0 0 0 0
"92" 22.75 7.3677 4.3477 62.0483 5.6954 21.8521 0 0 0 0 0 0 0
"93" 23 7.2528 4.28 62.1186 5.6694 21.9386 0 0 0 0 0 0 0
"94" 23.25 7.1395 4.2134 62.1875 5.6433 22.0249 0 0 0 0 0 0 0
"95" 23.5 7.0279 4.1477 62.2549 5.6173 22.111 0 0 0 0 0 0 0
"96" 23.75 6.9179 4.0829 62.3211 5.5913 22.197 0 0 0 0 0 0 0
"97" 24 6.8094 4.0191 62.3858 5.5653 22.2828 0 0 0 0 0 0 0
"98" 24.25 6.7026 3.9562 62.4492 5.5393 22.3685 0 0 0 0 0 0 0
"99" 24.5 6.5973 3.8942 62.5113 5.5133 22.454 0 0 0 0 0 0 0
"100" 24.75 6.4936 3.8332 62.572 5.4873 22.5393 0 0 0 0 0 0 0
