"time" "N1" "N2" "N3" "N4" "N5" "N6" "N7" "N8" "N9" "N10" "N11" "N12"
"1" 0 0.11 0.12 0.13 0.14 0.15 0 0 0 0 0 0 0
"2" 0.25 0.1325 0.1434 0.1567 0.1655 0.1701 0 0 0 0 0 0 0
"3" 0.5 0.1596 0.1714 0.1888 0.1956 0.1929 0 0 0 0 0 0 0
"4" 0.75 0.1922 0.2048 0.2276 0.2311 0.2187 0 0 0 0 0 0 0
"5" 1 0.2315 0.2447 0.2742 0.2731 0.248 0 0 0 0 0 0 0
"6" 1.25 0.2789 0.2924 0.3305 0.3228 0.2812 0 0 0 0 0 0 0
"7" 1.5 0.3359 0.3494 0.3982 0.3814 0.3189 0 0 0 0 0 0 0
"8" 1.75 0.4045 0.4175 0.4799 0.4507 0.3615 0 0 0 0 0 0 0
"9" 2 0.4871 0.4988 0.5782 0.5325 0.4099 0 0 0 0 0 0 0
"10" 2.25 0.5865 0.5959 0.6967 0.6291 0.4647 0 0 0 0 0 0 0
"11" 2.5 0.7062 0.7119 0.8394 0.7431 0.5268 0 0 0 0 0 0 0
"12" 2.75 0.8502 0.8505 1.0112 0.8777 0.5971 0 0 0 0 0 0 0
"13" 3 1.0235 1.0158 1.2181 1.0366 0.6767 0 0 0 0 0 0 0
"14" 3.25 1.2318 1.2132 1.4672 1.2241 0.7669 0 0 0 0 0 0 0
"15" 3.5 1.4824 1.4487 1.767 1.4451 0.869 0 0 0 0 0 0 0
"16" 3.75 1.7836 1.7297 2.1278 1.7056 0.9845 0 0 0 0 0 0 0
"17" 4 2.1454 2.0648 2.5617 2.0126 1.1151 0 0 0 0 0 0 0
"18" 4.25 2.5798 2.4642 3.0834 2.3739 1.2626 0 0 0 0 0 0 0
"19" 4.5 3.1011 2.94 3.7102 2.7988 1.4293 0 0 0 0 0 0 0
"20" 4.75 3.7259 3.5064 4.463 3.298 1.6173 0 0 0 0 0 0 0
"21" 5 4.4741 4.18 5.3662 3.8837 1.8292 0 0 0 0 0 0 0
"22" 5.25 5.3685 4.9802 6.4486 4.5694 2.0676 0 0 0 0 0 0 0
"23" 5.5 6.4358 5.9291 7.7438 5.3704 2.3351 0 0 0 0 0 0 0
"24" 5.75 7.706 7.0522 9.2908 6.303 2.6347 0 0 0 0 0 0 0
"25" 6 9.2122 8.3774 11.1334 7.384 2.9686 0 0 0 0 0 0 0
"26" 6.25 10.9892 9.9346 13.3195 8.6289 3.3388 0 0 0 0 0 0 0
"27" 6.5 13.0695 11.7529 15.8982 10.0489 3.7457 0 0 0 0 0 0 0
"28" 6.75 15.4753 13.8548 18.9116 11.644 4.1867 0 0 0 0 0 0 0
"29" 7 18.199 16.2424 22.3762 13.389 4.653 0 0 0 0 0 0 0
"30" 7.25 21.1574 18.8619 26.2338 15.2017 5.1224 0 0 0 0 0 0 0
"31" 7.5 24.0788 21.5136 30.2203 16.8738 5.5426 0 0 0 0 0 0 0
"32" 7.75 26.3122 23.6669 33.5806 17.9867 5.8083 0 0 0 0 0 0 0
"33" 8 27.2184 24.702 35.3555 18.2384 5.8399 0 0 0 0 0 0 0
