"time" "N1" "N2" "N3" "N4" "N5" "N6" "N7" "N8" "N9" "N10" "N11" "N12"
"1" 0 0.11 0.12 0.13 0.14 0.15 0 0 0 0 0 0 0
"2" 0.25 0.1348 0.1519 0.1545 0.1589 0.1737 0 0 0 0 0 0 0
"3" 0.5 0.1651 0.1923 0.1835 0.1804 0.2012 0 0 0 0 0 0 0
"4" 0.75 0.2023 0.2435 0.2181 0.2047 0.233 0 0 0 0 0 0 0
"5" 1 0.2478 0.3083 0.2591 0.2323 0.2698 0 0 0 0 0 0 0
"6" 1.25 0.3036 0.3903 0.3079 0.2637 0.3125 0 0 0 0 0 0 0
"7" 1.5 0.3719 0.494 0.3658 0.2992 0.3618 0 0 0 0 0 0 0
"8" 1.75 0.4555 0.6253 0.4345 0.3396 0.419 0 0 0 0 0 0 0
"9" 2 0.5579 0.7914 0.5162 0.3853 0.4851 0 0 0 0 0 0 0
"10" 2.25 0.6833 1.0016 0.6132 0.4372 0.5616 0 0 0 0 0 0 0
"11" 2.5 0.8367 1.2675 0.7284 0.496 0.6501 0 0 0 0 0 0 0
"12" 2.75 1.0245 1.6038 0.8651 0.5626 0.7525 0 0 0 0 0 0 0
"13" 3 1.2542 2.0291 1.0274 0.6382 0.8709 0 0 0 0 0 0 0
"14" 3.25 1.5351 2.5666 1.22 0.7237 1.0078 0 0 0 0 0 0 0
"15" 3.5 1.8784 3.2457 1.4484 0.8205 1.1659 0 0 0 0 0 0 0
"16" 3.75 2.2978 4.1034 1.7193 0.9299 1.3484 0 0 0 0 0 0 0
"17" 4 2.8098 5.1859 2.0403 1.0537 1.559 0 0 0 0 0 0 0
"18" 4.25 3.4341 6.5511 2.4203 1.1933 1.8016 0 0 0 0 0 0 0
"19" 4.5 4.1945 8.2707 2.87 1.3507 2.0809 0 0 0 0 0 0 0
"20" 4.75 5.119 10.4338 3.4014 1.5276 2.4016 0 0 0 0 0 0 0
"21" 5 6.2404 13.1494 4.0282 1.7261 2.7692 0 0 0 0 0 0 0
"22" 5.25 7.5961 16.5492 4.7658 1.9478 3.1888 0 0 0 0 0 0 0
"23" 5.5 9.2275 20.7886 5.6306 2.1939 3.6654 0 0 0 0 0 0 0
"24" 5.75 11.1759 26.0423 6.6391 2.4646 4.2023 0 0 0 0 0 0 0
"25" 6 13.4748 32.4873 7.8043 2.7576 4.7989 0 0 0 0 0 0 0
"26" 6.25 16.1272 40.2476 9.1275 3.0658 5.4451 0 0 0 0 0 0 0
"27" 6.5 19.0436 49.2261 10.5748 3.3696 6.1072 0 0 0 0 0 0 0
"28" 6.75 21.8578 58.5474 11.999 3.6187 6.6878 0 0 0 0 0 0 0
"29" 7 23.0231 63.0454 12.7385 3.7236 6.8354 0 0 0 0 0 0 0
