"time" "N1" "N2" "N3" "N4" "N5" "N6" "N7" "N8" "N9" "N10" "N11" "N12"
"1" 0 0.11 0.12 0.13 0.14 0.15 0 0 0 0 0 0 0
"2" 0.25 0.1298 0.1446 0.1541 0.1669 0.1753 0 0 0 0 0 0 0
"3" 0.5 0.1532 0.1743 0.1826 0.199 0.2049 0 0 0 0 0 0 0
"4" 0.75 0.1808 0.21 0.2164 0.2373 0.2394 0 0 0 0 0 0 0
"5" 1 0.2134 0.2531 0.2564 0.2828 0.2798 0 0 0 0 0 0 0
"6" 1.25 0.2518 0.3049 0.3038 0.3372 0.327 0 0 0 0 0 0 0
"7" 1.5 0.2971 0.3674 0.36 0.4019 0.3821 0 0 0 0 0 0 0
"8" 1.75 0.3505 0.4427 0.4266 0.4791 0.4464 0 0 0 0 0 0 0
"9" 2 0.4136 0.5334 0.5055 0.571 0.5216 0 0 0 0 0 0 0
"10" 2.25 0.4879 0.6426 0.5989 0.6805 0.6094 0 0 0 0 0 0 0
"11" 2.5 0.5756 0.7742 0.7096 0.8109 0.712 0 0 0 0 0 0 0
"12" 2.75 0.679 0.9326 0.8406 0.9662 0.8316 0 0 0 0 0 0 0
"13" 3 0.8009 1.1232 0.9958 1.1511 0.9714 0 0 0 0 0 0 0
"14" 3.25 0.9445 1.3528 1.1795 1.3711 1.1344 0 0 0 0 0 0 0
"15" 3.5 1.1137 1.629 1.3969 1.6329 1.3245 0 0 0 0 0 0 0
"16" 3.75 1.313 1.9613 1.6542 1.9442 1.5463 0 0 0 0 0 0 0
"17" 4 1.5476 2.361 1.9585 2.3141 1.8047 0 0 0 0 0 0 0
"18" 4.25 1.8236 2.8414 2.3184 2.7535 2.1058 0 0 0 0 0 0 0
"19" 4.5 2.1482 3.4186 2.7437 3.2749 2.4562 0 0 0 0 0 0 0
"20" 4.75 2.5295 4.1116 3.246 3.893 2.8637 0 0 0 0 0 0 0
"21" 5 2.9771 4.9429 3.8389 4.6247 3.3371 0 0 0 0 0 0 0
"22" 5.25 3.5018 5.9391 4.5379 5.4896 3.8861 0 0 0 0 0 0 0
"23" 5.5 4.1157 7.1311 5.361 6.5096 4.5218 0 0 0 0 0 0 0
"24" 5.75 4.8326 8.5549 6.3287 7.7091 5.256 0 0 0 0 0 0 0
"25" 6 5.667 10.2513 7.4636 9.1143 6.1009 0 0 0 0 0 0 0
"26" 6.25 6.6342 12.2653 8.7906 10.7519 7.069 0 0 0 0 0 0 0
"27" 6.5 7.7486 14.6446 10.3349 12.6455 8.1705 0 0 0 0 0 0 0
"28" 6.75 9.0207 17.4338 12.1195 14.81 9.4109 0 0 0 0 0 0 0
"29" 7 10.4509 20.663 14.158 17.2377 10.7844 0 0 0 0 0 0 0
"30" 7.25 12.0157 24.3189 16.4387 19.8712 12.2597 0 0 0 0 0 0 0
"31" 7.5 13.6357 28.274 18.8835 22.5422 13.7495 0 0 0 0 0 0 0
"32" 7.75 15.1064 32.1158 21.2487 24.8579 15.0478 0 0 0 0 0 0 0
"33" 8 16.0537 34.7156 22.8954 26.2022 15.8073 0 0 0 0 0 0 0
"34" 8.25 16.2158 35.0618 23.1619 26.6947 15.824 0 0 0 0 0 0 0
"35" 8.5 16.2273 34.9507 23.1309 26.9386 15.7067 0 0 0 0 0 0 0
"36" 8.75 16.2671 34.8047 23.0766 27.1536 15.6149 0 0 0 0 0 0 0
"37" 9 16.3404 34.6357 23.0066 27.3491 15.5522 0 0 0 0 0 0 0
"38" 9.25 16.4475 34.444 22.9213 27.5248 15.5184 0 0 0 0 0 0 0
"39" 9.5 16.5891 34.2301 22.8207 27.6801 15.5134 0 0 0 0 0 0 0
"40" 9.75 16.7657 33.9942 22.705 27.8146 15.5368 0 0 0 0 0 0 0
"41" 10 16.9786 33.7383 22.5754 27.9294 15.5778 0 0 0 0 0 0 0
"42" 10.25 17.2272 33.4706 22.4373 28.0315 15.613 0 0 0 0 0 0 0
"43" 10.5 17.4832 33.1997 22.2965 28.1288 15.6456 0 0 0 0 0 0 0
"44" 10.75 17.7419 32.9292 22.1553 28.2247 15.6773 0 0 0 0 0 0 0
"45" 11 18.0031 32.6592 22.0139 28.3192 15.7082 0 0 0 0 0 0 0
"46" 11.25 18.2647 32.3899 21.8723 28.4125 15.7383 0 0 0 0 0 0 0
