"time" "N1" "N2" "N3" "N4" "N5" "N6" "N7" "N8" "N9" "N10" "N11" "N12"
"1" 0 0.11 0.12 0.13 0.14 0.15 0 0 0 0 0 0 0
"2" 0.25 0.1347 0.146 0.1576 0.1612 0.1733 0 0 0 0 0 0 0
"3" 0.5 0.1648 0.1777 0.191 0.1857 0.2002 0 0 0 0 0 0 0
"4" 0.75 0.2017 0.2163 0.2314 0.2138 0.2314 0 0 0 0 0 0 0
"5" 1 0.2469 0.2632 0.2805 0.2462 0.2673 0 0 0 0 0 0 0
"6" 1.25 0.3022 0.3202 0.3399 0.2835 0.3088 0 0 0 0 0 0 0
"7" 1.5 0.3699 0.3897 0.4119 0.3265 0.3568 0 0 0 0 0 0 0
"8" 1.75 0.4527 0.4741 0.4991 0.3759 0.4121 0 0 0 0 0 0 0
"9" 2 0.5539 0.5768 0.6047 0.4328 0.476 0 0 0 0 0 0 0
"10" 2.25 0.6778 0.7018 0.7327 0.4982 0.5498 0 0 0 0 0 0 0
"11" 2.5 0.8293 0.8537 0.8877 0.5735 0.635 0 0 0 0 0 0 0
"12" 2.75 1.0145 1.0384 1.0754 0.6601 0.7333 0 0 0 0 0 0 0
"13" 3 1.2409 1.2629 1.3027 0.7596 0.8468 0 0 0 0 0 0 0
"14" 3.25 1.5176 1.5358 1.5777 0.874 0.9776 0 0 0 0 0 0 0
"15" 3.5 1.8555 1.8673 1.9106 1.0055 1.1284 0 0 0 0 0 0 0
"16" 3.75 2.2682 2.2699 2.3132 1.1563 1.3022 0 0 0 0 0 0 0
"17" 4 2.7716 2.7586 2.8001 1.3295 1.5023 0 0 0 0 0 0 0
"18" 4.25 3.3855 3.3514 3.3884 1.5279 1.7325 0 0 0 0 0 0 0
"19" 4.5 4.1332 4.0699 4.0988 1.755 1.9972 0 0 0 0 0 0 0
"20" 4.75 5.0428 4.94 4.9558 2.0147 2.3009 0 0 0 0 0 0 0
"21" 5 6.1475 5.9921 5.9886 2.311 2.649 0 0 0 0 0 0 0
"22" 5.25 7.4864 7.2623 7.2309 2.6481 3.047 0 0 0 0 0 0 0
"23" 5.5 9.104 8.7917 8.7221 3.0303 3.5004 0 0 0 0 0 0 0
"24" 5.75 11.0503 10.6272 10.5063 3.4612 4.0146 0 0 0 0 0 0 0
"25" 6 13.3772 12.8186 12.631 3.9435 4.5938 0 0 0 0 0 0 0
"26" 6.25 16.1324 15.4141 15.1426 4.4766 5.2392 0 0 0 0 0 0 0
"27" 6.5 19.341 18.4467 18.0744 5.0537 5.9451 0 0 0 0 0 0 0
"28" 6.75 22.9629 21.8994 21.4154 5.6538 6.6899 0 0 0 0 0 0 0
"29" 7 26.777 25.6077 25.021 6.2231 7.4143 0 0 0 0 0 0 0
"30" 7.25 30.0999 28.9946 28.362 6.6386 7.9724 0 0 0 0 0 0 0
"31" 7.5 31.7716 30.9306 30.3499 6.7425 8.157 0 0 0 0 0 0 0
"32" 7.75 32.0441 31.4944 31.0042 6.6294 8.0636 0 0 0 0 0 0 0
"33" 8 31.9947 31.7231 31.3263 6.4739 7.9122 0 0 0 0 0 0 0
"34" 8.25 31.9072 31.9121 31.6097 6.3169 7.7568 0 0 0 0 0 0 0
"35" 8.5 31.814 32.0957 31.8891 6.163 7.6035 0 0 0 0 0 0 0
"36" 8.75 31.7182 32.2772 32.1678 6.0125 7.4527 0 0 0 0 0 0 0
"37" 9 31.6203 32.457 32.4461 5.8653 7.3044 0 0 0 0 0 0 0
"38" 9.25 31.5202 32.635 32.724 5.7215 7.1588 0 0 0 0 0 0 0
"39" 9.5 31.4181 32.8113 33.0016 5.5809 7.0156 0 0 0 0 0 0 0
"40" 9.75 31.314 32.9859 33.2787 5.4435 6.8749 0 0 0 0 0 0 0
"41" 10 31.2079 33.1588 33.5554 5.3092 6.7367 0 0 0 0 0 0 0
"42" 10.25 31.0999 33.3299 33.8316 5.1779 6.6009 0 0 0 0 0 0 0
"43" 10.5 30.9901 33.4993 34.1074 5.0497 6.4675 0 0 0 0 0 0 0
"44" 10.75 30.8785 33.667 34.3828 4.9244 6.3365 0 0 0 0 0 0 0
"45" 11 30.7652 33.833 34.6577 4.802 6.2078 0 0 0 0 0 0 0
"46" 11.25 30.6502 33.9972 34.9321 4.6825 6.0814 0 0 0 0 0 0 0
