"time" "N1" "N2" "N3" "N4" "N5" "N6" "N7" "N8" "N9" "N10" "N11" "N12"
"1" 0 0.11 0.12 0.13 0.14 0.15 0 0 0 0 0 0 0
"2" 0.25 0.1278 0.1439 0.1508 0.1647 0.1853 0 0 0 0 0 0 0
"3" 0.5 0.1485 0.1726 0.175 0.1937 0.229 0 0 0 0 0 0 0
"4" 0.75 0.1725 0.207 0.203 0.2279 0.2829 0 0 0 0 0 0 0
"5" 1 0.2004 0.2482 0.2355 0.2681 0.3496 0 0 0 0 0 0 0
"6" 1.25 0.2329 0.2976 0.2731 0.3153 0.4319 0 0 0 0 0 0 0
"7" 1.5 0.2705 0.3569 0.3169 0.3709 0.5335 0 0 0 0 0 0 0
"8" 1.75 0.3142 0.4279 0.3675 0.4362 0.659 0 0 0 0 0 0 0
"9" 2 0.365 0.5131 0.4263 0.513 0.814 0 0 0 0 0 0 0
"10" 2.25 0.424 0.6152 0.4945 0.6033 1.0054 0 0 0 0 0 0 0
"11" 2.5 0.4924 0.7375 0.5735 0.7094 1.2416 0 0 0 0 0 0 0
"12" 2.75 0.5719 0.8841 0.6651 0.834 1.5331 0 0 0 0 0 0 0
"13" 3 0.6641 1.0597 0.7713 0.9804 1.8927 0 0 0 0 0 0 0
"14" 3.25 0.771 1.27 0.8943 1.1523 2.3364 0 0 0 0 0 0 0
"15" 3.5 0.8951 1.5219 1.0369 1.354 2.8833 0 0 0 0 0 0 0
"16" 3.75 1.0389 1.8234 1.202 1.5907 3.5573 0 0 0 0 0 0 0
"17" 4 1.2056 2.1842 1.3932 1.8681 4.3874 0 0 0 0 0 0 0
"18" 4.25 1.3986 2.6156 1.6144 2.1931 5.4091 0 0 0 0 0 0 0
"19" 4.5 1.6219 3.1313 1.8703 2.5735 6.6652 0 0 0 0 0 0 0
"20" 4.75 1.88 3.7471 2.166 3.018 8.2079 0 0 0 0 0 0 0
"21" 5 2.1781 4.4817 2.5075 3.5368 10.0996 0 0 0 0 0 0 0
"22" 5.25 2.5216 5.3568 2.9012 4.1407 12.4147 0 0 0 0 0 0 0
"23" 5.5 2.9166 6.3973 3.3545 4.8419 15.2403 0 0 0 0 0 0 0
"24" 5.75 3.3694 7.6311 3.8751 5.6528 18.6765 0 0 0 0 0 0 0
"25" 6 3.8862 9.0889 4.471 6.5852 22.8339 0 0 0 0 0 0 0
"26" 6.25 4.4721 10.8019 5.1496 7.6483 27.8257 0 0 0 0 0 0 0
"27" 6.5 5.1293 12.7974 5.9163 8.8447 33.7487 0 0 0 0 0 0 0
"28" 6.75 5.8531 15.0878 6.7705 10.1611 40.6375 0 0 0 0 0 0 0
"29" 7 6.6232 17.6431 7.6971 11.5489 48.3543 0 0 0 0 0 0 0
