"time" "N1" "N2" "N3" "N4" "N5" "N6" "N7" "N8" "N9" "N10" "N11" "N12"
"1" 0 0.11 0.12 0.13 0.14 0.15 0 0 0 0 0 0 0
"2" 0.25 0.1355 0.1374 0.1481 0.1605 0.1707 0 0 0 0 0 0 0
"3" 0.5 0.1669 0.1573 0.1687 0.1839 0.1942 0 0 0 0 0 0 0
"4" 0.75 0.2056 0.1801 0.1921 0.2108 0.2209 0 0 0 0 0 0 0
"5" 1 0.2533 0.2061 0.2188 0.2416 0.2513 0 0 0 0 0 0 0
"6" 1.25 0.312 0.236 0.2492 0.2768 0.286 0 0 0 0 0 0 0
"7" 1.5 0.3842 0.2702 0.2839 0.3173 0.3253 0 0 0 0 0 0 0
"8" 1.75 0.4732 0.3093 0.3233 0.3636 0.3701 0 0 0 0 0 0 0
"9" 2 0.5828 0.354 0.3682 0.4166 0.421 0 0 0 0 0 0 0
"10" 2.25 0.7177 0.4052 0.4193 0.4773 0.4788 0 0 0 0 0 0 0
"11" 2.5 0.8838 0.4638 0.4775 0.5469 0.5447 0 0 0 0 0 0 0
"12" 2.75 1.0882 0.5309 0.5438 0.6265 0.6195 0 0 0 0 0 0 0
"13" 3 1.3398 0.6075 0.6192 0.7177 0.7045 0 0 0 0 0 0 0
"14" 3.25 1.6492 0.6953 0.705 0.8221 0.8011 0 0 0 0 0 0 0
"15" 3.5 2.0299 0.7956 0.8027 0.9414 0.9108 0 0 0 0 0 0 0
"16" 3.75 2.4979 0.9103 0.9138 1.078 1.0354 0 0 0 0 0 0 0
"17" 4 3.0732 1.0413 1.0401 1.234 1.1769 0 0 0 0 0 0 0
"18" 4.25 3.7799 1.1911 1.1837 1.4124 1.3374 0 0 0 0 0 0 0
"19" 4.5 4.6476 1.3622 1.347 1.6159 1.5194 0 0 0 0 0 0 0
"20" 4.75 5.7121 1.5574 1.5324 1.8481 1.7256 0 0 0 0 0 0 0
"21" 5 7.0168 1.78 1.7429 2.1127 1.959 0 0 0 0 0 0 0
"22" 5.25 8.614 2.0337 1.9815 2.4137 2.2228 0 0 0 0 0 0 0
"23" 5.5 10.566 2.3224 2.2519 2.7555 2.5205 0 0 0 0 0 0 0
"24" 5.75 12.9466 2.6505 2.5577 3.1426 2.8557 0 0 0 0 0 0 0
"25" 6 15.8415 3.0223 2.9029 3.5794 3.2319 0 0 0 0 0 0 0
"26" 6.25 19.3473 3.4424 3.2913 4.0699 3.6522 0 0 0 0 0 0 0
"27" 6.5 23.5678 3.9149 3.7265 4.6167 4.1188 0 0 0 0 0 0 0
"28" 6.75 28.6019 4.4421 4.2106 5.2191 4.6314 0 0 0 0 0 0 0
"29" 7 34.5155 5.0231 4.7428 5.8702 5.1848 0 0 0 0 0 0 0
"30" 7.25 41.2697 5.6481 5.3149 6.5487 5.7631 0 0 0 0 0 0 0
"31" 7.5 48.5387 6.2856 5.9002 7.2021 6.3254 0 0 0 0 0 0 0
"32" 7.75 55.2719 6.8498 6.4237 7.7123 6.7764 0 0 0 0 0 0 0
"33" 8 59.4561 7.1756 6.7361 7.9091 6.9675 0 0 0 0 0 0 0
"34" 8.25 60.7909 7.2367 6.8059 7.8294 6.917 0 0 0 0 0 0 0
"35" 8.5 61.1821 7.208 6.7914 7.6706 6.7945 0 0 0 0 0 0 0
