"time" "N1" "N2" "N3" "N4" "N5" "N6" "N7" "N8" "N9" "N10" "N11" "N12"
"1" 0 0.11 0.12 0.13 0.14 0.15 0 0 0 0 0 0 0
"2" 0.25 0.1333 0.1434 0.1571 0.1746 0.184 0 0 0 0 0 0 0
"3" 0.5 0.1614 0.1713 0.1899 0.2177 0.2256 0 0 0 0 0 0 0
"4" 0.75 0.1955 0.2047 0.2295 0.2714 0.2767 0 0 0 0 0 0 0
"5" 1 0.2368 0.2446 0.2774 0.3384 0.3393 0 0 0 0 0 0 0
"6" 1.25 0.2869 0.2923 0.3353 0.4218 0.416 0 0 0 0 0 0 0
"7" 1.5 0.3474 0.3492 0.4052 0.5258 0.5101 0 0 0 0 0 0 0
"8" 1.75 0.4208 0.4172 0.4896 0.6554 0.6254 0 0 0 0 0 0 0
"9" 2 0.5095 0.4983 0.5917 0.8169 0.7667 0 0 0 0 0 0 0
"10" 2.25 0.6169 0.5953 0.7149 1.0179 0.9397 0 0 0 0 0 0 0
"11" 2.5 0.7469 0.711 0.8637 1.2682 1.1517 0 0 0 0 0 0 0
"12" 2.75 0.9041 0.8491 1.0434 1.5798 1.4113 0 0 0 0 0 0 0
"13" 3 1.0942 1.0139 1.2602 1.9673 1.729 0 0 0 0 0 0 0
"14" 3.25 1.324 1.2105 1.5219 2.449 2.1175 0 0 0 0 0 0 0
"15" 3.5 1.6016 1.4448 1.8375 3.0475 2.5926 0 0 0 0 0 0 0
"16" 3.75 1.9366 1.7241 2.218 3.7903 3.1728 0 0 0 0 0 0 0
"17" 4 2.3407 2.0565 2.6763 4.7111 3.8808 0 0 0 0 0 0 0
"18" 4.25 2.8274 2.452 3.228 5.8507 4.7435 0 0 0 0 0 0 0
"19" 4.5 3.4127 2.9218 3.8911 7.2582 5.7928 0 0 0 0 0 0 0
"20" 4.75 4.115 3.479 4.687 8.9916 7.0659 0 0 0 0 0 0 0
"21" 5 4.9553 4.1381 5.64 11.1184 8.6055 0 0 0 0 0 0 0
"22" 5.25 5.9564 4.9152 6.7776 13.7134 10.4583 0 0 0 0 0 0 0
"23" 5.5 7.1415 5.8267 8.129 16.8542 12.6723 0 0 0 0 0 0 0
"24" 5.75 8.5304 6.887 9.7222 20.6074 15.2881 0 0 0 0 0 0 0
"25" 6 10.1302 8.1029 11.5757 24.9964 18.3199 0 0 0 0 0 0 0
"26" 6.25 11.9124 9.4591 13.6776 29.9225 21.7065 0 0 0 0 0 0 0
"27" 6.5 13.7533 10.8783 15.9245 34.9722 25.1898 0 0 0 0 0 0 0
"28" 6.75 15.3082 11.9632 17.7615 39.0728 28.0743 0 0 0 0 0 0 0
"29" 7 15.7606 11.899 17.8233 39.9387 28.7012 0 0 0 0 0 0 0
"30" 7.25 15.9284 11.6756 17.616 40.0637 28.8107 0 0 0 0 0 0 0
"31" 7.5 16.0955 11.4551 17.409 40.1832 28.9163 0 0 0 0 0 0 0
"32" 7.75 16.2631 11.2383 17.2035 40.2999 29.0203 0 0 0 0 0 0 0
"33" 8 16.4312 11.0249 16.9993 40.4141 29.1224 0 0 0 0 0 0 0
"34" 8.25 16.5998 10.8151 16.7966 40.5256 29.2228 0 0 0 0 0 0 0
"35" 8.5 16.7688 10.6087 16.5954 40.6344 29.3215 0 0 0 0 0 0 0
"36" 8.75 16.9383 10.4058 16.3956 40.7406 29.4184 0 0 0 0 0 0 0
"37" 9 17.1083 10.2062 16.1974 40.8442 29.5135 0 0 0 0 0 0 0
"38" 9.25 17.2787 10.0099 16.0006 40.9451 29.6069 0 0 0 0 0 0 0
"39" 9.5 17.4495 9.817 15.8053 41.0435 29.6986 0 0 0 0 0 0 0
"40" 9.75 17.6208 9.6273 15.6116 41.1392 29.7885 0 0 0 0 0 0 0
"41" 10 17.7925 9.4408 15.4195 41.2324 29.8767 0 0 0 0 0 0 0
"42" 10.25 17.9646 9.2575 15.2288 41.323 29.9631 0 0 0 0 0 0 0
"43" 10.5 18.1371 9.0774 15.0398 41.411 30.0478 0 0 0 0 0 0 0
"44" 10.75 18.3101 8.9003 14.8523 41.4965 30.1308 0 0 0 0 0 0 0
"45" 11 18.4834 8.7263 14.6664 41.5795 30.2121 0 0 0 0 0 0 0
"46" 11.25 18.6571 8.5553 14.4821 41.6599 30.2917 0 0 0 0 0 0 0
"47" 11.5 18.8312 8.3873 14.2993 41.7379 30.3695 0 0 0 0 0 0 0
"48" 11.75 19.0058 8.2222 14.1182 41.8134 30.4457 0 0 0 0 0 0 0
"49" 12 19.1806 8.0601 13.9387 41.8864 30.5202 0 0 0 0 0 0 0
"50" 12.25 19.3559 7.9008 13.7608 41.9569 30.593 0 0 0 0 0 0 0
"51" 12.5 19.5316 7.7443 13.5845 42.0251 30.6642 0 0 0 0 0 0 0
"52" 12.75 19.7076 7.5906 13.4099 42.0908 30.7337 0 0 0 0 0 0 0
"53" 13 19.8839 7.4396 13.2368 42.1541 30.8016 0 0 0 0 0 0 0
"54" 13.25 20.0607 7.2914 13.0654 42.2151 30.8678 0 0 0 0 0 0 0
"55" 13.5 20.2378 7.1458 12.8956 42.2737 30.9324 0 0 0 0 0 0 0
"56" 13.75 20.4152 7.0029 12.7275 42.33 30.9954 0 0 0 0 0 0 0
"57" 14 20.593 6.8625 12.561 42.3839 31.0568 0 0 0 0 0 0 0
"58" 14.25 20.7712 6.7247 12.3961 42.4356 31.1166 0 0 0 0 0 0 0
"59" 14.5 20.9496 6.5894 12.2328 42.4849 31.1748 0 0 0 0 0 0 0
"60" 14.75 21.1285 6.4566 12.0712 42.5321 31.2315 0 0 0 0 0 0 0
"61" 15 21.3076 6.3262 11.9112 42.5769 31.2866 0 0 0 0 0 0 0
"62" 15.25 21.4871 6.1982 11.7528 42.6196 31.3401 0 0 0 0 0 0 0
"63" 15.5 21.6669 6.0726 11.5961 42.6601 31.3921 0 0 0 0 0 0 0
"64" 15.75 21.8471 5.9494 11.4409 42.6984 31.4426 0 0 0 0 0 0 0
"65" 16 22.0276 5.8284 11.2874 42.7345 31.4916 0 0 0 0 0 0 0
"66" 16.25 22.2084 5.7097 11.1355 42.7686 31.539 0 0 0 0 0 0 0
"67" 16.5 22.3895 5.5932 10.9852 42.8005 31.585 0 0 0 0 0 0 0
"68" 16.75 22.571 5.4789 10.8366 42.8303 31.6295 0 0 0 0 0 0 0
"69" 17 22.7527 5.3667 10.6895 42.8581 31.6726 0 0 0 0 0 0 0
"70" 17.25 22.9348 5.2567 10.544 42.8838 31.7142 0 0 0 0 0 0 0
"71" 17.5 23.1172 5.1487 10.4001 42.9075 31.7543 0 0 0 0 0 0 0
"72" 17.75 23.2999 5.0428 10.2578 42.9292 31.7931 0 0 0 0 0 0 0
"73" 18 23.483 4.939 10.117 42.9489 31.8304 0 0 0 0 0 0 0
"74" 18.25 23.6663 4.8371 9.9779 42.9667 31.8663 0 0 0 0 0 0 0
"75" 18.5 23.85 4.7371 9.8403 42.9825 31.9009 0 0 0 0 0 0 0
"76" 18.75 24.0339 4.6391 9.7042 42.9964 31.934 0 0 0 0 0 0 0
"77" 19 24.2182 4.543 9.5697 43.0084 31.9658 0 0 0 0 0 0 0
"78" 19.25 24.4027 4.4487 9.4367 43.0185 31.9963 0 0 0 0 0 0 0
"79" 19.5 24.5876 4.3563 9.3053 43.0268 32.0254 0 0 0 0 0 0 0
"80" 19.75 24.7728 4.2656 9.1754 43.0333 32.0532 0 0 0 0 0 0 0
"81" 20 24.956 4.1768 9.047 43.0383 32.08 0 0 0 0 0 0 0
"82" 20.25 25.1101 4.0904 8.922 43.0523 32.1134 0 0 0 0 0 0 0
"83" 20.5 25.235 4.0074 8.8029 43.0552 32.1654 0 0 0 0 0 0 0
"84" 20.75 25.3431 3.9314 8.6984 43.0291 32.22 0 0 0 0 0 0 0
"85" 21 25.4429 3.8644 8.6145 42.9885 32.2637 0 0 0 0 0 0 0
"86" 21.25 25.536 3.8063 8.5513 42.9363 32.2986 0 0 0 0 0 0 0
"87" 21.5 25.6229 3.7566 8.5077 42.8734 32.3254 0 0 0 0 0 0 0
"88" 21.75 25.7039 3.7147 8.483 42.8005 32.3445 0 0 0 0 0 0 0
"89" 22 25.7793 3.6803 8.4763 42.7181 32.3563 0 0 0 0 0 0 0
"90" 22.25 25.8493 3.6529 8.4871 42.6268 32.3611 0 0 0 0 0 0 0
"91" 22.5 25.9139 3.6321 8.5149 42.5268 32.3591 0 0 0 0 0 0 0
