"time" "N1" "N2" "N3" "N4" "N5" "N6" "N7" "N8" "N9" "N10" "N11" "N12"
"1" 0 0.11 0.12 0.13 0.14 0.15 0 0 0 0 0 0 0
"2" 0.25 0.1261 0.1451 0.1543 0.1675 0.1695 0 0 0 0 0 0 0
"3" 0.5 0.1445 0.1754 0.1833 0.2005 0.1916 0 0 0 0 0 0 0
"4" 0.75 0.1656 0.2121 0.2176 0.2399 0.2165 0 0 0 0 0 0 0
"5" 1 0.1897 0.2564 0.2583 0.2871 0.2447 0 0 0 0 0 0 0
"6" 1.25 0.2174 0.31 0.3067 0.3435 0.2766 0 0 0 0 0 0 0
"7" 1.5 0.2492 0.3748 0.364 0.411 0.3125 0 0 0 0 0 0 0
"8" 1.75 0.2855 0.4531 0.4322 0.4917 0.3532 0 0 0 0 0 0 0
"9" 2 0.3272 0.5477 0.513 0.5883 0.3991 0 0 0 0 0 0 0
"10" 2.25 0.3749 0.6621 0.609 0.7037 0.4509 0 0 0 0 0 0 0
"11" 2.5 0.4295 0.8003 0.7228 0.8418 0.5094 0 0 0 0 0 0 0
"12" 2.75 0.492 0.9673 0.8579 1.0068 0.5756 0 0 0 0 0 0 0
"13" 3 0.5636 1.169 1.0182 1.204 0.6502 0 0 0 0 0 0 0
"14" 3.25 0.6456 1.4127 1.2083 1.4397 0.7344 0 0 0 0 0 0 0
"15" 3.5 0.7394 1.7069 1.4338 1.7211 0.8295 0 0 0 0 0 0 0
"16" 3.75 0.8468 2.0621 1.7012 2.0572 0.9367 0 0 0 0 0 0 0
"17" 4 0.9695 2.4909 2.0181 2.4583 1.0577 0 0 0 0 0 0 0
"18" 4.25 1.1099 3.0082 2.3937 2.9367 1.194 0 0 0 0 0 0 0
"19" 4.5 1.2702 3.6321 2.8385 3.5069 1.3475 0 0 0 0 0 0 0
"20" 4.75 1.4534 4.384 3.3652 4.186 1.5203 0 0 0 0 0 0 0
"21" 5 1.6623 5.2898 3.9884 4.994 1.7147 0 0 0 0 0 0 0
"22" 5.25 1.9005 6.3798 4.7252 5.9538 1.933 0 0 0 0 0 0 0
"23" 5.5 2.1715 7.6901 5.5954 7.0923 2.1779 0 0 0 0 0 0 0
"24" 5.75 2.4796 9.2629 6.6219 8.4396 2.4521 0 0 0 0 0 0 0
"25" 6 2.8289 11.1473 7.8305 10.0295 2.7583 0 0 0 0 0 0 0
"26" 6.25 3.2238 13.3993 9.2505 11.8981 3.0991 0 0 0 0 0 0 0
"27" 6.5 3.6682 16.0808 10.9131 14.0824 3.4765 0 0 0 0 0 0 0
"28" 6.75 4.1652 19.257 12.8505 16.6154 3.8916 0 0 0 0 0 0 0
"29" 7 4.7157 22.9894 15.0916 19.5171 4.343 0 0 0 0 0 0 0
"30" 7.25 5.3154 27.3173 17.6524 22.7758 4.8249 0 0 0 0 0 0 0
"31" 7.5 5.9495 32.2167 20.5135 26.3059 5.322 0 0 0 0 0 0 0
"32" 7.75 6.5784 37.4737 23.5611 29.8581 5.7988 0 0 0 0 0 0 0
