"time" "N1" "N2" "N3" "N4" "N5" "N6" "N7" "N8" "N9" "N10" "N11" "N12"
"1" 0 0.11 0.12 0.13 0.14 0.15 0 0 0 0 0 0 0
"2" 0.25 0.1269 0.1401 0.1531 0.1626 0.1759 0 0 0 0 0 0 0
"3" 0.5 0.1463 0.1635 0.1803 0.1888 0.2063 0 0 0 0 0 0 0
"4" 0.75 0.1688 0.1908 0.2123 0.2192 0.242 0 0 0 0 0 0 0
"5" 1 0.1947 0.2226 0.2501 0.2545 0.2838 0 0 0 0 0 0 0
"6" 1.25 0.2245 0.2598 0.2945 0.2954 0.3328 0 0 0 0 0 0 0
"7" 1.5 0.2589 0.3032 0.3468 0.343 0.3903 0 0 0 0 0 0 0
"8" 1.75 0.2986 0.3539 0.4084 0.3982 0.4577 0 0 0 0 0 0 0
"9" 2 0.3443 0.4129 0.4809 0.4622 0.5367 0 0 0 0 0 0 0
"10" 2.25 0.397 0.4818 0.5662 0.5366 0.6293 0 0 0 0 0 0 0
"11" 2.5 0.4578 0.5622 0.6667 0.6228 0.7378 0 0 0 0 0 0 0
"12" 2.75 0.5279 0.656 0.785 0.7228 0.865 0 0 0 0 0 0 0
"13" 3 0.6086 0.7654 0.9241 0.8389 1.0141 0 0 0 0 0 0 0
"14" 3.25 0.7016 0.8929 1.0879 0.9734 1.1886 0 0 0 0 0 0 0
"15" 3.5 0.8087 1.0416 1.2806 1.1294 1.3931 0 0 0 0 0 0 0
"16" 3.75 0.9321 1.2149 1.5074 1.3102 1.6325 0 0 0 0 0 0 0
"17" 4 1.0742 1.4169 1.774 1.5196 1.9128 0 0 0 0 0 0 0
"18" 4.25 1.2378 1.6523 2.0876 1.7622 2.2407 0 0 0 0 0 0 0
"19" 4.5 1.4259 1.9265 2.4561 2.043 2.6243 0 0 0 0 0 0 0
"20" 4.75 1.6424 2.2457 2.8893 2.3679 3.0727 0 0 0 0 0 0 0
"21" 5 1.8911 2.6172 3.398 2.7434 3.5965 0 0 0 0 0 0 0
"22" 5.25 2.1769 3.0494 3.9953 3.1772 4.208 0 0 0 0 0 0 0
"23" 5.5 2.5048 3.5517 4.6961 3.6776 4.9212 0 0 0 0 0 0 0
"24" 5.75 2.8808 4.1351 5.5176 4.2543 5.7519 0 0 0 0 0 0 0
"25" 6 3.3113 4.8119 6.4797 4.9177 6.7181 0 0 0 0 0 0 0
"26" 6.25 3.8034 5.5959 7.605 5.6793 7.8399 0 0 0 0 0 0 0
"27" 6.5 4.3647 6.5027 8.919 6.551 9.139 0 0 0 0 0 0 0
"28" 6.75 5.003 7.5489 10.4501 7.5453 10.6385 0 0 0 0 0 0 0
"29" 7 5.7262 8.7519 12.2286 8.6738 12.3618 0 0 0 0 0 0 0
"30" 7.25 6.5409 10.1292 14.286 9.9457 14.33 0 0 0 0 0 0 0
"31" 7.5 7.4512 11.6953 16.6511 11.3645 16.5576 0 0 0 0 0 0 0
"32" 7.75 8.4554 13.4576 19.3438 12.9223 19.0433 0 0 0 0 0 0 0
"33" 8 9.5397 15.4061 22.3601 14.588 21.7526 0 0 0 0 0 0 0
"34" 8.25 10.6649 17.4915 25.639 16.2846 24.581 0 0 0 0 0 0 0
"35" 8.5 11.7395 19.5767 28.9869 17.8473 27.2828 0 0 0 0 0 0 0
"36" 8.75 12.5843 21.3503 31.9445 18.9852 29.3876 0 0 0 0 0 0 0
"37" 9 13.0398 22.0162 33.3106 19.4891 30.5006 0 0 0 0 0 0 0
"38" 9.25 13.2384 21.8313 33.2985 19.5644 30.8531 0 0 0 0 0 0 0
"39" 9.5 13.3895 21.5787 33.1682 19.5681 31.0862 0 0 0 0 0 0 0
"40" 9.75 13.5405 21.3269 33.0346 19.5695 31.3169 0 0 0 0 0 0 0
"41" 10 13.6924 21.0769 32.8999 19.5697 31.5474 0 0 0 0 0 0 0
"42" 10.25 13.8452 20.8289 32.7639 19.5689 31.7778 0 0 0 0 0 0 0
"43" 10.5 13.999 20.5829 32.6268 19.567 32.0079 0 0 0 0 0 0 0
"44" 10.75 14.1536 20.3389 32.4886 19.5641 32.2379 0 0 0 0 0 0 0
"45" 11 14.309 20.0967 32.3493 19.5601 32.4676 0 0 0 0 0 0 0
"46" 11.25 14.4648 19.8566 32.209 19.5551 32.697 0 0 0 0 0 0 0
"47" 11.5 14.6111 19.6196 32.0697 19.5503 32.9286 0 0 0 0 0 0 0
"48" 11.75 14.7453 19.3865 31.933 19.5469 33.1642 0 0 0 0 0 0 0
"49" 12 14.8682 19.1582 31.8005 19.5372 33.4058 0 0 0 0 0 0 0
"50" 12.25 14.9807 18.9369 31.6769 19.5135 33.6547 0 0 0 0 0 0 0
"51" 12.5 15.0842 18.7273 31.5708 19.478 33.8879 0 0 0 0 0 0 0
"52" 12.75 15.18 18.5319 31.4876 19.4323 34.1028 0 0 0 0 0 0 0
"53" 13 15.2682 18.3506 31.4276 19.3769 34.3001 0 0 0 0 0 0 0
"54" 13.25 15.3492 18.1828 31.3902 19.3125 34.4803 0 0 0 0 0 0 0
"55" 13.5 15.423 18.028 31.3749 19.2394 34.6439 0 0 0 0 0 0 0
"56" 13.75 15.4899 17.8854 31.3811 19.1582 34.7913 0 0 0 0 0 0 0
"57" 14 15.55 17.7547 31.4082 19.0692 34.9231 0 0 0 0 0 0 0
"58" 14.25 15.6037 17.635 31.4555 18.973 35.0398 0 0 0 0 0 0 0
"59" 14.5 15.6511 17.526 31.5223 18.8701 35.1418 0 0 0 0 0 0 0
"60" 14.75 15.6925 17.427 31.608 18.7607 35.2297 0 0 0 0 0 0 0
"61" 15 15.7279 17.3374 31.712 18.6454 35.304 0 0 0 0 0 0 0
"62" 15.25 15.7578 17.2568 31.8336 18.5245 35.3652 0 0 0 0 0 0 0
"63" 15.5 15.7822 17.1845 31.9722 18.3984 35.4138 0 0 0 0 0 0 0
"64" 15.75 15.8014 17.1202 32.1271 18.2676 35.4503 0 0 0 0 0 0 0
"65" 16 15.8157 17.0632 32.2976 18.1323 35.4753 0 0 0 0 0 0 0
"66" 16.25 15.8251 17.0131 32.4832 17.9929 35.4891 0 0 0 0 0 0 0
"67" 16.5 15.8299 16.9694 32.6832 17.8498 35.4922 0 0 0 0 0 0 0
"68" 16.75 15.8303 16.9317 32.897 17.7033 35.4852 0 0 0 0 0 0 0
"69" 17 15.8265 16.8996 33.124 17.5536 35.4686 0 0 0 0 0 0 0
"70" 17.25 15.8187 16.8725 33.3635 17.4011 35.4426 0 0 0 0 0 0 0
"71" 17.5 15.8071 16.8502 33.615 17.2461 35.4079 0 0 0 0 0 0 0
"72" 17.75 15.7919 16.8322 33.8778 17.0888 35.3648 0 0 0 0 0 0 0
"73" 18 15.7732 16.818 34.1515 16.9295 35.3138 0 0 0 0 0 0 0
"74" 18.25 15.7513 16.8075 34.4354 16.7684 35.2553 0 0 0 0 0 0 0
"75" 18.5 15.7262 16.8002 34.729 16.6058 35.1896 0 0 0 0 0 0 0
"76" 18.75 15.6983 16.7958 35.0317 16.4419 35.1173 0 0 0 0 0 0 0
"77" 19 15.6675 16.7939 35.343 16.277 35.0387 0 0 0 0 0 0 0
"78" 19.25 15.6342 16.7944 35.6623 16.1111 34.9541 0 0 0 0 0 0 0
"79" 19.5 15.5984 16.7968 35.9892 15.9446 34.864 0 0 0 0 0 0 0
"80" 19.75 15.5565 16.801 36.3236 15.7777 34.7689 0 0 0 0 0 0 0
"81" 20 15.4704 16.8109 36.6742 15.6147 34.6794 0 0 0 0 0 0 0
"82" 20.25 15.3372 16.8056 36.9699 15.4666 34.6231 0 0 0 0 0 0 0
"83" 20.5 15.1808 16.7702 37.1947 15.3468 34.6344 0 0 0 0 0 0 0
"84" 20.75 15.0096 16.7147 37.3711 15.256 34.7163 0 0 0 0 0 0 0
"85" 21 14.8269 16.6423 37.506 15.1914 34.8635 0 0 0 0 0 0 0
"86" 21.25 14.6344 16.5551 37.6037 15.15 35.07 0 0 0 0 0 0 0
"87" 21.5 14.4338 16.4548 37.6676 15.1291 35.3303 0 0 0 0 0 0 0
