"time" "N1" "N2" "N3" "N4" "N5" "N6" "N7" "N8" "N9" "N10" "N11" "N12"
"1" 0 0.11 0.12 0.13 0.14 0.15 0 0 0 0 0 0 0
"2" 0.25 0.1291 0.1485 0.1597 0.1619 0.1781 0 0 0 0 0 0 0
"3" 0.5 0.1514 0.1837 0.1961 0.1872 0.2114 0 0 0 0 0 0 0
"4" 0.75 0.1777 0.2273 0.2409 0.2164 0.2509 0 0 0 0 0 0 0
"5" 1 0.2085 0.2813 0.2959 0.2502 0.2978 0 0 0 0 0 0 0
"6" 1.25 0.2446 0.348 0.3635 0.2892 0.3535 0 0 0 0 0 0 0
"7" 1.5 0.287 0.4306 0.4464 0.3344 0.4196 0 0 0 0 0 0 0
"8" 1.75 0.3367 0.5327 0.5482 0.3865 0.498 0 0 0 0 0 0 0
"9" 2 0.395 0.659 0.6733 0.4467 0.5909 0 0 0 0 0 0 0
"10" 2.25 0.4633 0.8152 0.8268 0.5163 0.7012 0 0 0 0 0 0 0
"11" 2.5 0.5434 1.0083 1.0152 0.5967 0.832 0 0 0 0 0 0 0
"12" 2.75 0.6373 1.247 1.2465 0.6895 0.9871 0 0 0 0 0 0 0
"13" 3 0.7473 1.5421 1.5302 0.7967 1.1709 0 0 0 0 0 0 0
"14" 3.25 0.8762 1.9067 1.8783 0.9203 1.3886 0 0 0 0 0 0 0
"15" 3.5 1.0271 2.357 2.3052 1.0628 1.6466 0 0 0 0 0 0 0
"16" 3.75 1.2037 2.9131 2.8286 1.2271 1.9519 0 0 0 0 0 0 0
"17" 4 1.4103 3.5993 3.4699 1.4164 2.313 0 0 0 0 0 0 0
"18" 4.25 1.6519 4.4457 4.2552 1.6342 2.7399 0 0 0 0 0 0 0
"19" 4.5 1.9339 5.4886 5.2163 1.8844 3.2439 0 0 0 0 0 0 0
"20" 4.75 2.2629 6.7724 6.3912 2.1716 3.8381 0 0 0 0 0 0 0
"21" 5 2.6459 8.3506 7.8258 2.5005 4.5374 0 0 0 0 0 0 0
"22" 5.25 3.0909 10.2869 9.5743 2.876 5.3582 0 0 0 0 0 0 0
"23" 5.5 3.6064 12.6565 11.7005 3.3032 6.3185 0 0 0 0 0 0 0
"24" 5.75 4.2008 15.5457 14.2771 3.7865 7.4363 0 0 0 0 0 0 0
"25" 6 4.8818 19.0488 17.3836 4.3287 8.7279 0 0 0 0 0 0 0
"26" 6.25 5.6537 23.2591 21.0987 4.9289 10.2029 0 0 0 0 0 0 0
"27" 6.5 6.5124 28.2356 25.4794 5.5778 11.8528 0 0 0 0 0 0 0
"28" 6.75 7.4331 33.8847 30.4817 6.2476 13.625 0 0 0 0 0 0 0
"29" 7 8.3043 39.6413 35.6427 6.8685 15.3606 0 0 0 0 0 0 0
"30" 7.25 8.7433 43.1923 39.1851 7.2919 16.233 0 0 0 0 0 0 0
"31" 7.5 8.6241 43.3319 39.8857 7.3403 15.9734 0 0 0 0 0 0 0
"32" 7.75 8.4774 43.2766 40.3934 7.3578 15.6654 0 0 0 0 0 0 0
"33" 8 8.3323 43.2154 40.9012 7.3743 15.3617 0 0 0 0 0 0 0
"34" 8.25 8.189 43.1493 41.4099 7.39 15.0626 0 0 0 0 0 0 0
"35" 8.5 8.0474 43.0784 41.9195 7.4049 14.7681 0 0 0 0 0 0 0
"36" 8.75 7.9076 43.0028 42.4299 7.4191 14.4781 0 0 0 0 0 0 0
"37" 9 7.7696 42.9229 42.9371 7.4326 14.1928 0 0 0 0 0 0 0
"38" 9.25 7.6411 42.8951 43.289 7.4532 13.9256 0 0 0 0 0 0 0
"39" 9.5 7.5196 42.9238 43.5105 7.4662 13.6897 0 0 0 0 0 0 0
"40" 9.75 7.3956 42.9244 43.6951 7.4734 13.5009 0 0 0 0 0 0 0
"41" 10 7.2714 42.9075 43.8617 7.4777 13.3597 0 0 0 0 0 0 0
"42" 10.25 7.1474 42.8754 44.0129 7.4796 13.2613 0 0 0 0 0 0 0
"43" 10.5 7.0238 42.8297 44.15 7.4792 13.2016 0 0 0 0 0 0 0
"44" 10.75 6.9009 42.7717 44.2743 7.4768 13.1772 0 0 0 0 0 0 0
"45" 11 6.7787 42.7023 44.3865 7.4725 13.1854 0 0 0 0 0 0 0
"46" 11.25 6.6575 42.6225 44.4876 7.4665 13.2238 0 0 0 0 0 0 0
"47" 11.5 6.5372 42.533 44.5781 7.4589 13.2906 0 0 0 0 0 0 0
"48" 11.75 6.4181 42.4343 44.6586 7.4498 13.3838 0 0 0 0 0 0 0
"49" 12 6.3005 42.3296 44.7323 7.4396 13.4879 0 0 0 0 0 0 0
"50" 12.25 6.1848 42.2236 44.8046 7.4292 13.5923 0 0 0 0 0 0 0
"51" 12.5 6.0712 42.117 44.8759 7.4187 13.6971 0 0 0 0 0 0 0
"52" 12.75 5.9596 42.0098 44.9463 7.408 13.8025 0 0 0 0 0 0 0
"53" 13 5.8499 41.9019 45.0159 7.3972 13.9083 0 0 0 0 0 0 0
"54" 13.25 5.7421 41.7934 45.0845 7.3863 14.0146 0 0 0 0 0 0 0
"55" 13.5 5.6363 41.6843 45.1522 7.3752 14.1214 0 0 0 0 0 0 0
"56" 13.75 5.5323 41.5746 45.2191 7.364 14.2287 0 0 0 0 0 0 0
"57" 14 5.4301 41.4643 45.2851 7.3527 14.3365 0 0 0 0 0 0 0
"58" 14.25 5.3298 41.3535 45.3501 7.3412 14.4448 0 0 0 0 0 0 0
"59" 14.5 5.2312 41.2421 45.4144 7.3297 14.5536 0 0 0 0 0 0 0
"60" 14.75 5.1344 41.1302 45.4777 7.318 14.6629 0 0 0 0 0 0 0
"61" 15 5.0392 41.0177 45.5402 7.3062 14.7728 0 0 0 0 0 0 0
"62" 15.25 4.9458 40.9048 45.6018 7.2942 14.8831 0 0 0 0 0 0 0
"63" 15.5 4.854 40.7913 45.6626 7.2822 14.9939 0 0 0 0 0 0 0
"64" 15.75 4.7639 40.6774 45.7225 7.27 15.1052 0 0 0 0 0 0 0
"65" 16 4.6754 40.563 45.7816 7.2578 15.2171 0 0 0 0 0 0 0
"66" 16.25 4.5884 40.4482 45.8398 7.2454 15.3294 0 0 0 0 0 0 0
"67" 16.5 4.503 40.3329 45.8972 7.2329 15.4423 0 0 0 0 0 0 0
"68" 16.75 4.4191 40.2171 45.9537 7.2203 15.5557 0 0 0 0 0 0 0
"69" 17 4.3368 40.101 46.0094 7.2076 15.6696 0 0 0 0 0 0 0
"70" 17.25 4.2559 39.9844 46.0643 7.1948 15.784 0 0 0 0 0 0 0
"71" 17.5 4.1764 39.8675 46.1184 7.1819 15.899 0 0 0 0 0 0 0
"72" 17.75 4.0984 39.7501 46.1716 7.1689 16.0144 0 0 0 0 0 0 0
"73" 18 4.0218 39.6324 46.2241 7.1558 16.1304 0 0 0 0 0 0 0
"74" 18.25 3.9465 39.5143 46.2757 7.1426 16.2469 0 0 0 0 0 0 0
