"time" "N1" "N2" "N3" "N4" "N5" "N6" "N7" "N8" "N9" "N10" "N11" "N12"
"1" 0 0.11 0.12 0.13 0.14 0.15 0 0 0 0 0 0 0
"2" 0.25 0.1306 0.1448 0.1534 0.1653 0.1734 0 0 0 0 0 0 0
"3" 0.5 0.1551 0.1747 0.1809 0.1952 0.2005 0 0 0 0 0 0 0
"4" 0.75 0.1842 0.2108 0.2134 0.2305 0.2317 0 0 0 0 0 0 0
"5" 1 0.2187 0.2543 0.2517 0.2722 0.2679 0 0 0 0 0 0 0
"6" 1.25 0.2597 0.3068 0.2969 0.3214 0.3097 0 0 0 0 0 0 0
"7" 1.5 0.3083 0.3701 0.3503 0.3795 0.3579 0 0 0 0 0 0 0
"8" 1.75 0.366 0.4465 0.4131 0.4481 0.4137 0 0 0 0 0 0 0
"9" 2 0.4346 0.5387 0.4873 0.529 0.4781 0 0 0 0 0 0 0
"10" 2.25 0.5159 0.6498 0.5747 0.6245 0.5526 0 0 0 0 0 0 0
"11" 2.5 0.6124 0.7837 0.6778 0.7371 0.6386 0 0 0 0 0 0 0
"12" 2.75 0.7268 0.9452 0.7992 0.8699 0.7379 0 0 0 0 0 0 0
"13" 3 0.8626 1.1399 0.9425 1.0266 0.8526 0 0 0 0 0 0 0
"14" 3.25 1.0236 1.3746 1.1112 1.2113 0.9849 0 0 0 0 0 0 0
"15" 3.5 1.2145 1.6573 1.3101 1.429 1.1377 0 0 0 0 0 0 0
"16" 3.75 1.4407 1.998 1.5443 1.6854 1.3139 0 0 0 0 0 0 0
"17" 4 1.7087 2.4081 1.8202 1.9872 1.517 0 0 0 0 0 0 0
"18" 4.25 2.026 2.9018 2.1449 2.3425 1.7512 0 0 0 0 0 0 0
"19" 4.5 2.4016 3.4958 2.5269 2.7601 2.0209 0 0 0 0 0 0 0
"20" 4.75 2.8456 4.21 2.9762 3.2507 2.3312 0 0 0 0 0 0 0
"21" 5 3.3701 5.068 3.5042 3.8262 2.6879 0 0 0 0 0 0 0
"22" 5.25 3.9891 6.0978 4.1241 4.5004 3.0974 0 0 0 0 0 0 0
"23" 5.5 4.7182 7.3322 4.851 5.2886 3.5667 0 0 0 0 0 0 0
"24" 5.75 5.5754 8.8092 5.7021 6.2078 4.1033 0 0 0 0 0 0 0
"25" 6 6.5805 10.5728 6.6968 7.276 4.7151 0 0 0 0 0 0 0
"26" 6.25 7.7545 12.6718 7.8557 8.5116 5.4097 0 0 0 0 0 0 0
"27" 6.5 9.1185 15.1593 9.2008 9.9312 6.1935 0 0 0 0 0 0 0
"28" 6.75 10.6908 18.0876 10.7523 11.5461 7.0704 0 0 0 0 0 0 0
"29" 7 12.4803 21.4992 12.525 13.3544 8.0374 0 0 0 0 0 0 0
"30" 7.25 14.473 25.4029 14.5167 15.3249 9.0779 0 0 0 0 0 0 0
"31" 7.5 16.6004 29.7167 16.6822 17.363 10.145 0 0 0 0 0 0 0
"32" 7.75 18.6661 34.1241 18.8673 19.2392 11.1261 0 0 0 0 0 0 0
"33" 8 20.237 37.8074 20.6799 20.5144 11.7987 0 0 0 0 0 0 0
"34" 8.25 20.9017 39.7843 21.6484 20.8717 11.9867 0 0 0 0 0 0 0
"35" 8.5 20.9056 40.1803 22.037 20.7688 11.8433 0 0 0 0 0 0 0
"36" 8.75 20.7907 40.3224 22.3092 20.6479 11.6464 0 0 0 0 0 0 0
"37" 9 20.6675 40.4452 22.5732 20.552 11.4486 0 0 0 0 0 0 0
