"time" "N1" "N2" "N3" "N4" "N5" "N6" "N7" "N8" "N9" "N10" "N11" "N12"
"1" 0 0.11 0.12 0.13 0.14 0.15 0 0 0 0 0 0 0
"2" 0.25 0.1243 0.1457 0.1579 0.163 0.1799 0 0 0 0 0 0 0
"3" 0.5 0.1404 0.1769 0.1918 0.1897 0.2159 0 0 0 0 0 0 0
"4" 0.75 0.1587 0.2148 0.233 0.2209 0.259 0 0 0 0 0 0 0
"5" 1 0.1793 0.2609 0.283 0.2571 0.3106 0 0 0 0 0 0 0
"6" 1.25 0.2025 0.3167 0.3438 0.2992 0.3726 0 0 0 0 0 0 0
"7" 1.5 0.2288 0.3845 0.4175 0.3483 0.4469 0 0 0 0 0 0 0
"8" 1.75 0.2585 0.4669 0.5071 0.4054 0.536 0 0 0 0 0 0 0
"9" 2 0.292 0.5668 0.6159 0.4717 0.6428 0 0 0 0 0 0 0
"10" 2.25 0.3299 0.688 0.7479 0.549 0.7709 0 0 0 0 0 0 0
"11" 2.5 0.3726 0.8352 0.9082 0.6388 0.9244 0 0 0 0 0 0 0
"12" 2.75 0.4209 1.0137 1.1028 0.7432 1.1083 0 0 0 0 0 0 0
"13" 3 0.4754 1.2303 1.339 0.8646 1.3286 0 0 0 0 0 0 0
"14" 3.25 0.5368 1.493 1.6255 1.0056 1.5925 0 0 0 0 0 0 0
"15" 3.5 0.6061 1.8115 1.9731 1.1695 1.9085 0 0 0 0 0 0 0
"16" 3.75 0.6843 2.1976 2.3947 1.3598 2.2867 0 0 0 0 0 0 0
"17" 4 0.7724 2.6654 2.9058 1.5805 2.7391 0 0 0 0 0 0 0
"18" 4.25 0.8716 3.232 3.5252 1.8365 3.2798 0 0 0 0 0 0 0
"19" 4.5 0.9834 3.9177 4.2753 2.1332 3.9257 0 0 0 0 0 0 0
"20" 4.75 1.109 4.7472 5.1832 2.4764 4.6963 0 0 0 0 0 0 0
"21" 5 1.2502 5.7494 6.281 2.8731 5.6147 0 0 0 0 0 0 0
"22" 5.25 1.4086 6.959 7.6071 3.3306 6.7072 0 0 0 0 0 0 0
"23" 5.5 1.586 8.4163 9.2063 3.8571 8.0041 0 0 0 0 0 0 0
"24" 5.75 1.784 10.1683 11.1311 4.4608 9.5388 0 0 0 0 0 0 0
"25" 6 2.0044 12.268 13.4411 5.15 11.3475 0 0 0 0 0 0 0
"26" 6.25 2.2483 14.7733 16.2021 5.9313 13.4662 0 0 0 0 0 0 0
"27" 6.5 2.5159 17.7419 19.4816 6.8081 15.9256 0 0 0 0 0 0 0
"28" 6.75 2.8056 21.2083 23.3374 7.7758 18.7384 0 0 0 0 0 0 0
"29" 7 3.1113 25.1469 27.7609 8.8125 21.8725 0 0 0 0 0 0 0
"30" 7.25 3.4083 29.3451 32.5433 9.8593 25.1889 0 0 0 0 0 0 0
"31" 7.5 3.6276 32.9892 36.8324 10.7902 28.2455 0 0 0 0 0 0 0
"32" 7.75 3.6581 34.4317 38.856 11.3233 29.1307 0 0 0 0 0 0 0
"33" 8 3.5801 34.4106 39.4502 11.4326 28.7401 0 0 0 0 0 0 0
"34" 8.25 3.5015 34.3581 39.8533 11.5318 28.3331 0 0 0 0 0 0 0
"35" 8.5 3.4272 34.3553 40.1105 11.6225 27.9833 0 0 0 0 0 0 0
"36" 8.75 3.3518 34.3197 40.3075 11.6966 27.7203 0 0 0 0 0 0 0
"37" 9 3.2763 34.2554 40.4693 11.7611 27.5467 0 0 0 0 0 0 0
"38" 9.25 3.2009 34.1673 40.6014 11.8174 27.4511 0 0 0 0 0 0 0
"39" 9.5 3.126 34.0588 40.7077 11.8666 27.4235 0 0 0 0 0 0 0
"40" 9.75 3.0517 33.9328 40.7914 11.9095 27.4555 0 0 0 0 0 0 0
"41" 10 2.9783 33.7915 40.8548 11.9469 27.54 0 0 0 0 0 0 0
"42" 10.25 2.9058 33.6369 40.9004 11.9792 27.671 0 0 0 0 0 0 0
"43" 10.5 2.8344 33.4706 40.9298 12.0071 27.8434 0 0 0 0 0 0 0
"44" 10.75 2.7642 33.2941 40.9447 12.0309 28.0527 0 0 0 0 0 0 0
"45" 11 2.6951 33.1087 40.9466 12.051 28.295 0 0 0 0 0 0 0
