"time" "N1" "N2" "N3" "N4" "N5" "N6" "N7" "N8" "N9" "N10" "N11" "N12"
"1" 0 0.11 0.12 0.13 0.14 0.15 0 0 0 0 0 0 0
"2" 0.25 0.1287 0.141 0.1521 0.1611 0.174 0 0 0 0 0 0 0
"3" 0.5 0.1506 0.1656 0.1779 0.1855 0.2019 0 0 0 0 0 0 0
"4" 0.75 0.1762 0.1946 0.2082 0.2134 0.2342 0 0 0 0 0 0 0
"5" 1 0.2062 0.2286 0.2436 0.2457 0.2717 0 0 0 0 0 0 0
"6" 1.25 0.2413 0.2686 0.2849 0.2827 0.3152 0 0 0 0 0 0 0
"7" 1.5 0.2823 0.3156 0.3333 0.3253 0.3656 0 0 0 0 0 0 0
"8" 1.75 0.3303 0.3707 0.39 0.3744 0.4241 0 0 0 0 0 0 0
"9" 2 0.3864 0.4355 0.4562 0.4308 0.4919 0 0 0 0 0 0 0
"10" 2.25 0.4521 0.5115 0.5336 0.4957 0.5706 0 0 0 0 0 0 0
"11" 2.5 0.5289 0.6008 0.6242 0.5703 0.6617 0 0 0 0 0 0 0
"12" 2.75 0.6186 0.7057 0.7301 0.6561 0.7674 0 0 0 0 0 0 0
"13" 3 0.7236 0.8288 0.8539 0.7548 0.8899 0 0 0 0 0 0 0
"14" 3.25 0.8462 0.9734 0.9986 0.8682 1.0318 0 0 0 0 0 0 0
"15" 3.5 0.9896 1.143 1.1678 0.9985 1.1962 0 0 0 0 0 0 0
"16" 3.75 1.1571 1.3421 1.3656 1.1483 1.3867 0 0 0 0 0 0 0
"17" 4 1.3528 1.5756 1.5966 1.3202 1.6072 0 0 0 0 0 0 0
"18" 4.25 1.5814 1.8496 1.8665 1.5176 1.8625 0 0 0 0 0 0 0
"19" 4.5 1.8481 2.1708 2.1817 1.7441 2.1579 0 0 0 0 0 0 0
"20" 4.75 2.1594 2.5473 2.5497 2.0039 2.4994 0 0 0 0 0 0 0
"21" 5 2.5224 2.9885 2.9791 2.3016 2.8942 0 0 0 0 0 0 0
"22" 5.25 2.9453 3.505 3.48 2.6425 3.35 0 0 0 0 0 0 0
"23" 5.5 3.4378 4.1094 4.0638 3.0325 3.876 0 0 0 0 0 0 0
"24" 5.75 4.0107 4.8161 4.7438 3.4779 4.4821 0 0 0 0 0 0 0
