"time" "N1" "N2" "N3" "N4" "N5" "N6" "N7" "N8" "N9" "N10" "N11" "N12"
"1" 0 0.11 0.12 0.13 0.14 0.15 0 0 0 0 0 0 0
"2" 0.25 0.1313 0.1452 0.1568 0.1633 0.1762 0 0 0 0 0 0 0
"3" 0.5 0.1567 0.1757 0.1891 0.1904 0.2071 0 0 0 0 0 0 0
"4" 0.75 0.1871 0.2125 0.2281 0.222 0.2433 0 0 0 0 0 0 0
"5" 1 0.2233 0.2571 0.2751 0.2588 0.2858 0 0 0 0 0 0 0
"6" 1.25 0.2664 0.3111 0.3318 0.3018 0.3358 0 0 0 0 0 0 0
"7" 1.5 0.318 0.3763 0.4002 0.3519 0.3945 0 0 0 0 0 0 0
"8" 1.75 0.3795 0.4552 0.4826 0.4102 0.4634 0 0 0 0 0 0 0
"9" 2 0.4528 0.5507 0.582 0.4782 0.5444 0 0 0 0 0 0 0
"10" 2.25 0.5403 0.6661 0.7018 0.5575 0.6394 0 0 0 0 0 0 0
"11" 2.5 0.6447 0.8056 0.8462 0.6497 0.7509 0 0 0 0 0 0 0
"12" 2.75 0.7691 0.9743 1.0202 0.7572 0.8818 0 0 0 0 0 0 0
"13" 3 0.9174 1.1782 1.2299 0.8824 1.0354 0 0 0 0 0 0 0
"14" 3.25 1.0942 1.4245 1.4826 1.028 1.2156 0 0 0 0 0 0 0
"15" 3.5 1.3048 1.7222 1.7869 1.1975 1.4268 0 0 0 0 0 0 0
"16" 3.75 1.5557 2.0816 2.1534 1.3946 1.6744 0 0 0 0 0 0 0
"17" 4 1.8543 2.5155 2.5945 1.6236 1.9645 0 0 0 0 0 0 0
"18" 4.25 2.2095 3.0391 3.1252 1.8896 2.3041 0 0 0 0 0 0 0
"19" 4.5 2.6317 3.6704 3.7633 2.1982 2.7012 0 0 0 0 0 0 0
"20" 4.75 3.1332 4.431 4.53 2.5558 3.1653 0 0 0 0 0 0 0
"21" 5 3.7281 5.3467 5.4505 2.9696 3.7068 0 0 0 0 0 0 0
"22" 5.25 4.4326 6.4473 6.5541 3.4475 4.3376 0 0 0 0 0 0 0
"23" 5.5 5.2652 7.7682 7.8753 3.9979 5.0707 0 0 0 0 0 0 0
"24" 5.75 6.2464 9.3496 9.4535 4.6297 5.92 0 0 0 0 0 0 0
"25" 6 7.3983 11.2369 11.3333 5.3514 6.8997 0 0 0 0 0 0 0
"26" 6.25 8.743 13.4788 13.5625 6.1699 8.0228 0 0 0 0 0 0 0
"27" 6.5 10.2993 16.1232 16.1892 7.0883 9.2981 0 0 0 0 0 0 0
"28" 6.75 12.0756 19.2068 19.2512 8.1011 10.7237 0 0 0 0 0 0 0
"29" 7 14.0531 22.7292 22.7534 9.1833 12.2738 0 0 0 0 0 0 0
"30" 7.25 16.1456 26.5872 26.6052 10.2681 13.8658 0 0 0 0 0 0 0
"31" 7.5 18.1023 30.4006 30.4531 11.1973 15.2883 0 0 0 0 0 0 0
"32" 7.75 19.3958 33.2352 33.3909 11.6944 16.1372 0 0 0 0 0 0 0
"33" 8 19.7559 34.4211 34.7095 11.6876 16.2576 0 0 0 0 0 0 0
"34" 8.25 19.7218 34.7563 35.2613 11.4922 16.0861 0 0 0 0 0 0 0
"35" 8.5 19.6099 34.849 35.7441 11.2836 15.8555 0 0 0 0 0 0 0
"36" 8.75 19.4764 34.8975 36.2772 11.0877 15.6126 0 0 0 0 0 0 0
"37" 9 19.3295 34.9172 36.839 10.9057 15.3636 0 0 0 0 0 0 0
"38" 9.25 19.1784 34.9261 37.3968 10.7386 15.1149 0 0 0 0 0 0 0
"39" 9.5 19.0243 34.9265 37.9527 10.586 14.8675 0 0 0 0 0 0 0
"40" 9.75 18.8675 34.9189 38.5066 10.4471 14.6215 0 0 0 0 0 0 0
"41" 10 18.7083 34.9033 39.0586 10.3212 14.377 0 0 0 0 0 0 0
"42" 10.25 18.547 34.8806 39.603 10.2079 14.1343 0 0 0 0 0 0 0
"43" 10.5 18.4032 34.892 40.003 10.11 13.9063 0 0 0 0 0 0 0
"44" 10.75 18.2706 34.94 40.2734 10.0303 13.7047 0 0 0 0 0 0 0
"45" 11 18.1211 34.9548 40.4948 9.9737 13.5461 0 0 0 0 0 0 0
