"time" "N1" "N2" "N3" "N4" "N5" "N6" "N7" "N8" "N9" "N10" "N11" "N12"
"1" 0 0.11 0.12 0.13 0.14 0.15 0 0 0 0 0 0 0
"2" 0.25 0.1322 0.1469 0.1606 0.1643 0.1847 0 0 0 0 0 0 0
"3" 0.5 0.1589 0.1798 0.1983 0.1928 0.2273 0 0 0 0 0 0 0
"4" 0.75 0.191 0.2201 0.2449 0.2263 0.2798 0 0 0 0 0 0 0
"5" 1 0.2296 0.2694 0.3024 0.2656 0.3444 0 0 0 0 0 0 0
"6" 1.25 0.276 0.3298 0.3735 0.3116 0.4239 0 0 0 0 0 0 0
"7" 1.5 0.3317 0.4036 0.4612 0.3657 0.5217 0 0 0 0 0 0 0
"8" 1.75 0.3986 0.494 0.5694 0.429 0.6421 0 0 0 0 0 0 0
"9" 2 0.479 0.6045 0.7031 0.5034 0.7901 0 0 0 0 0 0 0
"10" 2.25 0.5755 0.7397 0.868 0.5905 0.9721 0 0 0 0 0 0 0
"11" 2.5 0.6914 0.9051 1.0716 0.6926 1.1959 0 0 0 0 0 0 0
"12" 2.75 0.8306 1.1073 1.3227 0.8122 1.471 0 0 0 0 0 0 0
"13" 3 0.9976 1.3544 1.6325 0.9523 1.809 0 0 0 0 0 0 0
"14" 3.25 1.1979 1.6565 2.0144 1.1163 2.224 0 0 0 0 0 0 0
"15" 3.5 1.438 2.0254 2.4851 1.3082 2.7334 0 0 0 0 0 0 0
"16" 3.75 1.7258 2.4758 3.065 1.5324 3.3581 0 0 0 0 0 0 0
"17" 4 2.0702 3.0253 3.779 1.7943 4.1235 0 0 0 0 0 0 0
"18" 4.25 2.4821 3.6951 4.6572 2.0996 5.0601 0 0 0 0 0 0 0
"19" 4.5 2.974 4.5105 5.7364 2.4551 6.2044 0 0 0 0 0 0 0
"20" 4.75 3.5603 5.5016 7.0605 2.8679 7.5993 0 0 0 0 0 0 0
"21" 5 4.2572 6.7038 8.6819 3.3457 9.2949 0 0 0 0 0 0 0
"22" 5.25 5.0828 8.1577 10.6619 3.8964 11.3474 0 0 0 0 0 0 0
"23" 5.5 6.0555 9.9082 13.0699 4.5267 13.817 0 0 0 0 0 0 0
"24" 5.75 7.1922 12.0015 15.9799 5.2409 16.761 0 0 0 0 0 0 0
"25" 6 8.5024 14.4767 19.4599 6.0361 20.2173 0 0 0 0 0 0 0
"26" 6.25 9.9749 17.3428 23.5417 6.8941 24.1628 0 0 0 0 0 0 0
"27" 6.5 11.5419 20.5153 28.133 7.7582 28.4064 0 0 0 0 0 0 0
"28" 6.75 12.9837 23.6272 32.7497 8.4822 32.3137 0 0 0 0 0 0 0
"29" 7 13.7962 25.5597 35.8766 8.8116 34.5853 0 0 0 0 0 0 0
"30" 7.25 13.8272 25.896 36.7138 8.8213 34.7446 0 0 0 0 0 0 0
"31" 7.5 13.7025 25.908 37.0405 8.8039 34.4888 0 0 0 0 0 0 0
"32" 7.75 13.5518 25.8623 37.2754 8.8035 34.3484 0 0 0 0 0 0 0
"33" 8 13.386 25.7798 37.4525 8.8203 34.3255 0 0 0 0 0 0 0
"34" 8.25 13.209 25.668 37.5828 8.849 34.4001 0 0 0 0 0 0 0
"35" 8.5 13.0245 25.5345 37.6775 8.8723 34.5597 0 0 0 0 0 0 0
"36" 8.75 12.8348 25.384 37.7432 8.8891 34.7932 0 0 0 0 0 0 0
"37" 9 12.6414 25.2194 37.7842 8.9003 35.0892 0 0 0 0 0 0 0
"38" 9.25 12.4453 25.043 37.8038 8.9068 35.4385 0 0 0 0 0 0 0
"39" 9.5 12.2476 24.8569 37.8049 8.9091 35.8328 0 0 0 0 0 0 0
"40" 9.75 12.0491 24.6627 37.7901 8.9078 36.2652 0 0 0 0 0 0 0
"41" 10 11.8504 24.462 37.7614 8.9034 36.7295 0 0 0 0 0 0 0
"42" 10.25 11.6521 24.2559 37.7208 8.8964 37.2205 0 0 0 0 0 0 0
"43" 10.5 11.4547 24.046 37.6705 8.8871 37.7301 0 0 0 0 0 0 0
"44" 10.75 11.2596 23.8351 37.6153 8.8768 38.2434 0 0 0 0 0 0 0
"45" 11 11.0671 23.6243 37.5571 8.8657 38.7599 0 0 0 0 0 0 0
"46" 11.25 10.8772 23.4136 37.496 8.854 39.2797 0 0 0 0 0 0 0
"47" 11.5 10.6898 23.2031 37.4319 8.8416 39.8026 0 0 0 0 0 0 0
"48" 11.75 10.5051 22.9928 37.365 8.8286 40.3287 0 0 0 0 0 0 0
"49" 12 10.3228 22.7828 37.2951 8.8149 40.8579 0 0 0 0 0 0 0
"50" 12.25 10.1431 22.5731 37.2224 8.8005 41.3901 0 0 0 0 0 0 0
"51" 12.5 9.9659 22.3636 37.1468 8.7855 41.9253 0 0 0 0 0 0 0
"52" 12.75 9.7912 22.1545 37.0683 8.7699 42.4634 0 0 0 0 0 0 0
"53" 13 9.619 21.9458 36.9871 8.7536 43.0043 0 0 0 0 0 0 0
"54" 13.25 9.4491 21.7374 36.9031 8.7366 43.5481 0 0 0 0 0 0 0
"55" 13.5 9.2817 21.5295 36.8163 8.719 44.0945 0 0 0 0 0 0 0
"56" 13.75 9.1167 21.322 36.7268 8.7008 44.6437 0 0 0 0 0 0 0
"57" 14 8.9541 21.115 36.6345 8.682 45.1954 0 0 0 0 0 0 0
"58" 14.25 8.7938 20.9085 36.5397 8.6613 45.7498 0 0 0 0 0 0 0
"59" 14.5 8.6478 20.7355 36.3835 8.597 46.2119 0 0 0 0 0 0 0
"60" 14.75 8.5449 20.6775 36.1557 8.5162 46.5678 0 0 0 0 0 0 0
"61" 15 8.4856 20.7381 35.879 8.4254 46.8488 0 0 0 0 0 0 0
"62" 15.25 8.468 20.9152 35.5562 8.3251 47.0559 0 0 0 0 0 0 0
"63" 15.5 8.4787 21.207 35.1915 8.2165 47.1927 0 0 0 0 0 0 0
"64" 15.75 8.4868 21.5424 34.8116 8.1051 47.2992 0 0 0 0 0 0 0
"65" 16 8.4941 21.881 34.4332 7.9948 47.4017 0 0 0 0 0 0 0
"66" 16.25 8.5008 22.2228 34.0565 7.8854 47.5005 0 0 0 0 0 0 0
"67" 16.5 8.5068 22.5678 33.6816 7.777 47.5954 0 0 0 0 0 0 0
