"time" "N1" "N2" "N3" "N4" "N5" "N6" "N7" "N8" "N9" "N10" "N11" "N12"
"1" 0 0.11 0.12 0.13 0.14 0.15 0 0 0 0 0 0 0
"2" 0.25 0.1284 0.1426 0.1582 0.1611 0.1783 0 0 0 0 0 0 0
"3" 0.5 0.1498 0.1694 0.1926 0.1855 0.2118 0 0 0 0 0 0 0
"4" 0.75 0.1749 0.2013 0.2344 0.2135 0.2517 0 0 0 0 0 0 0
"5" 1 0.2041 0.2392 0.2854 0.2457 0.2991 0 0 0 0 0 0 0
"6" 1.25 0.2381 0.2841 0.3473 0.2828 0.3554 0 0 0 0 0 0 0
"7" 1.5 0.2779 0.3376 0.4227 0.3254 0.4222 0 0 0 0 0 0 0
"8" 1.75 0.3242 0.401 0.5144 0.3745 0.5017 0 0 0 0 0 0 0
"9" 2 0.3783 0.4764 0.6261 0.4309 0.596 0 0 0 0 0 0 0
"10" 2.25 0.4414 0.5659 0.7619 0.4958 0.708 0 0 0 0 0 0 0
"11" 2.5 0.515 0.6722 0.9271 0.5704 0.841 0 0 0 0 0 0 0
"12" 2.75 0.6008 0.7984 1.128 0.6562 0.9989 0 0 0 0 0 0 0
"13" 3 0.7008 0.9482 1.3724 0.7548 1.1862 0 0 0 0 0 0 0
"14" 3.25 0.8173 1.126 1.6695 0.8682 1.4086 0 0 0 0 0 0 0
"15" 3.5 0.9531 1.337 2.0308 0.9983 1.6723 0 0 0 0 0 0 0
"16" 3.75 1.1113 1.5873 2.4698 1.1478 1.9849 0 0 0 0 0 0 0
"17" 4 1.2955 1.884 3.0032 1.3193 2.3555 0 0 0 0 0 0 0
"18" 4.25 1.5098 2.2358 3.651 1.516 2.7944 0 0 0 0 0 0 0
"19" 4.5 1.7591 2.6526 4.4374 1.7414 3.3139 0 0 0 0 0 0 0
"20" 4.75 2.0488 3.1461 5.3913 1.9995 3.9282 0 0 0 0 0 0 0
"21" 5 2.3851 3.7299 6.5477 2.2946 4.6538 0 0 0 0 0 0 0
"22" 5.25 2.775 4.4198 7.948 2.6314 5.5096 0 0 0 0 0 0 0
"23" 5.5 3.2263 5.234 9.6416 3.0151 6.5172 0 0 0 0 0 0 0
"24" 5.75 3.7476 6.1931 11.6864 3.4511 7.7005 0 0 0 0 0 0 0
"25" 6 4.348 7.3202 14.1495 3.9445 9.0855 0 0 0 0 0 0 0
"26" 6.25 5.0364 8.6402 17.107 4.5001 10.6988 0 0 0 0 0 0 0
"27" 6.5 5.8211 10.1783 20.6415 5.1208 12.5656 0 0 0 0 0 0 0
"28" 6.75 6.7072 11.9544 24.8352 5.8061 14.7029 0 0 0 0 0 0 0
"29" 7 7.6921 13.9676 29.7448 6.548 17.1082 0 0 0 0 0 0 0
"30" 7.25 8.7479 16.1699 35.2995 7.3231 19.7323 0 0 0 0 0 0 0
"31" 7.5 9.7589 18.3656 41.0866 8.0772 22.4255 0 0 0 0 0 0 0
"32" 7.75 10.4143 19.9311 45.5863 8.7065 24.8157 0 0 0 0 0 0 0
"33" 8 10.4448 20.2186 46.935 8.9138 25.7885 0 0 0 0 0 0 0
"34" 8.25 10.2728 20.06 47.1003 8.9225 26.1089 0 0 0 0 0 0 0
"35" 8.5 10.0889 19.8687 47.1718 8.915 26.3774 0 0 0 0 0 0 0
"36" 8.75 9.9072 19.6769 47.2363 8.9064 26.6445 0 0 0 0 0 0 0
"37" 9 9.7283 19.4859 47.2982 8.8973 26.9127 0 0 0 0 0 0 0
"38" 9.25 9.5522 19.2959 47.3576 8.8877 27.182 0 0 0 0 0 0 0
"39" 9.5 9.379 19.1068 47.4146 8.8777 27.4525 0 0 0 0 0 0 0
"40" 9.75 9.2086 18.9188 47.4692 8.8674 27.7241 0 0 0 0 0 0 0
"41" 10 9.0409 18.7318 47.5213 8.8566 27.9968 0 0 0 0 0 0 0
"42" 10.25 8.876 18.5458 47.571 8.8454 28.2706 0 0 0 0 0 0 0
"43" 10.5 8.7137 18.3609 47.6183 8.8338 28.5456 0 0 0 0 0 0 0
"44" 10.75 8.5541 18.177 47.6632 8.8218 28.8216 0 0 0 0 0 0 0
"45" 11 8.397 17.9942 47.7057 8.8094 29.0988 0 0 0 0 0 0 0
"46" 11.25 8.2426 17.8124 47.7458 8.7966 29.377 0 0 0 0 0 0 0
"47" 11.5 8.0907 17.6317 47.7836 8.7834 29.6563 0 0 0 0 0 0 0
"48" 11.75 7.9413 17.4522 47.8189 8.7699 29.9367 0 0 0 0 0 0 0
"49" 12 7.7944 17.2737 47.852 8.756 30.2181 0 0 0 0 0 0 0
"50" 12.25 7.6499 17.0963 47.8827 8.7417 30.5006 0 0 0 0 0 0 0
"51" 12.5 7.5078 16.92 47.911 8.727 30.7841 0 0 0 0 0 0 0
"52" 12.75 7.3681 16.7449 47.9371 8.712 31.0687 0 0 0 0 0 0 0
"53" 13 7.2308 16.5709 47.9608 8.6966 31.3542 0 0 0 0 0 0 0
"54" 13.25 7.0957 16.398 47.9822 8.6809 31.6408 0 0 0 0 0 0 0
"55" 13.5 6.9629 16.2263 48.0014 8.6648 31.9284 0 0 0 0 0 0 0
"56" 13.75 6.8324 16.0558 48.0183 8.6484 32.2169 0 0 0 0 0 0 0
"57" 14 6.7041 15.8864 48.033 8.6317 32.5065 0 0 0 0 0 0 0
"58" 14.25 6.578 15.7181 48.0454 8.6146 32.797 0 0 0 0 0 0 0
"59" 14.5 6.454 15.551 48.0555 8.5971 33.0885 0 0 0 0 0 0 0
"60" 14.75 6.3322 15.3851 48.0635 8.5794 33.3809 0 0 0 0 0 0 0
"61" 15 6.2125 15.2204 48.0693 8.5613 33.6743 0 0 0 0 0 0 0
"62" 15.25 6.0948 15.0569 48.0729 8.5429 33.9686 0 0 0 0 0 0 0
"63" 15.5 5.9791 14.8946 48.0743 8.5242 34.2639 0 0 0 0 0 0 0
"64" 15.75 5.8655 14.7334 48.0736 8.5052 34.5601 0 0 0 0 0 0 0
"65" 16 5.7538 14.5734 48.0708 8.4859 34.8571 0 0 0 0 0 0 0
"66" 16.25 5.6441 14.4147 48.0658 8.4663 35.1551 0 0 0 0 0 0 0
