"time" "N1" "N2" "N3" "N4" "N5" "N6" "N7" "N8" "N9" "N10" "N11" "N12"
"1" 0 0.11 0.12 0.13 0.14 0.15 0 0 0 0 0 0 0
"2" 0.25 0.1329 0.1425 0.1537 0.1628 0.179 0 0 0 0 0 0 0
"3" 0.5 0.1605 0.1693 0.1816 0.1893 0.2136 0 0 0 0 0 0 0
"4" 0.75 0.1939 0.2011 0.2146 0.2202 0.255 0 0 0 0 0 0 0
"5" 1 0.2343 0.2388 0.2537 0.256 0.3042 0 0 0 0 0 0 0
"6" 1.25 0.283 0.2836 0.2998 0.2977 0.363 0 0 0 0 0 0 0
"7" 1.5 0.3418 0.3368 0.3543 0.3461 0.4332 0 0 0 0 0 0 0
"8" 1.75 0.4128 0.4 0.4187 0.4024 0.5169 0 0 0 0 0 0 0
"9" 2 0.4986 0.475 0.4948 0.4678 0.6167 0 0 0 0 0 0 0
"10" 2.25 0.6021 0.5641 0.5847 0.5438 0.7357 0 0 0 0 0 0 0
"11" 2.5 0.727 0.6698 0.6909 0.6321 0.8776 0 0 0 0 0 0 0
"12" 2.75 0.8778 0.7952 0.8164 0.7346 1.0467 0 0 0 0 0 0 0
"13" 3 1.0598 0.944 0.9645 0.8537 1.2483 0 0 0 0 0 0 0
"14" 3.25 1.2793 1.1206 1.1393 0.9919 1.4885 0 0 0 0 0 0 0
"15" 3.5 1.5439 1.33 1.3457 1.1523 1.7746 0 0 0 0 0 0 0
"16" 3.75 1.8629 1.5783 1.5893 1.3383 2.1152 0 0 0 0 0 0 0
"17" 4 2.2473 1.8726 1.8766 1.5539 2.5204 0 0 0 0 0 0 0
"18" 4.25 2.7101 2.2212 2.2154 1.8036 3.0022 0 0 0 0 0 0 0
"19" 4.5 3.2669 2.634 2.6146 2.0925 3.5748 0 0 0 0 0 0 0
"20" 4.75 3.9362 3.1223 3.0848 2.4266 4.2543 0 0 0 0 0 0 0
"21" 5 4.7399 3.6995 3.638 2.8121 5.0597 0 0 0 0 0 0 0
"22" 5.25 5.7034 4.3809 4.2883 3.2562 6.0129 0 0 0 0 0 0 0
"23" 5.5 6.8562 5.184 5.0514 3.7667 7.1384 0 0 0 0 0 0 0
"24" 5.75 8.2319 6.1286 5.9453 4.3514 8.4635 0 0 0 0 0 0 0
"25" 6 9.8675 7.2363 6.9896 5.0183 10.0173 0 0 0 0 0 0 0
"26" 6.25 11.8022 8.5298 8.2047 5.7739 11.8287 0 0 0 0 0 0 0
"27" 6.5 14.0729 10.0308 9.6104 6.6218 13.9225 0 0 0 0 0 0 0
"28" 6.75 16.7057 11.7553 11.2217 7.5588 16.3101 0 0 0 0 0 0 0
"29" 7 19.695 13.7022 13.0389 8.5673 18.9699 0 0 0 0 0 0 0
"30" 7.25 22.9547 15.8272 15.0248 9.5985 21.8028 0 0 0 0 0 0 0
