"time" "N1" "N2" "N3" "N4" "N5" "N6" "N7" "N8" "N9" "N10" "N11" "N12"
"1" 0 0.11 0.12 0.13 0.14 0.15 0 0 0 0 0 0 0
"2" 0.25 0.1312 0.1444 0.1583 0.1648 0.1776 0 0 0 0 0 0 0
"3" 0.5 0.1565 0.1738 0.1927 0.1941 0.2103 0 0 0 0 0 0 0
"4" 0.75 0.1867 0.2092 0.2345 0.2285 0.249 0 0 0 0 0 0 0
"5" 1 0.2227 0.2518 0.2855 0.269 0.2948 0 0 0 0 0 0 0
"6" 1.25 0.2657 0.3031 0.3476 0.3167 0.349 0 0 0 0 0 0 0
"7" 1.5 0.3169 0.3647 0.4231 0.3728 0.4131 0 0 0 0 0 0 0
"8" 1.75 0.3779 0.4389 0.5149 0.4389 0.489 0 0 0 0 0 0 0
"9" 2 0.4507 0.5281 0.6267 0.5166 0.5788 0 0 0 0 0 0 0
"10" 2.25 0.5374 0.6355 0.7628 0.608 0.6851 0 0 0 0 0 0 0
"11" 2.5 0.6408 0.7646 0.9283 0.7155 0.8108 0 0 0 0 0 0 0
"12" 2.75 0.764 0.9199 1.1296 0.8419 0.9594 0 0 0 0 0 0 0
"13" 3 0.9108 1.1066 1.3744 0.9905 1.1352 0 0 0 0 0 0 0
"14" 3.25 1.0856 1.331 1.6721 1.165 1.3429 0 0 0 0 0 0 0
"15" 3.5 1.2938 1.6006 2.034 1.3701 1.5883 0 0 0 0 0 0 0
"16" 3.75 1.5415 1.9245 2.4737 1.6108 1.878 0 0 0 0 0 0 0
"17" 4 1.8361 2.3135 3.0079 1.8932 2.22 0 0 0 0 0 0 0
"18" 4.25 2.1863 2.7802 3.6563 2.2242 2.6233 0 0 0 0 0 0 0
"19" 4.5 2.6022 3.34 4.4431 2.6118 3.0985 0 0 0 0 0 0 0
"20" 4.75 3.0956 4.0107 5.3968 3.065 3.6577 0 0 0 0 0 0 0
"21" 5 3.6801 4.8134 6.5518 3.5941 4.3147 0 0 0 0 0 0 0
"22" 5.25 4.3714 5.7726 7.9485 4.2102 5.0852 0 0 0 0 0 0 0
"23" 5.5 5.187 6.9168 9.6346 4.9257 5.9863 0 0 0 0 0 0 0
"24" 5.75 6.146 8.2777 11.6646 5.7531 7.0362 0 0 0 0 0 0 0
"25" 6 7.2683 9.8902 14.1 6.7042 8.2532 0 0 0 0 0 0 0
"26" 6.25 8.5727 11.7899 17.0064 7.7881 9.6529 0 0 0 0 0 0 0
"27" 6.5 10.072 14.0077 20.4455 9.0063 11.2431 0 0 0 0 0 0 0
"28" 6.75 11.7632 16.5569 24.4568 10.3437 13.0122 0 0 0 0 0 0 0
"29" 7 13.6029 19.4005 29.0074 11.7469 14.9026 0 0 0 0 0 0 0
"30" 7.25 15.447 22.3637 33.8544 13.0768 16.7469 0 0 0 0 0 0 0
"31" 7.5 16.9244 24.8619 38.159 14.0318 18.1531 0 0 0 0 0 0 0
"32" 7.75 17.4318 25.8739 40.2021 14.3658 18.7535 0 0 0 0 0 0 0
"33" 8 17.3156 25.8985 40.6066 14.4268 18.9817 0 0 0 0 0 0 0
"34" 8.25 17.0995 25.7556 40.7214 14.4768 19.178 0 0 0 0 0 0 0
"35" 8.5 16.8743 25.5936 40.8011 14.553 19.3616 0 0 0 0 0 0 0
"36" 8.75 16.6486 25.4269 40.8708 14.6436 19.5419 0 0 0 0 0 0 0
"37" 9 16.4251 25.2598 40.9378 14.7338 19.7224 0 0 0 0 0 0 0
"38" 9.25 16.204 25.0927 41.003 14.8238 19.9037 0 0 0 0 0 0 0
"39" 9.5 15.9853 24.9258 41.0666 14.9138 20.0857 0 0 0 0 0 0 0
"40" 9.75 15.769 24.759 41.1284 15.0036 20.2684 0 0 0 0 0 0 0
"41" 10 15.555 24.5924 41.1886 15.0933 20.4519 0 0 0 0 0 0 0
"42" 10.25 15.3435 24.426 41.2472 15.1829 20.6362 0 0 0 0 0 0 0
"43" 10.5 15.1343 24.2598 41.304 15.2724 20.8211 0 0 0 0 0 0 0
"44" 10.75 14.9274 24.0938 41.3592 15.3617 21.0068 0 0 0 0 0 0 0
"45" 11 14.7229 23.928 41.4126 15.4509 21.1932 0 0 0 0 0 0 0
"46" 11.25 14.5207 23.7624 41.4644 15.54 21.3804 0 0 0 0 0 0 0
"47" 11.5 14.3208 23.5971 41.5146 15.6289 21.5682 0 0 0 0 0 0 0
"48" 11.75 14.1231 23.4321 41.563 15.7176 21.7567 0 0 0 0 0 0 0
"49" 12 13.9277 23.2674 41.6098 15.8062 21.946 0 0 0 0 0 0 0
"50" 12.25 13.7346 23.103 41.6549 15.8946 22.1359 0 0 0 0 0 0 0
"51" 12.5 13.5437 22.9389 41.6983 15.9829 22.3265 0 0 0 0 0 0 0
"52" 12.75 13.355 22.7751 41.74 16.0709 22.5177 0 0 0 0 0 0 0
"53" 13 13.1685 22.6116 41.7801 16.1588 22.7097 0 0 0 0 0 0 0
"54" 13.25 12.9841 22.4485 41.8185 16.2465 22.9023 0 0 0 0 0 0 0
"55" 13.5 12.802 22.2858 41.8553 16.334 23.0955 0 0 0 0 0 0 0
"56" 13.75 12.6219 22.1235 41.8904 16.4213 23.2894 0 0 0 0 0 0 0
"57" 14 12.4441 21.9615 41.9239 16.5084 23.484 0 0 0 0 0 0 0
"58" 14.25 12.2683 21.8 41.9557 16.5953 23.6792 0 0 0 0 0 0 0
"59" 14.5 12.0946 21.6389 41.9859 16.682 23.875 0 0 0 0 0 0 0
"60" 14.75 11.923 21.4782 42.0145 16.7685 24.0715 0 0 0 0 0 0 0
"61" 15 11.7535 21.318 42.0414 16.8547 24.2686 0 0 0 0 0 0 0
"62" 15.25 11.586 21.1582 42.0667 16.9408 24.4663 0 0 0 0 0 0 0
"63" 15.5 11.4205 20.9989 42.0904 17.0266 24.6646 0 0 0 0 0 0 0
"64" 15.75 11.2571 20.8401 42.1125 17.1121 24.8635 0 0 0 0 0 0 0
"65" 16 11.0956 20.6817 42.1329 17.1975 25.063 0 0 0 0 0 0 0
"66" 16.25 10.9361 20.5239 42.1518 17.2825 25.2631 0 0 0 0 0 0 0
"67" 16.5 10.7786 20.3666 42.1691 17.3674 25.4638 0 0 0 0 0 0 0
"68" 16.75 10.6231 20.2098 42.1848 17.452 25.6651 0 0 0 0 0 0 0
"69" 17 10.4694 20.0535 42.1989 17.5363 25.867 0 0 0 0 0 0 0
"70" 17.25 10.3177 19.8978 42.2115 17.6204 26.0694 0 0 0 0 0 0 0
"71" 17.5 10.1679 19.7426 42.2225 17.7042 26.2724 0 0 0 0 0 0 0
"72" 17.75 10.0199 19.588 42.232 17.7877 26.476 0 0 0 0 0 0 0
"73" 18 9.8739 19.434 42.2399 17.871 26.6801 0 0 0 0 0 0 0
"74" 18.25 9.7296 19.2806 42.2463 17.954 26.8848 0 0 0 0 0 0 0
"75" 18.5 9.5872 19.1277 42.2511 18.0368 27.09 0 0 0 0 0 0 0
"76" 18.75 9.4466 18.9755 42.2545 18.1192 27.2957 0 0 0 0 0 0 0
"77" 19 9.3078 18.8238 42.2563 18.2014 27.502 0 0 0 0 0 0 0
"78" 19.25 9.1708 18.6728 42.2566 18.2833 27.7088 0 0 0 0 0 0 0
"79" 19.5 9.0355 18.5224 42.2555 18.3649 27.9162 0 0 0 0 0 0 0
"80" 19.75 8.902 18.3727 42.2528 18.4462 28.124 0 0 0 0 0 0 0
"81" 20 8.7702 18.2236 42.2487 18.5272 28.3324 0 0 0 0 0 0 0
"82" 20.25 8.6401 18.0751 42.2431 18.608 28.5413 0 0 0 0 0 0 0
"83" 20.5 8.5117 17.9273 42.2361 18.6884 28.7507 0 0 0 0 0 0 0
"84" 20.75 8.385 17.7802 42.2276 18.7685 28.9606 0 0 0 0 0 0 0
"85" 21 8.2599 17.6337 42.2177 18.8483 29.1709 0 0 0 0 0 0 0
"86" 21.25 8.1365 17.4879 42.2063 18.9278 29.3818 0 0 0 0 0 0 0
"87" 21.5 8.0147 17.3428 42.1936 19.007 29.5932 0 0 0 0 0 0 0
"88" 21.75 7.8946 17.1984 42.1794 19.0858 29.805 0 0 0 0 0 0 0
"89" 22 7.776 17.0546 42.1639 19.1644 30.0173 0 0 0 0 0 0 0
"90" 22.25 7.659 16.9116 42.1469 19.2426 30.23 0 0 0 0 0 0 0
"91" 22.5 7.5436 16.7693 42.1286 19.3205 30.4433 0 0 0 0 0 0 0
"92" 22.75 7.4297 16.6277 42.109 19.3981 30.6569 0 0 0 0 0 0 0
"93" 23 7.3173 16.4868 42.0879 19.4754 30.8711 0 0 0 0 0 0 0
"94" 23.25 7.2064 16.3467 42.0655 19.5523 31.0856 0 0 0 0 0 0 0
"95" 23.5 7.0971 16.2072 42.0418 19.6289 31.3007 0 0 0 0 0 0 0
"96" 23.75 6.9892 16.0685 42.0168 19.7051 31.5161 0 0 0 0 0 0 0
"97" 24 6.8828 15.9305 41.9905 19.781 31.732 0 0 0 0 0 0 0
"98" 24.25 6.7778 15.7933 41.9628 19.8566 31.9483 0 0 0 0 0 0 0
"99" 24.5 6.6743 15.6568 41.9339 19.9318 32.1651 0 0 0 0 0 0 0
"100" 24.75 6.5722 15.5211 41.9037 20.0067 32.3822 0 0 0 0 0 0 0
"101" 25 6.4715 15.3861 41.8722 20.0813 32.5998 0 0 0 0 0 0 0
"102" 25.25 6.3722 15.2519 41.8394 20.1555 32.8178 0 0 0 0 0 0 0
"103" 25.5 6.2742 15.1184 41.8054 20.2293 33.0361 0 0 0 0 0 0 0
"104" 25.75 6.1776 14.9857 41.7702 20.3028 33.2549 0 0 0 0 0 0 0
"105" 26 6.0823 14.8538 41.7337 20.3759 33.4741 0 0 0 0 0 0 0
"106" 26.25 5.9884 14.7226 41.6961 20.4487 33.6936 0 0 0 0 0 0 0
"107" 26.5 5.8958 14.5922 41.6572 20.5211 33.9136 0 0 0 0 0 0 0
"108" 26.75 5.8045 14.4626 41.6171 20.5931 34.1339 0 0 0 0 0 0 0
"109" 27 5.7144 14.3338 41.5759 20.6648 34.3546 0 0 0 0 0 0 0
"110" 27.25 5.6256 14.2057 41.5334 20.7361 34.5756 0 0 0 0 0 0 0
"111" 27.5 5.5381 14.0784 41.4899 20.8071 34.797 0 0 0 0 0 0 0
"112" 27.75 5.4518 13.9519 41.4451 20.8777 35.0188 0 0 0 0 0 0 0
"113" 28 5.3667 13.8261 41.3993 20.9479 35.2409 0 0 0 0 0 0 0
"114" 28.25 5.2829 13.7012 41.3523 21.0177 35.4634 0 0 0 0 0 0 0
"115" 28.5 5.2002 13.577 41.3041 21.0872 35.6862 0 0 0 0 0 0 0
"116" 28.75 5.1187 13.4537 41.2549 21.1563 35.9094 0 0 0 0 0 0 0
"117" 29 5.0383 13.3311 41.2046 21.225 36.1329 0 0 0 0 0 0 0
"118" 29.25 4.9592 13.2093 41.1532 21.2933 36.3567 0 0 0 0 0 0 0
"119" 29.5 4.8811 13.0883 41.1007 21.3613 36.5809 0 0 0 0 0 0 0
"120" 29.75 4.8042 12.968 41.0472 21.4289 36.8053 0 0 0 0 0 0 0
"121" 30 4.7284 12.8486 40.9926 21.4961 37.0301 0 0 0 0 0 0 0
"122" 30.25 4.6536 12.73 40.937 21.5629 37.2552 0 0 0 0 0 0 0
"123" 30.5 4.58 12.6121 40.8804 21.6293 37.4806 0 0 0 0 0 0 0
"124" 30.75 4.5074 12.4951 40.8227 21.6953 37.7063 0 0 0 0 0 0 0
"125" 31 4.4359 12.3788 40.764 21.761 37.9323 0 0 0 0 0 0 0
"126" 31.25 4.3654 12.2633 40.7043 21.8262 38.1586 0 0 0 0 0 0 0
"127" 31.5 4.296 12.1486 40.6437 21.8911 38.3852 0 0 0 0 0 0 0
"128" 31.75 4.2276 12.0348 40.5821 21.9556 38.6121 0 0 0 0 0 0 0
"129" 32 4.1601 11.9216 40.5195 22.0197 38.8392 0 0 0 0 0 0 0
"130" 32.25 4.0937 11.8093 40.4559 22.0834 39.0666 0 0 0 0 0 0 0
"131" 32.5 4.0282 11.6978 40.3915 22.1467 39.2943 0 0 0 0 0 0 0
"132" 32.75 3.9637 11.5871 40.3261 22.2095 39.5222 0 0 0 0 0 0 0
"133" 33 3.9002 11.4771 40.2597 22.272 39.7505 0 0 0 0 0 0 0
