"time" "N1" "N2" "N3" "N4" "N5" "N6" "N7" "N8" "N9" "N10" "N11" "N12"
"1" 0 0.11 0.12 0.13 0.14 0.15 0 0 0 0 0 0 0
"2" 0.25 0.1298 0.1392 0.1589 0.1664 0.1792 0 0 0 0 0 0 0
"3" 0.5 0.1532 0.1615 0.1942 0.1978 0.2142 0 0 0 0 0 0 0
"4" 0.75 0.1808 0.1874 0.2374 0.2351 0.2559 0 0 0 0 0 0 0
"5" 1 0.2134 0.2174 0.2901 0.2795 0.3058 0 0 0 0 0 0 0
"6" 1.25 0.2518 0.2522 0.3546 0.3321 0.3654 0 0 0 0 0 0 0
"7" 1.5 0.2971 0.2925 0.4333 0.3947 0.4365 0 0 0 0 0 0 0
"8" 1.75 0.3506 0.3393 0.5295 0.4691 0.5215 0 0 0 0 0 0 0
"9" 2 0.4137 0.3936 0.6471 0.5574 0.623 0 0 0 0 0 0 0
"10" 2.25 0.4881 0.4565 0.7907 0.6623 0.7442 0 0 0 0 0 0 0
"11" 2.5 0.5758 0.5295 0.9661 0.7868 0.8889 0 0 0 0 0 0 0
"12" 2.75 0.6793 0.6141 1.1803 0.9347 1.0616 0 0 0 0 0 0 0
"13" 3 0.8012 0.7121 1.4419 1.1101 1.2676 0 0 0 0 0 0 0
"14" 3.25 0.9448 0.8257 1.7613 1.3183 1.5135 0 0 0 0 0 0 0
"15" 3.5 1.1141 0.9573 2.1511 1.5652 1.8066 0 0 0 0 0 0 0
"16" 3.75 1.3134 1.1097 2.6267 1.8578 2.156 0 0 0 0 0 0 0
"17" 4 1.548 1.2861 3.2068 2.2044 2.5722 0 0 0 0 0 0 0
"18" 4.25 1.8239 1.4903 3.914 2.6147 3.0677 0 0 0 0 0 0 0
"19" 4.5 2.1483 1.7263 4.7756 3.0998 3.6571 0 0 0 0 0 0 0
"20" 4.75 2.5292 1.9991 5.8246 3.6727 4.3574 0 0 0 0 0 0 0
"21" 5 2.9759 2.314 7.1005 4.3483 5.1882 0 0 0 0 0 0 0
"22" 5.25 3.4989 2.677 8.6504 5.1434 6.1722 0 0 0 0 0 0 0
"23" 5.5 4.1101 3.0948 10.5302 6.0764 7.3348 0 0 0 0 0 0 0
"24" 5.75 4.8222 3.5745 12.8049 7.1675 8.7039 0 0 0 0 0 0 0
"25" 6 5.6485 4.1235 15.5489 8.4367 10.309 0 0 0 0 0 0 0
"26" 6.25 6.6017 4.7488 18.8442 9.9025 12.1783 0 0 0 0 0 0 0
"27" 6.5 7.6915 5.4557 22.7742 11.5761 14.3335 0 0 0 0 0 0 0
"28" 6.75 8.9189 6.2439 27.4081 13.4518 16.7776 0 0 0 0 0 0 0
"29" 7 10.2644 7.0952 32.7432 15.485 19.4678 0 0 0 0 0 0 0
"30" 7.25 11.6268 7.9479 38.4839 17.5448 22.2548 0 0 0 0 0 0 0
"31" 7.5 12.6658 8.6069 43.4646 19.3493 24.7894 0 0 0 0 0 0 0
"32" 7.75 12.8718 8.7446 45.3557 20.2975 26.1242 0 0 0 0 0 0 0
"33" 8 12.6787 8.6205 45.5106 20.4981 26.4627 0 0 0 0 0 0 0
"34" 8.25 12.4568 8.4767 45.5134 20.6289 26.71 0 0 0 0 0 0 0
"35" 8.5 12.237 8.3342 45.5072 20.7563 26.9537 0 0 0 0 0 0 0
"36" 8.75 12.0204 8.1936 45.4979 20.883 27.1978 0 0 0 0 0 0 0
"37" 9 11.8071 8.055 45.4859 21.0092 27.4423 0 0 0 0 0 0 0
"38" 9.25 11.5971 7.9184 45.4711 21.1348 27.6871 0 0 0 0 0 0 0
"39" 9.5 11.3903 7.7837 45.4536 21.2598 27.9324 0 0 0 0 0 0 0
"40" 9.75 11.1867 7.651 45.4334 21.3842 28.178 0 0 0 0 0 0 0
"41" 10 10.9862 7.5203 45.4105 21.5081 28.424 0 0 0 0 0 0 0
"42" 10.25 10.7889 7.3914 45.385 21.6313 28.6704 0 0 0 0 0 0 0
"43" 10.5 10.5946 7.2645 45.357 21.754 28.9171 0 0 0 0 0 0 0
"44" 10.75 10.4034 7.1394 45.3264 21.876 29.1641 0 0 0 0 0 0 0
"45" 11 10.2152 7.0162 45.2932 21.9975 29.4115 0 0 0 0 0 0 0
"46" 11.25 10.03 6.8948 45.2576 22.1183 29.6592 0 0 0 0 0 0 0
"47" 11.5 9.8478 6.7753 45.2195 22.2385 29.9073 0 0 0 0 0 0 0
"48" 11.75 9.6684 6.6575 45.1789 22.3581 30.1556 0 0 0 0 0 0 0
"49" 12 9.492 6.5415 45.136 22.4771 30.4042 0 0 0 0 0 0 0
"50" 12.25 9.3183 6.4273 45.0907 22.5954 30.6531 0 0 0 0 0 0 0
"51" 12.5 9.1475 6.3149 45.043 22.7131 30.9023 0 0 0 0 0 0 0
"52" 12.75 8.9795 6.2041 44.9931 22.8302 31.1517 0 0 0 0 0 0 0
"53" 13 8.8142 6.0951 44.9408 22.9467 31.4014 0 0 0 0 0 0 0
"54" 13.25 8.6516 5.9877 44.8864 23.0625 31.6514 0 0 0 0 0 0 0
"55" 13.5 8.4917 5.8821 44.8297 23.1776 31.9016 0 0 0 0 0 0 0
"56" 13.75 8.3344 5.778 44.7708 23.2921 32.152 0 0 0 0 0 0 0
"57" 14 8.1798 5.6756 44.7099 23.406 32.4027 0 0 0 0 0 0 0
"58" 14.25 8.0277 5.5748 44.6467 23.5192 32.6536 0 0 0 0 0 0 0
"59" 14.5 7.8781 5.4756 44.5816 23.6318 32.9048 0 0 0 0 0 0 0
"60" 14.75 7.7311 5.378 44.5143 23.7437 33.1561 0 0 0 0 0 0 0
"61" 15 7.5865 5.2819 44.4451 23.8549 33.4077 0 0 0 0 0 0 0
"62" 15.25 7.4444 5.1873 44.3739 23.9655 33.6594 0 0 0 0 0 0 0
"63" 15.5 7.3046 5.0943 44.3007 24.0755 33.9114 0 0 0 0 0 0 0
"64" 15.75 7.1673 5.0028 44.2256 24.1847 34.1635 0 0 0 0 0 0 0
"65" 16 7.0323 4.9127 44.1486 24.2933 34.4158 0 0 0 0 0 0 0
"66" 16.25 6.8996 4.8241 44.0698 24.4013 34.6683 0 0 0 0 0 0 0
"67" 16.5 6.7691 4.7369 43.9891 24.5086 34.9209 0 0 0 0 0 0 0
"68" 16.75 6.641 4.6512 43.9066 24.6152 35.1738 0 0 0 0 0 0 0
"69" 17 6.515 4.5669 43.8224 24.7211 35.4268 0 0 0 0 0 0 0
"70" 17.25 6.3912 4.4839 43.7365 24.8264 35.6799 0 0 0 0 0 0 0
"71" 17.5 6.2696 4.4023 43.6488 24.931 35.9332 0 0 0 0 0 0 0
"72" 17.75 6.15 4.3221 43.5595 25.035 36.1866 0 0 0 0 0 0 0
"73" 18 6.0326 4.2432 43.4685 25.1382 36.4402 0 0 0 0 0 0 0
"74" 18.25 5.9172 4.1656 43.376 25.2408 36.6939 0 0 0 0 0 0 0
"75" 18.5 5.8039 4.0892 43.2818 25.3428 36.9477 0 0 0 0 0 0 0
"76" 18.75 5.6925 4.0142 43.1861 25.444 37.2017 0 0 0 0 0 0 0
"77" 19 5.5831 3.9404 43.0889 25.5446 37.4557 0 0 0 0 0 0 0
"78" 19.25 5.4757 3.8679 42.9902 25.6445 37.7099 0 0 0 0 0 0 0
"79" 19.5 5.3701 3.7966 42.89 25.7438 37.9642 0 0 0 0 0 0 0
"80" 19.75 5.2665 3.7265 42.7883 25.8423 38.2186 0 0 0 0 0 0 0
"81" 20 5.1647 3.6576 42.6853 25.9403 38.4731 0 0 0 0 0 0 0
"82" 20.25 5.0647 3.5898 42.5809 26.0375 38.7277 0 0 0 0 0 0 0
"83" 20.5 4.9665 3.5232 42.4751 26.134 38.9824 0 0 0 0 0 0 0
"84" 20.75 4.8701 3.4578 42.368 26.2299 39.2372 0 0 0 0 0 0 0
"85" 21 4.7754 3.3935 42.2596 26.3252 39.492 0 0 0 0 0 0 0
"86" 21.25 4.6824 3.3302 42.15 26.4197 39.7469 0 0 0 0 0 0 0
"87" 21.5 4.5911 3.2681 42.0391 26.5136 40.002 0 0 0 0 0 0 0
"88" 21.75 4.5015 3.207 41.9269 26.6068 40.257 0 0 0 0 0 0 0
"89" 22 4.4135 3.147 41.8136 26.6993 40.5122 0 0 0 0 0 0 0
"90" 22.25 4.3271 3.0881 41.6991 26.7912 40.7674 0 0 0 0 0 0 0
"91" 22.5 4.2423 3.0301 41.5835 26.8824 41.0226 0 0 0 0 0 0 0
"92" 22.75 4.159 2.9732 41.4668 26.9729 41.2779 0 0 0 0 0 0 0
"93" 23 4.0773 2.9173 41.3489 27.0628 41.5333 0 0 0 0 0 0 0
"94" 23.25 3.9974 2.8626 41.2357 27.1182 41.7949 0 0 0 0 0 0 0
"95" 23.5 3.9211 2.8098 41.1483 27.1176 42.0394 0 0 0 0 0 0 0
"96" 23.75 3.8492 2.7576 41.0672 27.1042 42.264 0 0 0 0 0 0 0
"97" 24 3.7823 2.7062 40.9834 27.0889 42.4867 0 0 0 0 0 0 0
"98" 24.25 3.7202 2.6556 40.8973 27.072 42.7078 0 0 0 0 0 0 0
"99" 24.5 3.6626 2.6059 40.8092 27.0537 42.9275 0 0 0 0 0 0 0
"100" 24.75 3.6096 2.557 40.7189 27.0338 43.1458 0 0 0 0 0 0 0
"101" 25 3.5609 2.5089 40.6267 27.0125 43.3627 0 0 0 0 0 0 0
"102" 25.25 3.5164 2.4617 40.5325 26.9898 43.5783 0 0 0 0 0 0 0
"103" 25.5 3.476 2.4152 40.4364 26.9657 43.7925 0 0 0 0 0 0 0
"104" 25.75 3.4396 2.3695 40.3385 26.9403 44.0055 0 0 0 0 0 0 0
"105" 26 3.4071 2.3246 40.2389 26.9136 44.2171 0 0 0 0 0 0 0
"106" 26.25 3.3784 2.2804 40.1375 26.8856 44.4274 0 0 0 0 0 0 0
"107" 26.5 3.3534 2.2371 40.0345 26.8563 44.6365 0 0 0 0 0 0 0
"108" 26.75 3.3321 2.1944 39.9299 26.8258 44.8443 0 0 0 0 0 0 0
"109" 27 3.3144 2.1525 39.8236 26.7941 45.0509 0 0 0 0 0 0 0
"110" 27.25 3.3002 2.1113 39.7159 26.7613 45.2562 0 0 0 0 0 0 0
"111" 27.5 3.2895 2.0709 39.6066 26.7272 45.4602 0 0 0 0 0 0 0
"112" 27.75 3.2823 2.0312 39.4959 26.692 45.663 0 0 0 0 0 0 0
"113" 28 3.2785 1.9921 39.3837 26.6557 45.8645 0 0 0 0 0 0 0
"114" 28.25 3.2782 1.9537 39.2701 26.6182 46.0647 0 0 0 0 0 0 0
"115" 28.5 3.2812 1.9161 39.1551 26.5796 46.2636 0 0 0 0 0 0 0
"116" 28.75 3.2878 1.879 39.0387 26.5399 46.4612 0 0 0 0 0 0 0
"117" 29 3.2977 1.8427 38.9209 26.4991 46.6575 0 0 0 0 0 0 0
"118" 29.25 3.3112 1.8069 38.8017 26.4572 46.8523 0 0 0 0 0 0 0
"119" 29.5 3.3281 1.7719 38.6813 26.4142 47.0458 0 0 0 0 0 0 0
"120" 29.75 3.3486 1.7374 38.5594 26.3701 47.2379 0 0 0 0 0 0 0
"121" 30 3.3727 1.7035 38.4362 26.3249 47.4284 0 0 0 0 0 0 0
"122" 30.25 3.4005 1.6703 38.3117 26.2785 47.6174 0 0 0 0 0 0 0
"123" 30.5 3.432 1.6376 38.1858 26.2311 47.8049 0 0 0 0 0 0 0
"124" 30.75 3.466 1.6056 38.0589 26.1827 47.991 0 0 0 0 0 0 0
"125" 31 3.5003 1.5741 37.9316 26.1339 48.1769 0 0 0 0 0 0 0
"126" 31.25 3.5349 1.5433 37.804 26.0847 48.3626 0 0 0 0 0 0 0
"127" 31.5 3.5697 1.513 37.6763 26.0352 48.5481 0 0 0 0 0 0 0
"128" 31.75 3.6049 1.4833 37.5483 25.9853 48.7335 0 0 0 0 0 0 0
"129" 32 3.6403 1.4541 37.4201 25.935 48.9186 0 0 0 0 0 0 0
"130" 32.25 3.6759 1.4256 37.2917 25.8844 49.1035 0 0 0 0 0 0 0
"131" 32.5 3.7119 1.3975 37.1632 25.8335 49.2883 0 0 0 0 0 0 0
"132" 32.75 3.7481 1.37 37.0344 25.7822 49.4728 0 0 0 0 0 0 0
"133" 33 3.7847 1.343 36.9054 25.7306 49.6572 0 0 0 0 0 0 0
"134" 33.25 3.8215 1.3166 36.7763 25.6787 49.8413 0 0 0 0 0 0 0
"135" 33.5 3.8586 1.2906 36.647 25.6264 50.0252 0 0 0 0 0 0 0
"136" 33.75 3.896 1.2652 36.5175 25.5738 50.2089 0 0 0 0 0 0 0
"137" 34 3.9336 1.2402 36.3879 25.5209 50.3923 0 0 0 0 0 0 0
"138" 34.25 3.9716 1.2157 36.2582 25.4677 50.5756 0 0 0 0 0 0 0
"139" 34.5 4.0099 1.1916 36.1283 25.4141 50.7585 0 0 0 0 0 0 0
"140" 34.75 4.0484 1.1681 35.9982 25.3603 50.9413 0 0 0 0 0 0 0
"141" 35 4.0873 1.145 35.8681 25.3061 51.1238 0 0 0 0 0 0 0
"142" 35.25 4.1264 1.1223 35.7378 25.2517 51.3061 0 0 0 0 0 0 0
"143" 35.5 4.1659 1.1 35.6074 25.1969 51.4881 0 0 0 0 0 0 0
"144" 35.75 4.2056 1.0782 35.4769 25.1419 51.6699 0 0 0 0 0 0 0
"145" 36 4.2457 1.0568 35.3463 25.0866 51.8513 0 0 0 0 0 0 0
"146" 36.25 4.286 1.0359 35.2156 25.031 52.0326 0 0 0 0 0 0 0
"147" 36.5 4.3267 1.0153 35.0848 24.9751 52.2135 0 0 0 0 0 0 0
"148" 36.75 4.3677 0.9951 34.954 24.9189 52.3942 0 0 0 0 0 0 0
"149" 37 4.4089 0.9753 34.823 24.8624 52.5746 0 0 0 0 0 0 0
"150" 37.25 4.4505 0.9559 34.692 24.8057 52.7547 0 0 0 0 0 0 0
"151" 37.5 4.4924 0.9369 34.5609 24.7487 52.9346 0 0 0 0 0 0 0
"152" 37.75 4.5314 0.9182 34.4303 24.6918 53.1149 0 0 0 0 0 0 0
"153" 38 4.5558 0.9003 34.2765 24.6275 53.3043 0 0 0 0 0 0 0
"154" 38.25 4.5761 0.8846 34.0974 24.5487 53.4863 0 0 0 0 0 0 0
"155" 38.5 4.5962 0.8714 33.9179 24.4692 53.6668 0 0 0 0 0 0 0
"156" 38.75 4.6163 0.8607 33.7383 24.3893 53.846 0 0 0 0 0 0 0
"157" 39 4.6363 0.8522 33.5586 24.3088 54.0241 0 0 0 0 0 0 0
"158" 39.25 4.6562 0.8458 33.3789 24.2279 54.201 0 0 0 0 0 0 0
"159" 39.5 4.6761 0.8414 33.1992 24.1466 54.3768 0 0 0 0 0 0 0
"160" 39.75 4.6959 0.8389 33.0196 24.0649 54.5515 0 0 0 0 0 0 0
"161" 40 4.7157 0.8383 32.84 23.9828 54.7252 0 0 0 0 0 0 0
"162" 40.25 4.7354 0.8394 32.6605 23.9003 54.8978 0 0 0 0 0 0 0
"163" 40.5 4.7551 0.8423 32.4812 23.8175 55.0694 0 0 0 0 0 0 0
"164" 40.75 4.7747 0.8468 32.302 23.7343 55.2399 0 0 0 0 0 0 0
"165" 41 4.7943 0.853 32.1229 23.6509 55.4094 0 0 0 0 0 0 0
"166" 41.25 4.8139 0.8596 31.9443 23.5672 55.5783 0 0 0 0 0 0 0
