"time" "N1" "N2" "N3" "N4" "N5" "N6" "N7" "N8" "N9" "N10" "N11" "N12"
"1" 0 0.11 0.12 0.13 0.14 0.15 0 0 0 0 0 0 0
"2" 0.25 0.1256 0.1382 0.1579 0.163 0.1767 0 0 0 0 0 0 0
"3" 0.5 0.1433 0.1592 0.1918 0.1898 0.2082 0 0 0 0 0 0 0
"4" 0.75 0.1636 0.1834 0.233 0.221 0.2452 0 0 0 0 0 0 0
"5" 1 0.1868 0.2112 0.283 0.2573 0.2889 0 0 0 0 0 0 0
"6" 1.25 0.2132 0.2433 0.3438 0.2995 0.3403 0 0 0 0 0 0 0
"7" 1.5 0.2433 0.2802 0.4176 0.3487 0.4008 0 0 0 0 0 0 0
"8" 1.75 0.2777 0.3228 0.5072 0.4059 0.4721 0 0 0 0 0 0 0
"9" 2 0.317 0.3717 0.616 0.4725 0.556 0 0 0 0 0 0 0
"10" 2.25 0.3618 0.4281 0.7481 0.5499 0.6548 0 0 0 0 0 0 0
"11" 2.5 0.4129 0.493 0.9085 0.64 0.7711 0 0 0 0 0 0 0
"12" 2.75 0.4712 0.5677 1.1033 0.7448 0.908 0 0 0 0 0 0 0
"13" 3 0.5376 0.6537 1.3397 0.8667 1.0691 0 0 0 0 0 0 0
"14" 3.25 0.6134 0.7526 1.6265 1.0084 1.2586 0 0 0 0 0 0 0
"15" 3.5 0.6998 0.8665 1.9747 1.1732 1.4815 0 0 0 0 0 0 0
"16" 3.75 0.7983 0.9975 2.397 1.3645 1.7436 0 0 0 0 0 0 0
"17" 4 0.9105 1.1481 2.9092 1.5868 2.0517 0 0 0 0 0 0 0
"18" 4.25 1.0382 1.3213 3.5303 1.8449 2.4137 0 0 0 0 0 0 0
"19" 4.5 1.1837 1.5203 4.2831 2.1442 2.8388 0 0 0 0 0 0 0
"20" 4.75 1.3492 1.749 5.1951 2.4912 3.3376 0 0 0 0 0 0 0
"21" 5 1.5373 2.0115 6.2993 2.8932 3.9225 0 0 0 0 0 0 0
"22" 5.25 1.751 2.3126 7.6353 3.3581 4.6076 0 0 0 0 0 0 0
"23" 5.5 1.9934 2.6577 9.2503 3.8952 5.4089 0 0 0 0 0 0 0
