"time" "N1" "N2" "N3" "N4" "N5" "N6" "N7" "N8" "N9" "N10" "N11" "N12"
"1" 0 0.11 0.12 0.13 0.14 0.15 0 0 0 0 0 0 0
"2" 0.25 0.1257 0.1339 0.1584 0.1679 0.1769 0 0 0 0 0 0 0
"3" 0.5 0.1437 0.1493 0.193 0.2013 0.2087 0 0 0 0 0 0 0
"4" 0.75 0.1642 0.1666 0.2351 0.2413 0.2462 0 0 0 0 0 0 0
"5" 1 0.1876 0.1858 0.2864 0.2894 0.2904 0 0 0 0 0 0 0
"6" 1.25 0.2144 0.2073 0.3489 0.3469 0.3425 0 0 0 0 0 0 0
"7" 1.5 0.2449 0.2312 0.4251 0.4159 0.4039 0 0 0 0 0 0 0
"8" 1.75 0.2799 0.2579 0.5178 0.4986 0.4764 0 0 0 0 0 0 0
"9" 2 0.3198 0.2877 0.6308 0.5976 0.5618 0 0 0 0 0 0 0
"10" 2.25 0.3654 0.3208 0.7683 0.7163 0.6624 0 0 0 0 0 0 0
"11" 2.5 0.4174 0.3578 0.9358 0.8585 0.7811 0 0 0 0 0 0 0
"12" 2.75 0.4768 0.3991 1.1397 1.0288 0.9209 0 0 0 0 0 0 0
"13" 3 0.5447 0.445 1.388 1.2328 1.0857 0 0 0 0 0 0 0
"14" 3.25 0.6221 0.4963 1.6901 1.4769 1.2797 0 0 0 0 0 0 0
"15" 3.5 0.7105 0.5534 2.0578 1.7691 1.5083 0 0 0 0 0 0 0
"16" 3.75 0.8113 0.6169 2.5052 2.1186 1.7773 0 0 0 0 0 0 0
"17" 4 0.9263 0.6878 3.0493 2.5365 2.0938 0 0 0 0 0 0 0
"18" 4.25 1.0573 0.7666 3.7109 3.0359 2.4661 0 0 0 0 0 0 0
"19" 4.5 1.2066 0.8543 4.5149 3.6322 2.9037 0 0 0 0 0 0 0
"20" 4.75 1.3766 0.9519 5.4915 4.3436 3.4175 0 0 0 0 0 0 0
"21" 5 1.5699 1.0603 6.6768 5.1912 4.0204 0 0 0 0 0 0 0
"22" 5.25 1.7896 1.1807 8.1143 6.1998 4.7268 0 0 0 0 0 0 0
"23" 5.5 2.0387 1.3142 9.8555 7.3975 5.5531 0 0 0 0 0 0 0
"24" 5.75 2.3209 1.462 11.9615 8.8164 6.5175 0 0 0 0 0 0 0
"25" 6 2.6396 1.6253 14.5036 10.4916 7.64 0 0 0 0 0 0 0
"26" 6.25 2.9982 1.8052 17.5634 12.4604 8.941 0 0 0 0 0 0 0
"27" 6.5 3.3997 2.0022 21.2319 14.7592 10.4404 0 0 0 0 0 0 0
"28" 6.75 3.8457 2.2158 25.6008 17.4171 12.1534 0 0 0 0 0 0 0
"29" 7 4.334 2.4434 30.7214 20.443 14.0837 0 0 0 0 0 0 0
"30" 7.25 4.8462 2.6776 36.5511 23.7985 16.2079 0 0 0 0 0 0 0
"31" 7.5 5.3326 2.8969 42.7175 27.3437 18.445 0 0 0 0 0 0 0
"32" 7.75 5.6452 3.0354 47.679 30.6251 20.4756 0 0 0 0 0 0 0
"33" 8 5.6255 3.0161 49.0964 31.8933 21.2051 0 0 0 0 0 0 0
"34" 8.25 5.4959 2.9426 49.1131 32.2153 21.3433 0 0 0 0 0 0 0
"35" 8.5 5.3625 2.8675 49.035 32.4719 21.4398 0 0 0 0 0 0 0
"36" 8.75 5.2319 2.7941 48.9509 32.7261 21.5341 0 0 0 0 0 0 0
"37" 9 5.1043 2.7225 48.8643 32.9803 21.6276 0 0 0 0 0 0 0
"38" 9.25 4.9797 2.6526 48.7756 33.2348 21.7203 0 0 0 0 0 0 0
"39" 9.5 4.858 2.5845 48.6846 33.4895 21.8124 0 0 0 0 0 0 0
"40" 9.75 4.7391 2.518 48.5915 33.7443 21.9038 0 0 0 0 0 0 0
