"time" "N1" "N2" "N3" "N4" "N5" "N6" "N7" "N8" "N9" "N10" "N11" "N12"
"1" 0 0.11 0.12 0.13 0.14 0.15 0 0 0 0 0 0 0
"2" 0.25 0.126 0.1471 0.1588 0.1652 0.1857 0 0 0 0 0 0 0
"3" 0.5 0.1444 0.1804 0.1939 0.1949 0.2299 0 0 0 0 0 0 0
"4" 0.75 0.1654 0.2211 0.2368 0.2299 0.2846 0 0 0 0 0 0 0
"5" 1 0.1895 0.271 0.2892 0.2712 0.3523 0 0 0 0 0 0 0
"6" 1.25 0.2171 0.3323 0.3532 0.32 0.4361 0 0 0 0 0 0 0
"7" 1.5 0.2487 0.4073 0.4314 0.3774 0.5398 0 0 0 0 0 0 0
"8" 1.75 0.2849 0.4992 0.5267 0.4452 0.6682 0 0 0 0 0 0 0
"9" 2 0.3263 0.6118 0.6432 0.525 0.8269 0 0 0 0 0 0 0
"10" 2.25 0.3737 0.7498 0.7853 0.6192 1.0233 0 0 0 0 0 0 0
"11" 2.5 0.428 0.9189 0.9588 0.7301 1.2661 0 0 0 0 0 0 0
"12" 2.75 0.4901 1.1259 1.1704 0.8608 1.5663 0 0 0 0 0 0 0
"13" 3 0.5612 1.3794 1.4287 1.0147 1.9373 0 0 0 0 0 0 0
"14" 3.25 0.6425 1.6897 1.7436 1.1958 2.3956 0 0 0 0 0 0 0
"15" 3.5 0.7354 2.0694 2.1276 1.4089 2.9615 0 0 0 0 0 0 0
"16" 3.75 0.8415 2.5338 2.5955 1.6595 3.6599 0 0 0 0 0 0 0
"17" 4 0.9627 3.1015 3.1655 1.9538 4.5209 0 0 0 0 0 0 0
"18" 4.25 1.101 3.7948 3.8593 2.2991 5.5814 0 0 0 0 0 0 0
"19" 4.5 1.2586 4.6409 4.7031 2.7037 6.8858 0 0 0 0 0 0 0
"20" 4.75 1.4379 5.6721 5.728 3.1768 8.4875 0 0 0 0 0 0 0
"21" 5 1.6415 6.9267 6.9711 3.7286 10.4495 0 0 0 0 0 0 0
"22" 5.25 1.8721 8.4495 8.4756 4.37 12.8451 0 0 0 0 0 0 0
"23" 5.5 2.1322 10.2918 10.2908 5.1117 15.7569 0 0 0 0 0 0 0
