"time" "N1" "N2" "N3" "N4" "N5" "N6" "N7" "N8" "N9" "N10" "N11" "N12"
"1" 0 0.11 0.12 0.13 0.14 0.15 0 0 0 0 0 0 0
"2" 0.25 0.1301 0.1416 0.1528 0.1593 0.1746 0 0 0 0 0 0 0
"3" 0.5 0.1539 0.167 0.1795 0.1812 0.2033 0 0 0 0 0 0 0
"4" 0.75 0.182 0.197 0.2109 0.2061 0.2367 0 0 0 0 0 0 0
"5" 1 0.2152 0.2324 0.2478 0.2344 0.2756 0 0 0 0 0 0 0
"6" 1.25 0.2546 0.2741 0.2912 0.2666 0.3208 0 0 0 0 0 0 0
"7" 1.5 0.301 0.3233 0.3421 0.3033 0.3734 0 0 0 0 0 0 0
"8" 1.75 0.356 0.3813 0.402 0.3449 0.4347 0 0 0 0 0 0 0
"9" 2 0.421 0.4497 0.4723 0.3923 0.5059 0 0 0 0 0 0 0
"10" 2.25 0.4978 0.5304 0.5548 0.4461 0.5889 0 0 0 0 0 0 0
"11" 2.5 0.5885 0.6256 0.6518 0.5073 0.6853 0 0 0 0 0 0 0
"12" 2.75 0.6958 0.7377 0.7657 0.5768 0.7976 0 0 0 0 0 0 0
"13" 3 0.8226 0.8699 0.8994 0.6559 0.9281 0 0 0 0 0 0 0
"14" 3.25 0.9724 1.0257 1.0564 0.7456 1.0798 0 0 0 0 0 0 0
"15" 3.5 1.1493 1.2093 1.2407 0.8476 1.2563 0 0 0 0 0 0 0
"16" 3.75 1.3582 1.4256 1.457 0.9633 1.4613 0 0 0 0 0 0 0
"17" 4 1.6048 1.6804 1.7108 1.0946 1.6995 0 0 0 0 0 0 0
"18" 4.25 1.8958 1.9804 2.0085 1.2437 1.9762 0 0 0 0 0 0 0
"19" 4.5 2.2391 2.3335 2.3577 1.4126 2.2974 0 0 0 0 0 0 0
"20" 4.75 2.6439 2.749 2.767 1.6041 2.6699 0 0 0 0 0 0 0
"21" 5 3.1207 3.2375 3.2466 1.8208 3.1019 0 0 0 0 0 0 0
"22" 5.25 3.6821 3.8117 3.8081 2.066 3.6021 0 0 0 0 0 0 0
"23" 5.5 4.3423 4.4859 4.4653 2.3429 4.1809 0 0 0 0 0 0 0
"24" 5.75 5.1178 5.2768 5.2334 2.6553 4.8497 0 0 0 0 0 0 0
"25" 6 6.0272 6.2034 6.1304 3.007 5.621 0 0 0 0 0 0 0
"26" 6.25 7.0916 7.2871 7.176 3.4019 6.5085 0 0 0 0 0 0 0
"27" 6.5 8.3337 8.5517 8.3926 3.8437 7.5267 0 0 0 0 0 0 0
"28" 6.75 9.778 10.0229 9.8039 4.3359 8.69 0 0 0 0 0 0 0
"29" 7 11.4486 11.7272 11.4349 4.8804 10.0112 0 0 0 0 0 0 0
"30" 7.25 13.3662 13.6891 13.3086 5.4771 11.4992 0 0 0 0 0 0 0
"31" 7.5 15.541 15.9254 15.4418 6.1211 13.1527 0 0 0 0 0 0 0
"32" 7.75 17.9591 18.4328 17.8335 6.7986 14.9497 0 0 0 0 0 0 0
"33" 8 20.5503 21.1594 20.4394 7.4779 16.8235 0 0 0 0 0 0 0
"34" 8.25 23.121 23.938 23.1117 8.0927 18.6144 0 0 0 0 0 0 0
"35" 8.5 25.243 26.361 25.478 8.5218 20.0008 0 0 0 0 0 0 0
"36" 8.75 26.3866 27.8467 26.9819 8.6509 20.6288 0 0 0 0 0 0 0
"37" 9 26.6896 28.4457 27.6416 8.559 20.6507 0 0 0 0 0 0 0
"38" 9.25 26.7059 28.7255 27.992 8.4001 20.4753 0 0 0 0 0 0 0
"39" 9.5 26.6648 28.9409 28.2804 8.231 20.263 0 0 0 0 0 0 0
"40" 9.75 26.6126 29.1448 28.5588 8.0629 20.0455 0 0 0 0 0 0 0
"41" 10 26.5571 29.346 28.8358 7.8975 19.8281 0 0 0 0 0 0 0
"42" 10.25 26.4995 29.5459 29.1128 7.735 19.6116 0 0 0 0 0 0 0
"43" 10.5 26.44 29.7447 29.39 7.5754 19.3962 0 0 0 0 0 0 0
"44" 10.75 26.3787 29.9425 29.6674 7.4187 19.1819 0 0 0 0 0 0 0
"45" 11 26.3156 30.1392 29.945 7.2649 18.9687 0 0 0 0 0 0 0
"46" 11.25 26.2507 30.3348 30.2229 7.1139 18.7568 0 0 0 0 0 0 0
"47" 11.5 26.1841 30.5292 30.5009 6.9656 18.546 0 0 0 0 0 0 0
"48" 11.75 26.1158 30.7226 30.779 6.8201 18.3364 0 0 0 0 0 0 0
"49" 12 26.0459 30.9147 31.0572 6.6773 18.128 0 0 0 0 0 0 0
"50" 12.25 25.9743 31.1057 31.3355 6.5371 17.9209 0 0 0 0 0 0 0
"51" 12.5 25.9011 31.2956 31.6139 6.3995 17.7151 0 0 0 0 0 0 0
"52" 12.75 25.8263 31.4842 31.8924 6.2646 17.5106 0 0 0 0 0 0 0
"53" 13 25.7499 31.6716 32.1708 6.1321 17.3074 0 0 0 0 0 0 0
"54" 13.25 25.6721 31.8577 32.4493 6.0022 17.1056 0 0 0 0 0 0 0
"55" 13.5 25.5927 32.0426 32.7278 5.8747 16.9051 0 0 0 0 0 0 0
"56" 13.75 25.5119 32.2263 33.0062 5.7496 16.7059 0 0 0 0 0 0 0
"57" 14 25.4296 32.4086 33.2845 5.627 16.5082 0 0 0 0 0 0 0
"58" 14.25 25.346 32.5897 33.5628 5.5067 16.3118 0 0 0 0 0 0 0
"59" 14.5 25.2609 32.7694 33.841 5.3887 16.1169 0 0 0 0 0 0 0
"60" 14.75 25.1746 32.9479 34.119 5.273 15.9234 0 0 0 0 0 0 0
