"time" "N1" "N2" "N3" "N4" "N5" "N6" "N7" "N8" "N9" "N10" "N11" "N12"
"1" 0 0.11 0.12 0.13 0.14 0.15 0 0 0 0 0 0 0
"2" 0.25 0.1361 0.1474 0.1571 0.1641 0.1768 0 0 0 0 0 0 0
"3" 0.5 0.1684 0.181 0.1899 0.1923 0.2085 0 0 0 0 0 0 0
"4" 0.75 0.2083 0.2223 0.2295 0.2253 0.2458 0 0 0 0 0 0 0
"5" 1 0.2577 0.2731 0.2773 0.264 0.2897 0 0 0 0 0 0 0
"6" 1.25 0.3188 0.3353 0.3351 0.3094 0.3415 0 0 0 0 0 0 0
"7" 1.5 0.3943 0.4118 0.4049 0.3625 0.4026 0 0 0 0 0 0 0
"8" 1.75 0.4877 0.5057 0.4893 0.4247 0.4745 0 0 0 0 0 0 0
"9" 2 0.6031 0.6209 0.5912 0.4975 0.5592 0 0 0 0 0 0 0
"10" 2.25 0.7459 0.7624 0.7143 0.5827 0.659 0 0 0 0 0 0 0
"11" 2.5 0.9223 0.936 0.8629 0.6825 0.7765 0 0 0 0 0 0 0
"12" 2.75 1.1402 1.1489 1.0424 0.7993 0.9148 0 0 0 0 0 0 0
"13" 3 1.4094 1.4102 1.259 0.9358 1.0776 0 0 0 0 0 0 0
"14" 3.25 1.7418 1.7305 1.5205 1.0954 1.2691 0 0 0 0 0 0 0
"15" 3.5 2.152 2.1232 1.8358 1.282 1.4943 0 0 0 0 0 0 0
"16" 3.75 2.6579 2.6042 2.2161 1.4997 1.7589 0 0 0 0 0 0 0
"17" 4 3.2814 3.1932 2.6744 1.7537 2.0696 0 0 0 0 0 0 0
"18" 4.25 4.0489 3.9137 3.2263 2.0496 2.4339 0 0 0 0 0 0 0
"19" 4.5 4.9927 4.7943 3.8902 2.3938 2.8605 0 0 0 0 0 0 0
"20" 4.75 6.151 5.869 4.688 2.7934 3.3593 0 0 0 0 0 0 0
"21" 5 7.5696 7.178 5.645 3.2559 3.9409 0 0 0 0 0 0 0
"22" 5.25 9.3011 8.7685 6.7903 3.7891 4.6168 0 0 0 0 0 0 0
"23" 5.5 11.4051 10.6936 8.1561 4.4005 5.3983 0 0 0 0 0 0 0
"24" 5.75 13.9442 13.0109 9.7767 5.0956 6.2952 0 0 0 0 0 0 0
"25" 6 16.9749 15.7753 11.6838 5.8752 7.312 0 0 0 0 0 0 0
"26" 6.25 20.5241 19.0215 13.8956 6.7288 8.4407 0 0 0 0 0 0 0
"27" 6.5 24.5267 22.716 16.387 7.6198 9.6412 0 0 0 0 0 0 0
"28" 6.75 28.6544 26.6151 19.0011 8.4487 10.7934 0 0 0 0 0 0 0
"29" 7 31.9371 29.9046 21.2148 8.9906 11.6034 0 0 0 0 0 0 0
"30" 7.25 33.2328 31.4447 22.2672 9.0609 11.7894 0 0 0 0 0 0 0
"31" 7.5 33.4089 31.9017 22.5834 8.905 11.6567 0 0 0 0 0 0 0
"32" 7.75 33.3997 32.172 22.7711 8.7178 11.4758 0 0 0 0 0 0 0
"33" 8 33.3698 32.4229 22.9453 8.5307 11.2924 0 0 0 0 0 0 0
"34" 8.25 33.3357 32.6713 23.1178 8.347 11.1108 0 0 0 0 0 0 0
"35" 8.5 33.299 32.9187 23.2896 8.1668 10.9315 0 0 0 0 0 0 0
"36" 8.75 33.2598 33.1653 23.4608 7.99 10.7544 0 0 0 0 0 0 0
"37" 9 33.2183 33.4111 23.6314 7.8167 10.5796 0 0 0 0 0 0 0
"38" 9.25 33.1743 33.6561 23.8014 7.6467 10.4071 0 0 0 0 0 0 0
"39" 9.5 33.1281 33.9002 23.9709 7.4801 10.2368 0 0 0 0 0 0 0
"40" 9.75 33.0795 34.1434 24.1397 7.3167 10.0687 0 0 0 0 0 0 0
"41" 10 33.0288 34.3858 24.3079 7.1566 9.9029 0 0 0 0 0 0 0
"42" 10.25 32.9758 34.6272 24.4754 6.9996 9.7393 0 0 0 0 0 0 0
"43" 10.5 32.9206 34.8678 24.6424 6.8457 9.5779 0 0 0 0 0 0 0
"44" 10.75 32.8633 35.1075 24.8087 6.6949 9.4186 0 0 0 0 0 0 0
"45" 11 32.8039 35.3462 24.9743 6.5472 9.2615 0 0 0 0 0 0 0
"46" 11.25 32.7425 35.5841 25.1393 6.4024 9.1066 0 0 0 0 0 0 0
"47" 11.5 32.679 35.821 25.3036 6.2605 8.9538 0 0 0 0 0 0 0
"48" 11.75 32.6136 36.0569 25.4673 6.1214 8.8032 0 0 0 0 0 0 0
"49" 12 32.5462 36.2919 25.6303 5.9853 8.6547 0 0 0 0 0 0 0
"50" 12.25 32.477 36.526 25.7927 5.8518 8.5082 0 0 0 0 0 0 0
"51" 12.5 32.4059 36.7591 25.9543 5.7211 8.3639 0 0 0 0 0 0 0
"52" 12.75 32.3329 36.9913 26.1153 5.5931 8.2216 0 0 0 0 0 0 0
"53" 13 32.2583 37.2224 26.2756 5.4678 8.0813 0 0 0 0 0 0 0
"54" 13.25 32.1818 37.4526 26.4353 5.345 7.9431 0 0 0 0 0 0 0
"55" 13.5 32.1037 37.6819 26.5942 5.2247 7.8069 0 0 0 0 0 0 0
"56" 13.75 32.0239 37.9101 26.7525 5.107 7.6727 0 0 0 0 0 0 0
"57" 14 31.9425 38.1374 26.91 4.9917 7.5404 0 0 0 0 0 0 0
"58" 14.25 31.8595 38.3637 27.0669 4.8788 7.4101 0 0 0 0 0 0 0
"59" 14.5 31.7749 38.589 27.2231 4.7683 7.2818 0 0 0 0 0 0 0
"60" 14.75 31.6888 38.8133 27.3786 4.6602 7.1554 0 0 0 0 0 0 0
"61" 15 31.6013 39.0366 27.5334 4.5543 7.0308 0 0 0 0 0 0 0
"62" 15.25 31.5123 39.2589 27.6875 4.4506 6.9082 0 0 0 0 0 0 0
"63" 15.5 31.4219 39.4802 27.8409 4.3492 6.7874 0 0 0 0 0 0 0
"64" 15.75 31.3301 39.7005 27.9936 4.2499 6.6685 0 0 0 0 0 0 0
"65" 16 31.237 39.9198 28.1456 4.1527 6.5514 0 0 0 0 0 0 0
"66" 16.25 31.1426 40.1381 28.2969 4.0576 6.4361 0 0 0 0 0 0 0
"67" 16.5 31.0469 40.3554 28.4475 3.9645 6.3226 0 0 0 0 0 0 0
"68" 16.75 30.95 40.5717 28.5974 3.8735 6.2108 0 0 0 0 0 0 0
"69" 17 30.8519 40.787 28.7466 3.7844 6.1008 0 0 0 0 0 0 0
"70" 17.25 30.7526 41.0013 28.8951 3.6972 5.9925 0 0 0 0 0 0 0
