"time" "N1" "N2" "N3" "N4" "N5" "N6" "N7" "N8" "N9" "N10" "N11" "N12"
"1" 0 0.11 0.12 0.13 0.14 0.15 0 0 0 0 0 0 0
"2" 0.25 0.1253 0.1427 0.1566 0.1706 0.184 0 0 0 0 0 0 0
"3" 0.5 0.1428 0.1697 0.1887 0.2078 0.2257 0 0 0 0 0 0 0
"4" 0.75 0.1627 0.2018 0.2274 0.2531 0.2769 0 0 0 0 0 0 0
"5" 1 0.1853 0.24 0.2739 0.3083 0.3396 0 0 0 0 0 0 0
"6" 1.25 0.2111 0.2853 0.33 0.3755 0.4166 0 0 0 0 0 0 0
"7" 1.5 0.2405 0.3393 0.3976 0.4573 0.511 0 0 0 0 0 0 0
"8" 1.75 0.2739 0.4034 0.4789 0.5569 0.6266 0 0 0 0 0 0 0
"9" 2 0.312 0.4796 0.5769 0.6782 0.7685 0 0 0 0 0 0 0
"10" 2.25 0.3553 0.5702 0.6949 0.8258 0.9423 0 0 0 0 0 0 0
"11" 2.5 0.4047 0.6778 0.837 1.0053 1.1553 0 0 0 0 0 0 0
"12" 2.75 0.4609 0.8057 1.008 1.2238 1.4163 0 0 0 0 0 0 0
"13" 3 0.5248 0.9576 1.2139 1.4894 1.7359 0 0 0 0 0 0 0
"14" 3.25 0.5975 1.138 1.4616 1.8123 2.1272 0 0 0 0 0 0 0
"15" 3.5 0.6801 1.3522 1.7596 2.2046 2.6062 0 0 0 0 0 0 0
"16" 3.75 0.774 1.6063 2.118 2.6809 3.192 0 0 0 0 0 0 0
"17" 4 0.8807 1.9078 2.5487 3.2588 3.908 0 0 0 0 0 0 0
"18" 4.25 1.0018 2.2652 3.0662 3.9592 4.7825 0 0 0 0 0 0 0
"19" 4.5 1.1392 2.6886 3.6874 4.8072 5.8492 0 0 0 0 0 0 0
"20" 4.75 1.2947 3.1896 4.4325 5.832 7.1487 0 0 0 0 0 0 0
"21" 5 1.4706 3.7817 5.3249 7.0682 8.7287 0 0 0 0 0 0 0
"22" 5.25 1.6691 4.4802 6.3923 8.5549 10.6451 0 0 0 0 0 0 0
"23" 5.5 1.8925 5.3023 7.6659 10.3365 12.9616 0 0 0 0 0 0 0
"24" 5.75 2.1427 6.2665 9.1807 12.4598 15.7486 0 0 0 0 0 0 0
"25" 6 2.4214 7.3918 10.9742 14.9707 19.0781 0 0 0 0 0 0 0
"26" 6.25 2.7287 8.6946 13.0819 17.9043 23.0132 0 0 0 0 0 0 0
"27" 6.5 3.0621 10.183 15.5286 21.2631 27.5806 0 0 0 0 0 0 0
"28" 6.75 3.4123 11.8413 18.3037 24.9687 32.7086 0 0 0 0 0 0 0
"29" 7 3.7557 13.5621 21.2713 28.748 38.0737 0 0 0 0 0 0 0
"30" 7.25 4.0056 14.5106 23.0993 31.553 42.235 0 0 0 0 0 0 0
"31" 7.5 4.0123 14.3376 23.0205 31.8097 42.8724 0 0 0 0 0 0 0
"32" 7.75 3.9987 14.1014 22.8221 31.8743 43.2385 0 0 0 0 0 0 0
"33" 8 3.9849 13.8681 22.6234 31.9359 43.603 0 0 0 0 0 0 0
"34" 8.25 3.9708 13.6379 22.4252 31.9953 43.9672 0 0 0 0 0 0 0
"35" 8.5 3.9566 13.4108 22.2273 32.0526 44.3311 0 0 0 0 0 0 0
"36" 8.75 3.9422 13.1868 22.0298 32.1077 44.6946 0 0 0 0 0 0 0
"37" 9 3.9276 12.9658 21.8328 32.1607 45.0578 0 0 0 0 0 0 0
"38" 9.25 3.9128 12.7479 21.6363 32.2115 45.4205 0 0 0 0 0 0 0
"39" 9.5 3.8979 12.5331 21.4403 32.2603 45.7828 0 0 0 0 0 0 0
"40" 9.75 3.8828 12.3212 21.2449 32.3069 46.1446 0 0 0 0 0 0 0
"41" 10 3.8675 12.1123 21.05 32.3513 46.506 0 0 0 0 0 0 0
"42" 10.25 3.8521 11.9063 20.8556 32.3937 46.8667 0 0 0 0 0 0 0
"43" 10.5 3.8365 11.7033 20.6619 32.434 47.2269 0 0 0 0 0 0 0
"44" 10.75 3.8208 11.5031 20.4689 32.4722 47.5866 0 0 0 0 0 0 0
"45" 11 3.8049 11.3058 20.2765 32.5083 47.9455 0 0 0 0 0 0 0
"46" 11.25 3.7889 11.1114 20.0848 32.5423 48.3039 0 0 0 0 0 0 0
"47" 11.5 3.7727 10.9198 19.8939 32.5743 48.6615 0 0 0 0 0 0 0
"48" 11.75 3.7564 10.7309 19.7036 32.6043 49.0185 0 0 0 0 0 0 0
"49" 12 3.74 10.5449 19.5142 32.6322 49.3747 0 0 0 0 0 0 0
"50" 12.25 3.7235 10.3616 19.3255 32.6581 49.7302 0 0 0 0 0 0 0
"51" 12.5 3.7068 10.181 19.1376 32.682 50.0849 0 0 0 0 0 0 0
"52" 12.75 3.69 10.003 18.9506 32.7039 50.4388 0 0 0 0 0 0 0
"53" 13 3.6731 9.8278 18.7644 32.7238 50.7918 0 0 0 0 0 0 0
"54" 13.25 3.6561 9.6552 18.5791 32.7417 51.144 0 0 0 0 0 0 0
"55" 13.5 3.639 9.4851 18.3946 32.7577 51.4954 0 0 0 0 0 0 0
"56" 13.75 3.6218 9.3177 18.2111 32.7718 51.8458 0 0 0 0 0 0 0
"57" 14 3.6045 9.1528 18.0285 32.7839 52.1954 0 0 0 0 0 0 0
"58" 14.25 3.587 8.9905 17.8469 32.7942 52.544 0 0 0 0 0 0 0
"59" 14.5 3.5695 8.8306 17.6662 32.8025 52.8917 0 0 0 0 0 0 0
"60" 14.75 3.5519 8.6732 17.4864 32.809 53.2384 0 0 0 0 0 0 0
"61" 15 3.5343 8.5183 17.3077 32.8136 53.5841 0 0 0 0 0 0 0
"62" 15.25 3.5165 8.3658 17.13 32.8164 53.9289 0 0 0 0 0 0 0
"63" 15.5 3.4987 8.2157 16.9533 32.8174 54.2726 0 0 0 0 0 0 0
"64" 15.75 3.4808 8.0679 16.7776 32.8166 54.6153 0 0 0 0 0 0 0
"65" 16 3.4628 7.9225 16.603 32.814 54.9569 0 0 0 0 0 0 0
"66" 16.25 3.4448 7.7793 16.4294 32.8096 55.2975 0 0 0 0 0 0 0
"67" 16.5 3.4267 7.6385 16.2569 32.8035 55.637 0 0 0 0 0 0 0
"68" 16.75 3.4085 7.4999 16.0855 32.7956 55.9754 0 0 0 0 0 0 0
"69" 17 3.3903 7.3635 15.9152 32.7861 56.3127 0 0 0 0 0 0 0
"70" 17.25 3.3721 7.2294 15.746 32.7748 56.6489 0 0 0 0 0 0 0
"71" 17.5 3.3538 7.0974 15.5779 32.7619 56.9839 0 0 0 0 0 0 0
"72" 17.75 3.3354 6.9676 15.411 32.7473 57.3179 0 0 0 0 0 0 0
"73" 18 3.317 6.8398 15.2452 32.7311 57.6506 0 0 0 0 0 0 0
"74" 18.25 3.2986 6.7142 15.0805 32.7133 57.9823 0 0 0 0 0 0 0
"75" 18.5 3.272 6.5918 14.9095 32.6829 58.3114 0 0 0 0 0 0 0
"76" 18.75 3.2388 6.4909 14.7199 32.6097 58.5995 0 0 0 0 0 0 0
"77" 19 3.2053 6.4183 14.5295 32.5282 58.8724 0 0 0 0 0 0 0
"78" 19.25 3.1715 6.3714 14.3388 32.4397 59.1321 0 0 0 0 0 0 0
"79" 19.5 3.1376 6.3483 14.1482 32.3446 59.3795 0 0 0 0 0 0 0
"80" 19.75 3.1035 6.3471 13.9578 32.2436 59.6152 0 0 0 0 0 0 0
"81" 20 3.0693 6.3665 13.7678 32.1369 59.8398 0 0 0 0 0 0 0
"82" 20.25 3.035 6.4057 13.5783 32.025 60.0538 0 0 0 0 0 0 0
"83" 20.5 3.0007 6.4617 13.3897 31.9082 60.2579 0 0 0 0 0 0 0
"84" 20.75 2.9667 6.5204 13.2029 31.7899 60.4584 0 0 0 0 0 0 0
"85" 21 2.933 6.5795 13.0183 31.6709 60.6574 0 0 0 0 0 0 0
"86" 21.25 2.8995 6.6389 12.836 31.5513 60.8548 0 0 0 0 0 0 0
"87" 21.5 2.8664 6.6986 12.6559 31.4311 61.0507 0 0 0 0 0 0 0
"88" 21.75 2.8336 6.7586 12.4779 31.3104 61.245 0 0 0 0 0 0 0
"89" 22 2.801 6.8188 12.3021 31.189 61.4377 0 0 0 0 0 0 0
"90" 22.25 2.7688 6.8794 12.1285 31.0672 61.6288 0 0 0 0 0 0 0
"91" 22.5 2.7369 6.9402 11.957 30.9448 61.8184 0 0 0 0 0 0 0
"92" 22.75 2.7052 7.0014 11.7876 30.822 62.0064 0 0 0 0 0 0 0
