"time" "N1" "N2" "N3" "N4" "N5" "N6" "N7" "N8" "N9" "N10" "N11" "N12"
"1" 0 0.11 0.12 0.13 0.14 0.15 0 0 0 0 0 0 0
"2" 0.25 0.132 0.1462 0.1553 0.1637 0.1779 0 0 0 0 0 0 0
"3" 0.5 0.1583 0.1781 0.1855 0.1915 0.2109 0 0 0 0 0 0 0
"4" 0.75 0.1899 0.217 0.2216 0.2239 0.2501 0 0 0 0 0 0 0
"5" 1 0.2277 0.2644 0.2647 0.2618 0.2965 0 0 0 0 0 0 0
"6" 1.25 0.2732 0.3221 0.3161 0.3061 0.3516 0 0 0 0 0 0 0
"7" 1.5 0.3276 0.3923 0.3776 0.3579 0.4168 0 0 0 0 0 0 0
"8" 1.75 0.3929 0.4779 0.451 0.4185 0.4941 0 0 0 0 0 0 0
"9" 2 0.4712 0.5821 0.5386 0.4892 0.5857 0 0 0 0 0 0 0
"10" 2.25 0.5651 0.709 0.6432 0.5719 0.6943 0 0 0 0 0 0 0
"11" 2.5 0.6776 0.8634 0.7681 0.6685 0.8229 0 0 0 0 0 0 0
"12" 2.75 0.8124 1.0514 0.9171 0.7813 0.9752 0 0 0 0 0 0 0
"13" 3 0.9738 1.2803 1.095 0.9129 1.1555 0 0 0 0 0 0 0
"14" 3.25 1.1672 1.5587 1.3073 1.0666 1.369 0 0 0 0 0 0 0
"15" 3.5 1.3988 1.8974 1.5604 1.2459 1.6216 0 0 0 0 0 0 0
"16" 3.75 1.6759 2.3092 1.8623 1.455 1.9203 0 0 0 0 0 0 0
"17" 4 2.0073 2.8097 2.2221 1.6986 2.2734 0 0 0 0 0 0 0
"18" 4.25 2.4035 3.4177 2.6508 1.9823 2.6904 0 0 0 0 0 0 0
"19" 4.5 2.8767 4.1557 3.1612 2.3122 3.1825 0 0 0 0 0 0 0
"20" 4.75 3.4412 5.0508 3.7684 2.6954 3.7625 0 0 0 0 0 0 0
"21" 5 4.1138 6.1353 4.4901 3.1398 4.4451 0 0 0 0 0 0 0
"22" 5.25 4.9138 7.4472 5.3466 3.654 5.2469 0 0 0 0 0 0 0
"23" 5.5 5.863 9.0312 6.3616 4.2473 6.1862 0 0 0 0 0 0 0
"24" 5.75 6.9856 10.9386 7.5612 4.929 7.2827 0 0 0 0 0 0 0
"25" 6 8.3074 13.2268 8.9742 5.708 8.5562 0 0 0 0 0 0 0
"26" 6.25 9.8532 15.9566 10.6302 6.5905 10.0243 0 0 0 0 0 0 0
"27" 6.5 11.6421 19.1852 12.5556 7.5775 11.6971 0 0 0 0 0 0 0
"28" 6.75 13.6759 22.948 14.7638 8.6567 13.5657 0 0 0 0 0 0 0
"29" 7 15.9116 27.2133 17.2318 9.7882 15.5764 0 0 0 0 0 0 0
"30" 7.25 18.1944 31.761 19.8352 10.8686 17.5691 0 0 0 0 0 0 0
"31" 7.5 20.1138 35.8866 22.1875 11.672 19.1574 0 0 0 0 0 0 0
"32" 7.75 21.0664 38.3529 23.5956 11.9357 19.8324 0 0 0 0 0 0 0
"33" 8 21.2093 39.1185 24.1136 11.8197 19.7916 0 0 0 0 0 0 0
"34" 8.25 21.1155 39.2963 24.4655 11.6489 19.5476 0 0 0 0 0 0 0
"35" 8.5 21.0053 39.4393 24.8051 11.4926 19.2928 0 0 0 0 0 0 0
"36" 8.75 20.8911 39.5733 25.1431 11.3527 19.0378 0 0 0 0 0 0 0
"37" 9 20.7734 39.699 25.4797 11.2283 18.7828 0 0 0 0 0 0 0
"38" 9.25 20.6525 39.8165 25.8149 11.119 18.5281 0 0 0 0 0 0 0
"39" 9.5 20.5284 39.926 26.1487 11.0242 18.2738 0 0 0 0 0 0 0
"40" 9.75 20.4014 40.0276 26.4811 10.9432 18.0202 0 0 0 0 0 0 0
"41" 10 20.2717 40.1217 26.812 10.8756 17.7673 0 0 0 0 0 0 0
"42" 10.25 20.1392 40.2081 27.1416 10.821 17.5152 0 0 0 0 0 0 0
"43" 10.5 20.0043 40.2872 27.4696 10.7791 17.2642 0 0 0 0 0 0 0
"44" 10.75 19.8671 40.3589 27.7961 10.7494 17.0143 0 0 0 0 0 0 0
"45" 11 19.7275 40.4234 28.1211 10.7316 16.7656 0 0 0 0 0 0 0
"46" 11.25 19.5859 40.4807 28.4444 10.7256 16.5182 0 0 0 0 0 0 0
"47" 11.5 19.4422 40.5311 28.7661 10.731 16.2722 0 0 0 0 0 0 0
"48" 11.75 19.2965 40.5744 29.086 10.7478 16.0277 0 0 0 0 0 0 0
"49" 12 19.1491 40.6108 29.404 10.7757 15.7847 0 0 0 0 0 0 0
"50" 12.25 18.9999 40.6402 29.7201 10.8147 15.5434 0 0 0 0 0 0 0
"51" 12.5 18.849 40.6629 30.0342 10.8646 15.3036 0 0 0 0 0 0 0
"52" 12.75 18.6965 40.6787 30.3461 10.9254 15.0656 0 0 0 0 0 0 0
"53" 13 18.5425 40.6877 30.6558 10.997 14.8293 0 0 0 0 0 0 0
"54" 13.25 18.3871 40.6899 30.9631 11.0795 14.5949 0 0 0 0 0 0 0
"55" 13.5 18.2302 40.6853 31.2679 11.1729 14.3622 0 0 0 0 0 0 0
