"time" "N1" "N2" "N3" "N4" "N5" "N6" "N7" "N8" "N9" "N10" "N11" "N12" "R1" "R2" "R3" "R4" "R5"
"1" 0 0.11 0.12 0.13 0.14 0.15 0.16 0.17 0.18 0.19 0.2 0.21 0.22 6 10 14 4 9
"2" 0.25 0.1259 0.1439 0.1525 0.1575 0.1822 0.1962 0.2066 0.2146 0.2238 0.2367 0.247 0.2632 5.9513 9.9455 13.9343 3.9737 8.9612
"3" 0.5 0.1442 0.1726 0.1789 0.1772 0.2213 0.2405 0.2511 0.2558 0.2637 0.2801 0.2905 0.3149 5.8961 9.8839 13.8598 3.944 8.9172
"4" 0.75 0.165 0.207 0.2099 0.1992 0.2687 0.2947 0.3052 0.3049 0.3105 0.3314 0.3415 0.3767 5.8331 9.8137 13.7746 3.9101 8.8669
"5" 1 0.1888 0.2481 0.2462 0.2241 0.3262 0.3612 0.3709 0.3632 0.3657 0.392 0.4015 0.4504 5.7605 9.7329 13.6764 3.871 8.8088
"6" 1.25 0.2161 0.2975 0.2887 0.2519 0.3959 0.4425 0.4507 0.4327 0.4306 0.4636 0.4719 0.5385 5.6762 9.6394 13.5623 3.8257 8.7414
"7" 1.5 0.2472 0.3565 0.3385 0.2832 0.4805 0.542 0.5475 0.5154 0.5069 0.5481 0.5546 0.6436 5.578 9.5305 13.4291 3.7729 8.6628
"8" 1.75 0.2827 0.4272 0.3969 0.3182 0.5828 0.6638 0.6651 0.6136 0.5966 0.6479 0.6516 0.769 5.463 9.4031 13.2728 3.7111 8.5705
"9" 2 0.3233 0.5118 0.4652 0.3575 0.7067 0.8126 0.8078 0.7302 0.7019 0.7657 0.7652 0.9184 5.3277 9.2536 13.0887 3.6384 8.4618
"10" 2.25 0.3695 0.6129 0.5451 0.4015 0.8566 0.9943 0.981 0.8685 0.8256 0.9044 0.8984 1.0962 5.1684 9.0776 12.8715 3.5528 8.3336
"11" 2.5 0.4223 0.7337 0.6385 0.4507 1.0376 1.2158 1.1909 1.0324 0.9707 1.0677 1.0541 1.3075 4.9802 8.8701 12.6147 3.4518 8.1819
"12" 2.75 0.4823 0.8778 0.7476 0.5056 1.2559 1.4855 1.4454 1.2262 1.1407 1.2597 1.236 1.5584 4.7579 8.6249 12.3106 3.3325 8.0022
"13" 3 0.5504 1.0496 0.8749 0.5668 1.5188 1.8131 1.7536 1.4549 1.3396 1.4851 1.4482 1.8556 4.4951 8.3353 11.9504 3.1916 7.7894
"14" 3.25 0.6277 1.2537 1.0231 0.6348 1.8345 2.2097 2.1265 1.7239 1.5718 1.749 1.6948 2.2065 4.1848 7.9932 11.5242 3.0251 7.5372
