"time" "N1" "N2" "N3" "N4" "N5" "N6" "N7" "N8" "N9" "N10" "N11" "N12" "R1" "R2" "R3" "R4" "R5"
"1" 0 0.11 0.12 0.13 0.14 0.15 0.16 0.17 0.18 0.19 0.2 0.21 0.22 6 10 14 4 9
"2" 0.25 0.1298 0.1428 0.1515 0.1571 0.1796 0.1856 0.1997 0.2099 0.2309 0.2345 0.2399 0.2555 5.957 9.9494 13.9407 3.9764 8.9638
"3" 0.5 0.1531 0.17 0.1766 0.1763 0.215 0.2154 0.2346 0.2447 0.2805 0.2748 0.2741 0.2967 5.9096 9.8931 13.8749 3.9504 8.9235
"4" 0.75 0.1806 0.2023 0.2059 0.1978 0.2573 0.2498 0.2755 0.2853 0.3408 0.3221 0.3131 0.3445 5.8569 9.8298 13.8015 3.9213 8.8781
"5" 1 0.213 0.2408 0.24 0.2219 0.3079 0.2898 0.3236 0.3325 0.4139 0.3775 0.3577 0.3999 5.7979 9.7583 13.7188 3.8887 8.8266
"6" 1.25 0.2511 0.2865 0.2796 0.2489 0.3684 0.3361 0.3801 0.3875 0.5027 0.4423 0.4085 0.4641 5.7315 9.6769 13.6252 3.8519 8.7679
"7" 1.5 0.2961 0.3408 0.3258 0.2791 0.4407 0.3898 0.4463 0.4515 0.6105 0.5182 0.4664 0.5386 5.6563 9.5836 13.5186 3.81 8.7005
"8" 1.75 0.349 0.4054 0.3796 0.3129 0.5271 0.4519 0.5241 0.5259 0.7411 0.6069 0.5325 0.6248 5.5708 9.4762 13.3965 3.7622 8.6228
"9" 2 0.4113 0.4821 0.4422 0.3508 0.6302 0.5238 0.6153 0.6125 0.8996 0.7107 0.6078 0.7246 5.4731 9.3521 13.2564 3.7074 8.5329
"10" 2.25 0.4846 0.5732 0.515 0.3931 0.7533 0.6071 0.7223 0.7131 1.0916 0.832 0.6936 0.8401 5.3613 9.2081 13.095 3.6443 8.4285
"11" 2.5 0.5708 0.6813 0.5996 0.4404 0.9 0.7033 0.8478 0.8299 1.3241 0.9736 0.7913 0.9737 5.2329 9.0408 12.9086 3.5717 8.3071
"12" 2.75 0.672 0.8095 0.6979 0.4932 1.0749 0.8146 0.9948 0.9653 1.6056 1.1389 0.9025 1.1279 5.0853 8.8459 12.6931 3.4879 8.1656
"13" 3 0.7908 0.9616 0.8122 0.5521 1.283 0.943 1.1671 1.1223 1.946 1.3317 1.0288 1.3059 4.9154 8.6185 12.4435 3.3909 8.0005
"14" 3.25 0.9302 1.1416 0.9447 0.6177 1.5303 1.0909 1.3688 1.304 2.3571 1.556 1.1722 1.5108 4.7197 8.353 12.1543 3.2788 7.8076
"15" 3.5 1.0933 1.3545 1.0983 0.6905 1.8239 1.2612 1.6049 1.5138 2.8531 1.8169 1.3347 1.7464 4.4942 8.043 11.8192 3.149 7.5824
"16" 3.75 1.2838 1.606 1.2761 0.7714 2.1715 1.4566 1.8808 1.7556 3.4504 2.1196 1.5185 2.0166 4.2347 7.681 11.4311 2.999 7.3195
"17" 4 1.506 1.902 1.4815 0.8607 2.582 1.6803 2.2029 2.0332 4.1681 2.4698 1.7259 2.3256 3.9363 7.2589 10.9824 2.8257 7.013
"18" 4.25 1.7641 2.2493 1.7183 0.9591 3.065 1.9353 2.5783 2.3507 5.0277 2.8735 1.9589 2.6772 3.5943 6.7675 10.4648 2.6261 6.6564
"19" 4.5 2.0626 2.6545 1.9899 1.0668 3.6303 2.2242 3.0151 2.7112 6.053 3.3368 2.2192 3.0751 3.2038 6.1976 9.8701 2.3971 6.2429
