"time" "N1" "N2" "N3" "N4" "N5" "N6" "N7" "N8" "N9" "N10" "N11" "N12" "R1" "R2" "R3" "R4" "R5"
"1" 0 0.11 0.12 0.13 0.14 0.15 0.16 0.17 0.18 0.19 0.2 0.21 0.22 6 10 14 4 9
"2" 0.25 0.1303 0.143 0.1545 0.1621 0.1778 0.1892 0.2023 0.2187 0.2306 0.2339 0.2571 0.2591 5.9506 9.9438 13.9348 3.9731 8.9617
"3" 0.5 0.1544 0.1703 0.1837 0.1876 0.2107 0.2236 0.2407 0.2658 0.2799 0.2735 0.3147 0.3052 5.8945 9.88 13.8611 3.9426 8.9185
"4" 0.75 0.1828 0.2029 0.2183 0.2171 0.2496 0.2643 0.2864 0.3228 0.3396 0.3197 0.3852 0.3593 5.8301 9.8068 13.7771 3.9076 8.8693
"5" 1 0.2165 0.2417 0.2594 0.2513 0.2957 0.3123 0.3407 0.3921 0.4121 0.3737 0.4713 0.423 5.7558 9.7221 13.6804 3.8672 8.8128
"6" 1.25 0.2563 0.2878 0.3082 0.2907 0.3503 0.3691 0.4053 0.476 0.4999 0.4367 0.5766 0.4978 5.6694 9.6235 13.5686 3.82 8.7477
"7" 1.5 0.3034 0.3426 0.3662 0.3362 0.4147 0.436 0.4821 0.5778 0.6062 0.5103 0.7052 0.5857 5.5683 9.5082 13.4386 3.7649 8.6721
"8" 1.75 0.359 0.4079 0.4349 0.3887 0.4909 0.5149 0.5733 0.7011 0.735 0.596 0.8622 0.6889 5.4496 9.3727 13.2867 3.7002 8.5839
"9" 2 0.4246 0.4854 0.5164 0.4493 0.5809 0.6079 0.6818 0.8502 0.8909 0.696 1.0537 0.8099 5.3098 9.2128 13.1085 3.6238 8.4808
"10" 2.25 0.5021 0.5774 0.613 0.5191 0.6871 0.7175 0.8106 1.0306 1.0793 0.8123 1.2871 0.9516 5.1445 9.0239 12.8992 3.5335 8.3599
"11" 2.5 0.5935 0.6866 0.7274 0.5993 0.8122 0.8463 0.9635 1.2482 1.307 0.9476 1.5712 1.1174 4.949 8.8002 12.6528 3.4267 8.2179
"12" 2.75 0.701 0.8161 0.8627 0.6915 0.9594 0.9974 1.145 1.5105 1.5817 1.1048 1.9164 1.3111 4.7175 8.5351 12.3624 3.3002 8.0509
"13" 3 0.8273 0.9692 1.0225 0.7971 1.1323 1.1744 1.3603 1.8256 1.9126 1.2869 2.3352 1.5368 4.4434 8.2208 12.0203 3.1503 7.8546
