"time" "N1" "N2" "N3" "N4" "N5" "N6" "N7" "N8" "N9" "N10" "N11" "N12" "R1" "R2" "R3" "R4" "R5"
"1" 0 0.11 0.12 0.13 0.14 0.15 0.16 0.17 0.18 0.19 0.2 0.21 0.22 6 10 14 4 9
"2" 0.25 0.1302 0.1371 0.1524 0.1672 0.1762 0.1838 0.2072 0.2204 0.2225 0.2404 0.251 0.2614 5.9519 9.9459 13.9348 3.9739 8.9612
"3" 0.5 0.1541 0.1566 0.1787 0.1995 0.207 0.2112 0.2526 0.2698 0.2606 0.289 0.3 0.3106 5.8975 9.8848 13.861 3.9445 8.9171
"4" 0.75 0.1823 0.1789 0.2096 0.2382 0.2432 0.2426 0.3078 0.3302 0.3051 0.3473 0.3584 0.369 5.8356 9.8154 13.7768 3.9109 8.8668
"5" 1 0.2156 0.2043 0.2457 0.2842 0.2856 0.2787 0.3751 0.404 0.3572 0.4173 0.4282 0.4383 5.7644 9.7357 13.6798 3.8723 8.8087
"6" 1.25 0.2551 0.2333 0.2879 0.3391 0.3354 0.32 0.4571 0.4942 0.4182 0.5013 0.5115 0.5205 5.6821 9.6436 13.5674 3.8276 8.7413
"7" 1.5 0.3016 0.2664 0.3374 0.4044 0.3937 0.3674 0.5569 0.6044 0.4894 0.6021 0.6109 0.6179 5.5864 9.5368 13.4365 3.7756 8.6626
"8" 1.75 0.3566 0.3041 0.3954 0.4822 0.4621 0.4218 0.6784 0.7389 0.5727 0.723 0.7293 0.7332 5.4746 9.4121 13.2832 3.7149 8.5704
"9" 2 0.4215 0.3471 0.4632 0.5747 0.5421 0.4841 0.8263 0.9029 0.6699 0.8677 0.8704 0.8698 5.3435 9.2661 13.1031 3.6436 8.4618
"10" 2.25 0.498 0.3961 0.5425 0.6846 0.6358 0.5554 1.0063 1.1026 0.7834 1.0411 1.0384 1.0313 5.1894 9.0948 12.8909 3.5598 8.3336
"11" 2.5 0.588 0.4518 0.6351 0.815 0.7452 0.637 1.2251 1.3457 0.9158 1.2484 1.2381 1.2219 5.008 8.8932 12.6405 3.4611 8.182
"12" 2.75 0.694 0.5152 0.7433 0.9696 0.873 0.73 1.4911 1.641 1.07 1.4959 1.4752 1.4468 4.7942 8.6559 12.3446 3.3447 8.0024
"13" 3 0.8186 0.5872 0.8694 1.1524 1.0219 0.8361 1.8141 1.9989 1.2494 1.7911 1.7562 1.7113 4.5422 8.3762 11.9949 3.2074 7.7897
"14" 3.25 0.9646 0.6687 1.0163 1.3681 1.195 0.9565 2.2061 2.4314 1.4578 2.1422 2.0885 2.0218 4.2451 8.0467 11.5816 3.0455 7.5377
"15" 3.5 1.1352 0.7607 1.1869 1.6216 1.3957 1.0929 2.6812 2.9519 1.6991 2.5587 2.48 2.3848 3.8958 7.659 11.0939 2.855 7.2394
"16" 3.75 1.3341 0.8641 1.3844 1.9181 1.6273 1.2464 3.2563 3.5745 1.9778 3.0507 2.9389 2.8072 3.4862 7.2041 10.5202 2.6314 6.8871
"17" 4 1.5641 0.9794 1.6111 2.2627 1.893 1.4178 3.9507 4.3124 2.2978 3.6283 3.4725 3.2951 3.0087 6.6726 9.8484 2.3705 6.4727
