"time" "N1" "N2" "N3" "N4" "N5" "N6" "N7" "N8" "N9" "N10" "N11" "N12" "R1" "R2" "R3" "R4" "R5"
"1" 0 0.11 0.12 0.13 0.14 0.15 0.16 0.17 0.18 0.19 0.2 0.21 0.22 6 10 14 4 9
"2" 0.25 0.1289 0.1392 0.1537 0.1582 0.1762 0.1924 0.1968 0.2182 0.2308 0.2371 0.2553 0.2593 5.9508 9.9457 13.9362 3.9737 8.9635
"3" 0.5 0.1509 0.1615 0.1817 0.1786 0.2069 0.2313 0.2278 0.2645 0.2803 0.281 0.3104 0.3055 5.8951 9.8845 13.8644 3.944 8.9226
"4" 0.75 0.1767 0.1874 0.2148 0.2018 0.243 0.278 0.2636 0.3205 0.3405 0.3329 0.3773 0.3598 5.8313 9.8146 13.7829 3.9101 8.8765
"5" 1 0.2069 0.2174 0.2539 0.2278 0.2853 0.3341 0.3051 0.3883 0.4134 0.3944 0.4585 0.4238 5.7576 9.7344 13.6895 3.871 8.8241
"6" 1.25 0.2423 0.2521 0.3001 0.2572 0.3349 0.4014 0.3531 0.4704 0.5019 0.4672 0.557 0.4991 5.6721 9.6416 13.5819 3.8257 8.7642
"7" 1.5 0.2836 0.2923 0.3546 0.2903 0.3931 0.4823 0.4086 0.5696 0.6092 0.5533 0.6766 0.5875 5.5722 9.5336 13.4572 3.7729 8.6952
"8" 1.75 0.3318 0.3389 0.4189 0.3276 0.4612 0.5792 0.4728 0.6895 0.7392 0.6551 0.8216 0.6913 5.455 9.4074 13.3121 3.7112 8.6155
"9" 2 0.3882 0.3928 0.4948 0.3696 0.5409 0.6955 0.547 0.8342 0.8968 0.7753 0.9973 0.8132 5.3171 9.2594 13.1425 3.6386 8.5229
"10" 2.25 0.454 0.4552 0.5843 0.4168 0.6342 0.8347 0.6327 1.0088 1.0875 0.9172 1.2099 0.9562 5.1545 9.0854 12.9439 3.5532 8.4153
"11" 2.5 0.5306 0.5273 0.6897 0.4698 0.7431 1.001 0.7318 1.2191 1.3181 1.0846 1.467 1.1235 4.9623 8.8803 12.7109 3.4525 8.2898
"12" 2.75 0.6199 0.6106 0.8138 0.5292 0.8703 1.1997 0.8462 1.4718 1.5966 1.2816 1.7773 1.3191 4.7351 8.6384 12.4372 3.3336 8.1433
"13" 3 0.7237 0.7065 0.9596 0.5957 1.0183 1.4362 0.9783 1.775 1.9326 1.5132 2.1512 1.5474 4.4665 8.3531 12.1157 3.1932 7.9721
"14" 3.25 0.8441 0.8168 1.1309 0.6699 1.1904 1.7171 1.1306 2.1373 2.3371 1.7848 2.6002 1.8129 4.1494 8.0166 11.7384 3.0277 7.7723
"15" 3.5 0.9834 0.943 1.3312 0.7524 1.3897 2.0493 1.3063 2.5685 2.8228 2.1024 3.1376 2.1207 3.7759 7.6206 11.2965 2.833 7.5393
"16" 3.75 1.1439 1.0867 1.5643 0.8437 1.6195 2.4395 1.5086 3.0779 3.4038 2.4722 3.7765 2.4756 3.338 7.1563 10.781 2.605 7.2685
