"time" "N1" "N2" "N3" "N4" "N5" "N6" "N7" "N8" "N9" "N10" "N11" "N12" "R1" "R2" "R3" "R4" "R5"
"1" 0 0.11 0.12 0.13 0.14 0.15 0.16 0.17 0.18 0.19 0.2 0.21 0.22 6 10 14 4 9
"2" 0.25 0.128 0.1455 0.1523 0.1674 0.1707 0.1948 0.2074 0.214 0.2279 0.2284 0.2571 0.2552 5.9505 9.9433 13.935 3.9732 8.9616
"3" 0.5 0.1489 0.1765 0.1785 0.2001 0.1942 0.2371 0.2531 0.2543 0.2732 0.2607 0.3146 0.2959 5.8943 9.8786 13.8614 3.9427 8.9181
"4" 0.75 0.1732 0.214 0.2092 0.2391 0.2209 0.2885 0.3087 0.3022 0.3276 0.2976 0.385 0.3431 5.8296 9.8042 13.7773 3.9076 8.8683
"5" 1 0.2014 0.2594 0.2451 0.2857 0.2512 0.3511 0.3766 0.359 0.3928 0.3397 0.471 0.3977 5.7546 9.7177 13.6803 3.867 8.8111
"6" 1.25 0.2342 0.3144 0.2871 0.3412 0.2857 0.4271 0.4594 0.4264 0.4708 0.3877 0.5762 0.461 5.6672 9.6167 13.5676 3.8196 8.7446
"7" 1.5 0.2722 0.381 0.3362 0.4075 0.3248 0.5194 0.5603 0.5063 0.5641 0.4423 0.7046 0.5341 5.5645 9.4979 13.436 3.764 8.6671
"8" 1.75 0.3164 0.4616 0.3937 0.4864 0.3692 0.6316 0.6832 0.601 0.6758 0.5045 0.8613 0.6187 5.4434 9.3577 13.2815 3.6986 8.5761
"9" 2 0.3676 0.5591 0.4609 0.5804 0.4196 0.7677 0.833 0.713 0.8094 0.5753 1.0524 0.7163 5.3002 9.1915 13.0995 3.6212 8.4691
"10" 2.25 0.4269 0.677 0.5395 0.6922 0.4766 0.9326 1.0155 0.8456 0.969 0.6558 1.2853 0.829 5.1301 8.9941 12.8844 3.5294 8.3427
"11" 2.5 0.4956 0.8193 0.6311 0.8249 0.5411 1.1322 1.2375 1.002 1.1595 0.7472 1.5687 0.9587 4.928 8.7592 12.6297 3.4204 8.1932
"12" 2.75 0.575 0.9909 0.738 0.9823 0.6139 1.3733 1.5077 1.1864 1.3866 0.8508 1.913 1.108 4.6874 8.4794 12.3278 3.2908 8.0161
"13" 3 0.6666 1.1975 0.8626 1.1684 0.6961 1.6638 1.8363 1.4031 1.6568 0.968 2.3302 1.2791 4.4013 8.1461 11.9699 3.1368 7.8062
"14" 3.25 0.772 1.4454 1.0073 1.3878 0.7885 2.0127 2.2353 1.6568 1.9777 1.1004 2.8343 1.4749 4.0612 7.7496 11.5457 2.9541 7.5574
"15" 3.5 0.8929 1.7415 1.175 1.6454 0.8919 2.4296 2.7196 1.9524 2.3576 1.2492 3.4405 1.6977 3.6583 7.2787 11.0442 2.7376 7.263
"16" 3.75 1.0309 2.0929 1.368 1.9459 1.0071 2.9238 3.3063 2.2938 2.8052 1.4156 4.1641 1.9497 3.1833 6.722 10.4538 2.4826 6.9156
"17" 4 1.1861 2.5054 1.5877 2.2932 1.1344 3.5023 4.0157 2.6826 3.3291 1.6003 5.0176 2.2321 2.6286 6.0689 9.7642 2.1849 6.508
"18" 4.25 1.3565 2.9799 1.8336 2.6889 1.2732 4.1636 4.8631 3.1143 3.9358 1.8025 6.0022 2.5435 1.9931 5.3151 8.9724 1.8435 6.0364
