"time" "N1" "N2" "N3" "N4" "N5" "N6" "N7" "N8" "N9" "N10" "N11" "N12" "R1" "R2" "R3" "R4" "R5"
"1" 0 0.11 0.12 0.13 0.14 0.15 0.16 0.17 0.18 0.19 0.2 0.21 0.22 6 10 14 4 9
"2" 0.25 0.1284 0.1381 0.1563 0.1666 0.171 0.1852 0.2047 0.2229 0.2242 0.2321 0.2458 0.248 5.9547 9.9481 13.9382 3.9754 8.9631
"3" 0.5 0.1499 0.159 0.1879 0.1982 0.1949 0.2144 0.2464 0.2759 0.2646 0.2693 0.2876 0.2794 5.9042 9.8902 13.8692 3.9479 8.9217
"4" 0.75 0.1749 0.183 0.2258 0.2357 0.2222 0.2481 0.2967 0.3415 0.3122 0.3125 0.3366 0.3149 5.8474 9.8248 13.7912 3.9169 8.8748
"5" 1 0.2041 0.2107 0.2714 0.2803 0.2532 0.2871 0.3571 0.4227 0.3682 0.3625 0.3938 0.3547 5.7829 9.7506 13.7024 3.8816 8.8213
"6" 1.25 0.2382 0.2424 0.3262 0.3333 0.2885 0.3322 0.4298 0.523 0.4344 0.4205 0.4606 0.3996 5.7094 9.6656 13.6007 3.8413 8.7598
"7" 1.5 0.2778 0.2789 0.3919 0.3961 0.3286 0.3843 0.5173 0.6468 0.5123 0.4877 0.5387 0.45 5.6249 9.5679 13.4835 3.7948 8.6888
"8" 1.75 0.324 0.3209 0.4708 0.4707 0.3743 0.4445 0.6226 0.7998 0.604 0.5654 0.6299 0.5067 5.5274 9.4549 13.3478 3.741 8.6063
"9" 2 0.3778 0.3691 0.5654 0.5592 0.4262 0.514 0.7491 0.9886 0.712 0.6554 0.7363 0.5704 5.4145 9.3238 13.19 3.6784 8.5102
"10" 2.25 0.4404 0.4244 0.6789 0.664 0.4852 0.5943 0.9012 1.2213 0.8391 0.7594 0.8604 0.6418 5.2833 9.1713 13.0058 3.6055 8.3977
"11" 2.5 0.5132 0.4879 0.815 0.7881 0.5521 0.6868 1.0839 1.508 0.9885 0.8797 1.0051 0.722 5.1304 8.9933 12.7905 3.5202 8.2658
"12" 2.75 0.5978 0.5607 0.9779 0.9348 0.628 0.7933 1.3034 1.8606 1.164 1.0185 1.1735 0.8117 4.9521 8.7853 12.5382 3.4202 8.1108
"13" 3 0.6959 0.6441 1.1729 1.1079 0.7139 0.9157 1.5669 2.2937 1.37 1.1784 1.3693 0.912 4.7437 8.5421 12.2423 3.3031 7.9285
"14" 3.25 0.8095 0.7396 1.4059 1.3119 0.811 1.0563 1.8829 2.8244 1.6114 1.3626 1.5966 1.0239 4.5002 8.2574 11.895 3.1655 7.7141
"15" 3.5 0.9409 0.8485 1.6839 1.5515 0.9205 1.2172 2.2617 3.4728 1.8937 1.574 1.8597 1.1484 4.2157 7.9245 11.4876 3.0042 7.4617
"16" 3.75 1.0923 0.9725 2.0149 1.8321 1.0436 1.4007 2.7151 4.262 2.2231 1.8161 2.1634 1.2865 3.8838 7.5354 11.0102 2.8151 7.165
"17" 4 1.2662 1.1129 2.4079 2.1591 1.1815 1.609 3.2571 5.2171 2.6061 2.0921 2.5122 1.4389 3.4978 7.082 10.4522 2.5943 6.8169
"18" 4.25 1.4649 1.2709 2.871 2.5375 1.3349 1.8436 3.9036 6.3631 3.0491 2.405 2.91 1.6057 3.051 6.5557 9.8031 2.3375 6.4102
"19" 4.5 1.6892 1.4468 3.4116 2.9708 1.504 2.1046 4.6727 7.7197 3.5579 2.7565 3.3584 1.7865 2.5387 5.9494 9.0542 2.0416 5.9379
"20" 4.75 1.9362 1.639 4.032 3.4592 1.6877 2.3883 5.5816 9.2873 4.1351 3.1457 3.8532 1.9789 1.9612 5.2606 8.2031 1.7064 5.3964
"21" 5 2.1964 1.8404 4.7193 3.9946 1.8823 2.6825 6.6217 11.0122 4.7769 3.5664 4.3758 2.1776 1.3341 4.5033 7.2702 1.3409 4.7956
"22" 5.25 2.4403 2.0301 5.4144 4.5544 2.0793 2.9522 7.7358 12.6932 5.4655 4.0022 4.8685 2.372 0.7124 3.7309 6.3299 0.9768 4.176
