"time" "N1" "N2" "N3" "N4" "N5" "N6" "N7" "N8" "N9" "N10" "N11" "N12" "R1" "R2" "R3" "R4" "R5"
"1" 0 0.11 0.12 0.13 0.14 0.15 0.16 0.17 0.18 0.19 0.2 0.21 0.22 6 10 14 4 9
"2" 0.25 0.1308 0.1394 0.1505 0.1674 0.1767 0.1901 0.2032 0.2151 0.2241 0.2458 0.2461 0.2595 5.9517 9.9464 13.9344 3.9743 8.9614
"3" 0.5 0.1556 0.1619 0.1742 0.2001 0.2082 0.2259 0.2428 0.257 0.2642 0.3019 0.2883 0.306 5.897 9.8862 13.86 3.9455 8.9178
"4" 0.75 0.185 0.188 0.2016 0.2391 0.2453 0.2683 0.2902 0.3069 0.3115 0.3709 0.3378 0.3609 5.8348 9.8179 13.7751 3.9127 8.8681
"5" 1 0.22 0.2183 0.2333 0.2858 0.2889 0.3187 0.3467 0.3665 0.3672 0.4556 0.3957 0.4255 5.7632 9.7398 13.6773 3.8752 8.8109
"6" 1.25 0.2615 0.2535 0.27 0.3414 0.3402 0.3785 0.4143 0.4377 0.4328 0.5594 0.4634 0.5015 5.6804 9.6501 13.5639 3.8322 8.7447
"7" 1.5 0.3108 0.2942 0.3124 0.4078 0.4005 0.4494 0.4949 0.5224 0.5101 0.6867 0.5426 0.5909 5.584 9.5463 13.4316 3.7823 8.6677
"8" 1.75 0.3693 0.3415 0.3614 0.4869 0.4714 0.5335 0.5912 0.6234 0.601 0.8428 0.6351 0.6961 5.4715 9.4258 13.2768 3.7244 8.5778
"9" 2 0.4387 0.3963 0.418 0.5811 0.5547 0.6331 0.7061 0.7435 0.7079 1.0339 0.7433 0.8197 5.3395 9.2854 13.0949 3.657 8.4722
"10" 2.25 0.5209 0.4598 0.4834 0.6932 0.6524 0.751 0.8432 0.8864 0.8336 1.2679 0.8694 0.9648 5.1844 9.1213 12.8805 3.5782 8.3481
"11" 2.5 0.6182 0.5332 0.5588 0.8266 0.767 0.8903 1.0067 1.0561 0.9813 1.5539 1.0165 1.135 5.0016 8.9294 12.6275 3.4859 8.2019
"12" 2.75 0.7334 0.6181 0.6458 0.9848 0.9011 1.0548 1.2015 1.2573 1.1546 1.9032 1.1877 1.3343 4.7862 8.7044 12.3285 3.3779 8.0294
"13" 3 0.8695 0.7162 0.7459 1.1724 1.0581 1.2485 1.4336 1.4953 1.3576 2.329 1.3867 1.5672 4.532 8.4408 11.9751 3.2512 7.8258
"14" 3.25 1.0299 0.829 0.8611 1.3943 1.2412 1.4761 1.7098 1.7761 1.5952 2.8473 1.6174 1.8389 4.2325 8.1319 11.5575 3.1029 7.5856
"15" 3.5 1.2186 0.9585 0.9932 1.6558 1.4543 1.7424 2.0382 2.1059 1.8727 3.4763 1.8839 2.1548 3.8799 7.7704 11.0647 2.9295 7.3024
"16" 3.75 1.4398 1.1064 1.1439 1.9629 1.7016 2.0523 2.4282 2.4909 2.1958 4.2371 2.19 2.5205 3.4663 7.3486 10.4849 2.7275 6.9694
"17" 4 1.6961 1.274 1.3147 2.3216 1.987 2.4099 2.8903 2.9363 2.5705 5.1527 2.5389 2.9415 2.9835 6.8586 9.8059 2.4933 6.5793
"18" 4.25 1.9888 1.4616 1.506 2.7372 2.3141 2.8162 3.4367 3.4431 3.0025 6.247 2.9311 3.4222 2.4252 6.2938 9.0172 2.2245 6.1252
"19" 4.5 2.3141 1.6664 1.7157 3.213 2.6852 3.265 4.0718 4.0024 3.4965 7.5415 3.3601 3.9645 1.7909 5.6538 8.1161 1.9218 5.6048
"20" 4.75 2.6531 1.8773 1.9335 3.7483 3.0995 3.7286 4.78 4.5768 4.054 9.0492 3.8004 4.5648 1.0976 4.9548 7.1223 1.5953 5.0273
"21" 5 2.9377 2.0543 2.1214 4.2899 3.5064 4.1108 5.4755 5.041 4.6537 10.741 4.1633 5.1356 0.4262 4.2821 6.1433 1.2916 4.4525
"22" 5.25 3.0126 2.1002 2.1786 4.5477 3.6944 4.201 5.8407 5.138 5.038 11.9025 4.2478 5.3613 0.099 3.9616 5.6429 1.1631 4.1507
"23" 5.5 2.9531 2.058 2.1424 4.5602 3.6946 4.1093 5.8944 5.0159 5.164 12.3556 4.1545 5.3212 0.0715 3.9441 5.5768 1.1731 4.1036
"24" 5.75 2.8842 2.0096 2.0989 4.5496 3.6771 4.0056 5.9169 4.8802 5.2624 12.7388 4.0492 5.258 0.07 3.954 5.5498 1.1947 4.0805
"25" 6 2.8154 1.9613 2.0552 4.5357 3.6572 3.9026 5.935 4.7459 5.3583 13.1211 3.9447 5.1922 0.0691 3.9658 5.5245 1.2169 4.0592
"26" 6.25 2.7472 1.9134 2.0115 4.5192 3.6353 3.8007 5.9494 4.6136 5.4521 13.5038 3.8414 5.1247 0.0682 3.979 5.5001 1.2394 4.0392
"27" 6.5 2.6795 1.866 1.9679 4.5001 3.6115 3.7 5.9601 4.4832 5.5437 13.8865 3.7393 5.0554 0.0673 3.9934 5.4766 1.2621 4.0205
"28" 6.75 2.6124 1.819 1.9245 4.4784 3.5859 3.6006 5.9672 4.3549 5.633 14.2688 3.6386 4.9847 0.0665 4.0091 5.4539 1.2849 4.0031
"29" 7 2.5459 1.7725 1.8812 4.4544 3.5586 3.5025 5.9708 4.2287 5.72 14.6502 3.5392 4.9124 0.0656 4.0259 5.4322 1.3079 3.987
"30" 7.25 2.4802 1.7265 1.8382 4.4281 3.5296 3.4058 5.9708 4.1048 5.8045 15.0304 3.4413 4.839 0.0648 4.0439 5.4113 1.3311 3.9721
"31" 7.5 2.4153 1.6811 1.7954 4.3995 3.499 3.3106 5.9675 3.983 5.8865 15.4089 3.3449 4.7644 0.064 4.063 5.3914 1.3543 3.9585
"32" 7.75 2.3512 1.6363 1.753 4.3688 3.467 3.2169 5.9608 3.8636 5.9659 15.7854 3.2501 4.6888 0.0633 4.0832 5.3723 1.3777 3.9461
"33" 8 2.288 1.5921 1.7109 4.3361 3.4336 3.1249 5.9509 3.7465 6.0427 16.1596 3.1569 4.6123 0.0626 4.1044 5.3541 1.401 3.9349
"34" 8.25 2.2257 1.5486 1.6693 4.3015 3.3989 3.0344 5.9378 3.6319 6.1168 16.5311 3.0653 4.5352 0.0618 4.1265 5.3368 1.4244 3.925
"35" 8.5 2.1644 1.5058 1.6281 4.2651 3.363 2.9456 5.9217 3.5196 6.1882 16.8996 2.9755 4.4574 0.0612 4.1495 5.3204 1.4478 3.9161
"36" 8.75 2.104 1.4637 1.5873 4.227 3.326 2.8585 5.9026 3.4097 6.2569 17.2648 2.8874 4.3792 0.0605 4.1735 5.3048 1.4712 3.9085
"37" 9 2.0447 1.4223 1.5471 4.1872 3.2879 2.7731 5.8807 3.3024 6.3228 17.6265 2.801 4.3007 0.0598 4.1982 5.29 1.4945 3.9019
"38" 9.25 1.9865 1.3817 1.5073 4.146 3.2488 2.6894 5.856 3.1974 6.3859 17.9844 2.7164 4.2219 0.0592 4.2237 5.2761 1.5177 3.8964
"39" 9.5 1.9293 1.3419 1.4682 4.1034 3.2089 2.6076 5.8287 3.095 6.4462 18.3383 2.6337 4.143 0.0586 4.2499 5.263 1.5408 3.8919
"40" 9.75 1.8732 1.3028 1.4296 4.0595 3.1682 2.5275 5.7989 2.995 6.5038 18.6879 2.5527 4.064 0.058 4.2768 5.2507 1.5638 3.8885
"41" 10 1.8182 1.2645 1.3916 4.0144 3.1267 2.4492 5.7668 2.8976 6.5585 19.0332 2.4736 3.9852 0.0574 4.3043 5.2391 1.5867 3.886
"42" 10.25 1.7644 1.227 1.3542 3.9682 3.0846 2.3727 5.7323 2.8025 6.6106 19.3738 2.3963 3.9066 0.0569 4.3324 5.2283 1.6094 3.8845
"43" 10.5 1.7117 1.1903 1.3175 3.921 3.042 2.298 5.6957 2.71 6.6599 19.7097 2.3208 3.8282 0.0564 4.361 5.2183 1.632 3.8839
"44" 10.75 1.6601 1.1544 1.2814 3.8729 2.9989 2.2251 5.657 2.6198 6.7064 20.0407 2.2471 3.7501 0.0559 4.3901 5.2089 1.6543 3.8842
"45" 11 1.6097 1.1193 1.246 3.824 2.9553 2.154 5.6164 2.5321 6.7503 20.3667 2.1753 3.6726 0.0554 4.4197 5.2003 1.6765 3.8853
