"time" "N1" "N2" "N3" "N4" "N5" "N6" "N7" "N8" "N9" "N10" "N11" "N12" "R1" "R2" "R3" "R4" "R5"
"1" 0 0.11 0.12 0.13 0.14 0.15 0.16 0.17 0.18 0.19 0.2 0.21 0.22 6 10 14 4 9
"2" 0.25 0.1321 0.143 0.1592 0.1711 0.1701 0.195 0.1949 0.2104 0.2361 0.2374 0.247 0.2693 5.9517 9.9446 13.9364 3.9737 8.962
"3" 0.5 0.1587 0.1703 0.1949 0.2092 0.1928 0.2375 0.2235 0.2459 0.2932 0.2819 0.2906 0.3296 5.8972 9.8816 13.8648 3.9439 8.9191
"4" 0.75 0.1906 0.2029 0.2386 0.2556 0.2186 0.2893 0.2563 0.2873 0.3642 0.3345 0.3418 0.4032 5.835 9.8093 13.7833 3.9098 8.8702
"5" 1 0.2288 0.2416 0.292 0.3122 0.2478 0.3524 0.2939 0.3357 0.4523 0.397 0.4019 0.4933 5.7634 9.7256 13.69 3.8704 8.8139
"6" 1.25 0.2747 0.2877 0.3573 0.3813 0.2809 0.4291 0.3369 0.3921 0.5615 0.471 0.4725 0.6032 5.6805 9.628 13.5824 3.8247 8.7486
"7" 1.5 0.3297 0.3426 0.4372 0.4656 0.3182 0.5225 0.3862 0.4579 0.697 0.5587 0.5554 0.7375 5.584 9.5136 13.4574 3.7713 8.6724
"8" 1.75 0.3956 0.4078 0.5349 0.5683 0.3605 0.6359 0.4427 0.5346 0.865 0.6626 0.6527 0.9013 5.4711 9.3787 13.3116 3.7086 8.5832
"9" 2 0.4745 0.4853 0.6541 0.6933 0.4083 0.7737 0.5074 0.6239 1.073 0.7854 0.7667 1.1009 5.3385 9.2191 13.141 3.6348 8.4782
"10" 2.25 0.569 0.5773 0.7997 0.8453 0.4622 0.941 0.5814 0.7278 1.3305 0.9306 0.9004 1.3439 5.1825 9.0296 12.9408 3.5475 8.3542
"11" 2.5 0.6818 0.6865 0.9773 1.0299 0.523 1.1438 0.6661 0.8484 1.6489 1.1021 1.0567 1.6393 4.9984 8.8042 12.7052 3.4442 8.2074
