"time" "N1" "N2" "N3" "N4" "N5" "N6" "N7" "N8" "N9" "N10" "N11" "N12" "R1" "R2" "R3" "R4" "R5"
"1" 0 0.11 0.12 0.13 0.14 0.15 0.16 0.17 0.18 0.19 0.2 0.21 0.22 6 10 14 4 9
"2" 0.25 0.1305 0.1388 0.1627 0.174 0.1765 0.1838 0.1969 0.2113 0.2353 0.2397 0.2599 0.2626 5.9502 9.9427 13.9347 3.9732 8.9615
"3" 0.5 0.1547 0.1606 0.2036 0.2161 0.2076 0.2111 0.228 0.2481 0.2914 0.2872 0.3216 0.3133 5.8933 9.8772 13.8606 3.9427 8.9179
"4" 0.75 0.1834 0.1858 0.2547 0.2685 0.2442 0.2425 0.2641 0.2912 0.3608 0.344 0.3979 0.3738 5.8278 9.8013 13.7758 3.9076 8.8681
"5" 1 0.2175 0.2148 0.3187 0.3334 0.2871 0.2785 0.3058 0.3417 0.4467 0.4121 0.4923 0.4458 5.7516 9.7127 13.6779 3.8668 8.8105
"6" 1.25 0.2578 0.2484 0.3986 0.4139 0.3376 0.3197 0.3541 0.4008 0.5529 0.4935 0.6088 0.5316 5.6624 9.6084 13.564 3.8191 8.7437
"7" 1.5 0.3055 0.2872 0.4985 0.5136 0.3968 0.367 0.41 0.4701 0.6842 0.5908 0.7526 0.6337 5.5573 9.4851 13.4306 3.7631 8.6654
"8" 1.75 0.3619 0.332 0.6233 0.6372 0.4662 0.4213 0.4746 0.5512 0.8464 0.7071 0.9302 0.7551 5.4328 9.3384 13.2738 3.6968 8.5735
"9" 2 0.4286 0.3837 0.779 0.79 0.5477 0.4833 0.5494 0.6459 1.0467 0.8459 1.1491 0.8994 5.2848 9.1633 13.0886 3.6181 8.465
"10" 2.25 0.5073 0.4433 0.9732 0.9789 0.643 0.5544 0.6358 0.7566 1.2937 1.0116 1.4187 1.0706 5.1085 8.9536 12.8691 3.5245 8.3366
"11" 2.5 0.6003 0.5119 1.2153 1.2119 0.7545 0.6354 0.7357 0.8856 1.5982 1.2089 1.7503 1.2736 4.8978 8.7019 12.6087 3.4129 8.1843
"12" 2.75 0.7097 0.5909 1.5166 1.4989 0.8847 0.7278 0.8511 1.0358 1.9729 1.4436 2.1575 1.5136 4.646 8.3996 12.2991 3.2796 8.0032
"13" 3 0.8385 0.6816 1.8912 1.8514 1.0365 0.8329 0.9842 1.21 2.4332 1.7222 2.6561 1.7967 4.3448 8.0365 11.9311 3.1205 7.7879
"14" 3.25 0.9894 0.7853 2.3558 2.283 1.2127 0.9519 1.1378 1.4112 2.9972 2.052 3.2645 2.1296 3.9852 7.6006 11.4938 2.9308 7.5321
"15" 3.5 1.1658 0.9033 2.9293 2.8088 1.4167 1.0859 1.3147 1.6424 3.6861 2.4407 4.0029 2.519 3.5571 7.0789 10.9759 2.7052 7.2287
"16" 3.75 1.3703 1.0367 3.632 3.445 1.6513 1.2355 1.5181 1.9053 4.5231 2.8963 4.8917 2.9714 3.0504 6.4577 10.3654 2.4385 6.8705
"17" 4 1.6033 1.1853 4.4826 4.2068 1.9186 1.3998 1.7515 2.1994 5.5325 3.4255 5.9459 3.4914 2.4575 5.7251 9.6532 2.1266 6.4511
"18" 4.25 1.861 1.3467 5.4887 5.1041 2.2189 1.5748 2.0135 2.5176 6.7352 4.0315 7.1613 4.0789 1.7794 4.8782 8.8396 1.7699 5.9687
"19" 4.5 2.126 1.5105 6.6131 6.1322 2.548 1.7469 2.2945 2.8345 8.1393 4.7091 8.4692 4.724 1.0443 3.9409 7.9531 1.3824 5.4345
"20" 4.75 2.3376 1.6411 7.6456 7.1941 2.8656 1.874 2.5524 3.0707 9.696 5.4316 9.5812 5.3358 0.3764 3.0406 7.1264 1.0285 4.9125
"21" 5 2.3839 1.6683 8.0717 7.7306 3.0032 1.8848 2.6669 3.0982 10.7675 5.8993 9.9245 5.573 0.1032 2.605 6.7604 0.884 4.6487
"22" 5.25 2.3442 1.6393 8.1165 7.8802 3.0167 1.8386 2.6789 3.0258 11.3258 6.1046 9.8467 5.5733 0.0811 2.4965 6.7046 0.8721 4.5763
"23" 5.5 2.2984 1.6063 8.1275 7.9947 3.0187 1.7891 2.6809 2.9475 11.8473 6.2864 9.7352 5.5526 0.0797 2.4148 6.6751 0.8711 4.5201
"24" 5.75 2.2527 1.5734 8.1344 8.1062 3.0192 1.7405 2.6818 2.8703 12.3842 6.4697 9.6209 5.5294 0.0791 2.3318 6.6464 0.8702 4.4636
"25" 6 2.2073 1.5407 8.1382 8.2156 3.0187 1.6928 2.6817 2.7944 12.9387 6.6554 9.5049 5.5044 0.0785 2.2467 6.6176 0.8693 4.4062
"26" 6.25 2.1622 1.5084 8.1389 8.3228 3.0171 1.646 2.6807 2.72 13.5109 6.8432 9.3873 5.4777 0.0779 2.1593 6.5887 0.8681 4.3479
"27" 6.5 2.1174 1.4763 8.1365 8.4276 3.0144 1.6002 2.6788 2.6469 14.1011 7.033 9.2681 5.4491 0.0773 2.0698 6.5598 0.8668 4.2887
"28" 6.75 2.073 1.4446 8.1309 8.53 3.0106 1.5553 2.6759 2.5751 14.7091 7.2248 9.1475 5.4188 0.0767 1.9779 6.5309 0.8652 4.2287
"29" 7 2.029 1.4131 8.1221 8.6298 3.0057 1.5113 2.6721 2.5047 15.3352 7.4183 9.0255 5.3867 0.0761 1.8838 6.502 0.8635 4.1678
"30" 7.25 1.9854 1.382 8.1102 8.7268 2.9997 1.4682 2.6674 2.4357 15.9793 7.6135 8.9023 5.3529 0.0755 1.7874 6.4731 0.8616 4.106
"31" 7.5 1.9422 1.3512 8.0951 8.821 2.9927 1.4261 2.6617 2.368 16.6415 7.81 8.7778 5.3175 0.0749 1.6887 6.4442 0.8594 4.0433
"32" 7.75 1.8994 1.3208 8.0769 8.9121 2.9846 1.3848 2.6551 2.3016 17.3216 8.0079 8.6523 5.2804 0.0742 1.5877 6.4154 0.857 3.9799
"33" 8 1.8571 1.2907 8.0555 9.0002 2.9754 1.3444 2.6476 2.2366 18.0198 8.2068 8.5258 5.2417 0.0736 1.4843 6.3867 0.8544 3.9156
"34" 8.25 1.8152 1.2609 8.0311 9.085 2.9651 1.3049 2.6392 2.1729 18.7359 8.4067 8.3984 5.2014 0.073 1.3787 6.3581 0.8515 3.8505
"35" 8.5 1.7737 1.2315 8.0036 9.1664 2.9538 1.2663 2.6298 2.1105 19.4698 8.6073 8.2702 5.1596 0.0724 1.2708 6.3296 0.8484 3.7846
"36" 8.75 1.7327 1.2025 7.9731 9.2444 2.9415 1.2285 2.6196 2.0494 20.2215 8.8086 8.1413 5.1164 0.0719 1.1605 6.3013 0.8451 3.718
"37" 9 1.6923 1.1738 7.9396 9.3189 2.9282 1.1916 2.6084 1.9896 20.9907 9.0102 8.0119 5.0717 0.0713 1.048 6.2732 0.8415 3.6506
"38" 9.25 1.6523 1.1455 7.9032 9.3898 2.9138 1.1555 2.5964 1.9311 21.7772 9.2121 7.8819 5.0256 0.0707 0.9332 6.2453 0.8376 3.5825
"39" 9.5 1.6128 1.1177 7.864 9.4571 2.8985 1.1203 2.5836 1.8739 22.581 9.4141 7.7516 4.9781 0.0701 0.8162 6.2175 0.8334 3.5137
"40" 9.75 1.5738 1.0902 7.8219 9.5205 2.8822 1.0859 2.5699 1.8179 23.4017 9.6159 7.621 4.9295 0.0695 0.6969 6.19 0.829 3.4442
"41" 10 1.5354 1.0631 7.777 9.5802 2.8649 1.0523 2.5554 1.7632 24.2391 9.8174 7.4902 4.8795 0.0689 0.5753 6.1628 0.8243 3.374
"42" 10.25 1.4975 1.0364 7.7295 9.636 2.8468 1.0196 2.54 1.7098 25.0931 10.0184 7.3594 4.8285 0.0684 0.4516 6.1359 0.8193 3.3032
"43" 10.5 1.4602 1.0102 7.6794 9.6879 2.8277 0.9876 2.5239 1.6577 25.9632 10.2188 7.2286 4.7763 0.0678 0.3257 6.1092 0.814 3.2318
"44" 10.75 1.4234 0.9843 7.6268 9.7359 2.8078 0.9565 2.5071 1.6067 26.8492 10.4184 7.0979 4.7231 0.0673 0.1977 6.0829 0.8084 3.1598
"45" 11 1.388 0.9594 7.5777 9.7889 2.7892 0.9266 2.4913 1.5577 27.4162 10.6206 6.972 4.6723 0.0703 0.1244 6.0627 0.8109 3.1116
"46" 11.25 1.3575 0.9379 7.5613 9.8909 2.7818 0.8998 2.4853 1.5141 27.5863 10.7537 6.8728 4.64 0.0787 0.1088 6.0521 0.8193 3.0909
"47" 11.5 1.3318 0.9195 7.5786 10.0422 2.786 0.876 2.4893 1.4758 27.6239 10.835 6.8003 4.6266 0.0842 0.102 6.0387 0.8248 3.0747
"48" 11.75 1.3091 0.9032 7.6161 10.1901 2.7958 0.8543 2.4992 1.4407 27.6041 10.8936 6.7435 4.6244 0.0875 0.0996 6.0247 0.8287 3.061
"49" 12 1.2881 0.8872 7.6601 10.3307 2.8043 0.8338 2.5124 1.4078 27.5632 10.9438 6.6956 4.6284 0.0893 0.0986 6.0105 0.8318 3.0485
"50" 12.25 1.2682 0.8714 7.7018 10.4694 2.8119 0.8142 2.5275 1.3763 27.5137 10.9907 6.6526 4.6334 0.0903 0.0982 5.9961 0.8345 3.0365
