"time" "N1" "N2" "N3" "N4" "N5" "N6" "N7" "N8" "N9" "N10" "N11" "N12" "R1" "R2" "R3" "R4" "R5"
"1" 0 0.11 0.12 0.13 0.14 0.15 0.16 0.17 0.18 0.19 0.2 0.21 0.22 6 10 14 4 9
"2" 0.25 0.1333 0.146 0.1563 0.1641 0.1815 0.1932 0.204 0.2113 0.226 0.2294 0.257 0.2644 5.9502 9.943 13.9341 3.9727 8.961
"3" 0.5 0.1616 0.1776 0.1878 0.1923 0.2196 0.2333 0.2449 0.2479 0.2688 0.2631 0.3144 0.3176 5.8936 9.8779 13.8593 3.9415 8.9169
"4" 0.75 0.1958 0.2161 0.2257 0.2254 0.2657 0.2817 0.2939 0.2909 0.3197 0.3017 0.3847 0.3815 5.8285 9.803 13.7736 3.9055 8.8664
"5" 1 0.2372 0.2628 0.2712 0.264 0.3213 0.34 0.3526 0.3412 0.3802 0.3459 0.4705 0.4582 5.7531 9.7161 13.6748 3.8638 8.8082
"6" 1.25 0.2874 0.3195 0.3259 0.3092 0.3885 0.4103 0.4231 0.4002 0.452 0.3966 0.5754 0.5501 5.6651 9.6147 13.5599 3.815 8.7407
"7" 1.5 0.348 0.3885 0.3915 0.3621 0.4696 0.4951 0.5076 0.4693 0.5373 0.4545 0.7034 0.6603 5.5619 9.4955 13.4257 3.7578 8.6619
"8" 1.75 0.4213 0.4722 0.4701 0.4238 0.5675 0.5972 0.6088 0.55 0.6385 0.5208 0.8596 0.7922 5.4403 9.3551 13.2681 3.6901 8.5696
"9" 2 0.5098 0.5737 0.5644 0.4959 0.6854 0.7201 0.7302 0.6445 0.7585 0.5965 1.0501 0.9499 5.2966 9.1889 13.0825 3.6101 8.461
"10" 2.25 0.6166 0.6968 0.6775 0.5799 0.8275 0.8679 0.8756 0.7547 0.9006 0.683 1.2822 1.1384 5.1262 8.9918 12.8634 3.5152 8.3331
"11" 2.5 0.7454 0.8459 0.8127 0.6778 0.9983 1.0454 1.0497 0.8832 1.069 0.7816 1.5644 1.3633 4.9241 8.7578 12.6042 3.4023 8.182
"12" 2.75 0.9004 1.0263 0.9745 0.7914 1.2034 1.258 1.2581 1.0327 1.268 0.8939 1.9072 1.631 4.6839 8.4797 12.2973 3.2682 8.0034
"13" 3 1.0867 1.2442 1.1677 0.9232 1.4492 1.5122 1.5073 1.2063 1.5028 1.0215 2.3226 1.949 4.3987 8.1494 11.9341 3.1089 7.7924
"14" 3.25 1.3098 1.5066 1.3979 1.0755 1.7427 1.815 1.8052 1.407 1.7793 1.1661 2.8243 2.3253 4.0605 7.7574 11.5045 2.9198 7.5431
"15" 3.5 1.5761 1.8209 1.6715 1.2507 2.0918 2.1741 2.1606 1.6379 2.1037 1.3293 3.4274 2.7685 3.6607 7.2934 10.9978 2.6961 7.2493
"16" 3.75 1.8924 2.1953 1.9945 1.4508 2.5047 2.5965 2.5843 1.9013 2.4825 1.5124 4.1474 3.2868 3.1904 6.747 10.4029 2.4329 6.9043
"17" 4 2.2637 2.6363 2.3721 1.6772 2.9885 3.0874 3.0884 2.1977 2.9217 1.7161 4.9967 3.8868 2.6426 6.1087 9.7104 2.126 6.502
"18" 4.25 2.689 3.1458 2.8057 1.9292 3.5474 3.6448 3.6813 2.5231 3.4249 1.9396 5.9774 4.5696 2.0165 5.3755 8.9181 1.7748 6.0399
"19" 4.5 3.1535 3.7102 3.285 2.2021 4.1777 4.2473 4.3558 2.8614 3.9901 2.1788 7.0587 5.3251 1.3296 4.5637 8.0455 1.3884 5.5267
"20" 4.75 3.599 4.2666 3.7614 2.4837 4.8584 4.8159 5.0668 3.1635 4.6025 2.4239 8.1093 6.12 0.6531 3.7435 7.1734 1.0041 5.0012
"21" 5 3.8663 4.6259 4.0802 2.7029 5.4052 5.1436 5.6273 3.3137 5.1786 2.6443 8.7579 6.7107 0.2025 3.1527 6.5646 0.743 4.6082
"22" 5.25 3.8942 4.6937 4.1513 2.7683 5.6139 5.1609 5.8595 3.2879 5.4973 2.7485 8.8495 6.8791 0.1024 2.9712 6.3994 0.6799 4.4735
"23" 5.5 3.8637 4.6861 4.1558 2.7891 5.7219 5.1042 5.9898 3.2227 5.7257 2.8109 8.8029 6.9302 0.0949 2.9039 6.3559 0.6697 4.4137
"24" 5.75 3.8287 4.6725 4.1549 2.8061 5.8227 5.0423 6.1135 3.1558 5.9536 2.8706 8.7456 6.9717 0.0941 2.844 6.3211 0.6633 4.3589
"25" 6 3.7933 4.658 4.153 2.8227 5.9237 4.9803 6.2381 3.0898 6.1888 2.9308 8.6869 7.0117 0.0938 2.7834 6.2865 0.6569 4.3036
"26" 6.25 3.7577 4.6427 4.1504 2.8388 6.0253 4.9183 6.3639 3.0248 6.432 2.9918 8.6271 7.0507 0.0935 2.7216 6.2516 0.6505 4.2476
"27" 6.5 3.7218 4.6267 4.1472 2.8545 6.1274 4.8564 6.4911 2.9608 6.6832 3.0535 8.5665 7.0887 0.0931 2.6584 6.2163 0.6439 4.1907
"28" 6.75 3.6857 4.61 4.1432 2.8698 6.2299 4.7946 6.6194 2.8978 6.9428 3.1159 8.5049 7.1256 0.0928 2.5939 6.1807 0.6372 4.1332
"29" 7 3.6494 4.5926 4.1385 2.8847 6.3329 4.7328 6.7489 2.8358 7.2109 3.179 8.4424 7.1613 0.0925 2.5281 6.1447 0.6303 4.0748
"30" 7.25 3.6129 4.5744 4.1332 2.8992 6.4362 4.6712 6.8794 2.7748 7.4876 3.2428 8.379 7.1959 0.0921 2.4609 6.1085 0.6233 4.0157
"31" 7.5 3.5761 4.5555 4.1271 2.9131 6.5398 4.6096 7.0111 2.7147 7.7732 3.3071 8.3146 7.2292 0.0918 2.3923 6.0719 0.6162 3.9558
"32" 7.75 3.5392 4.536 4.1202 2.9266 6.6437 4.5482 7.1436 2.6556 8.0677 3.3722 8.2494 7.2613 0.0914 2.3223 6.0351 0.6089 3.8951
"33" 8 3.5021 4.5156 4.1127 2.9396 6.7477 4.4868 7.2772 2.5975 8.3715 3.4378 8.1832 7.2921 0.0911 2.2509 5.9979 0.6015 3.8337
"34" 8.25 3.4647 4.4946 4.1043 2.9521 6.8519 4.4256 7.4115 2.5402 8.6846 3.5039 8.1162 7.3215 0.0907 2.1781 5.9606 0.5939 3.7715
"35" 8.5 3.4272 4.4728 4.0953 2.964 6.956 4.3646 7.5467 2.4839 9.0073 3.5706 8.0483 7.3496 0.0903 2.1038 5.9229 0.5862 3.7086
"36" 8.75 3.3896 4.4503 4.0854 2.9754 7.0602 4.3036 7.6826 2.4286 9.3396 3.6379 7.9795 7.3763 0.09 2.028 5.8851 0.5784 3.645
"37" 9 3.3517 4.4271 4.0749 2.9863 7.1643 4.2429 7.8192 2.3741 9.6818 3.7056 7.9099 7.4015 0.0896 1.9507 5.847 0.5704 3.5806
"38" 9.25 3.3137 4.4032 4.0635 2.9966 7.2682 4.1823 7.9563 2.3205 10.0341 3.7737 7.8395 7.4253 0.0892 1.8719 5.8087 0.5623 3.5154
