"time" "N1" "N2" "N3" "N4" "N5" "N6" "N7" "N8" "N9" "N10" "N11" "N12" "R1" "R2" "R3" "R4" "R5"
"1" 0 0.11 0.12 0.13 0.14 0.15 0.16 0.17 0.18 0.19 0.2 0.21 0.22 6 10 14 4 9
"2" 0.25 0.1243 0.1418 0.1545 0.1663 0.1758 0.185 0.1989 0.2134 0.238 0.2304 0.2485 0.2572 5.9551 9.9463 13.9398 3.9753 8.9633
"3" 0.5 0.1404 0.1676 0.1837 0.1976 0.206 0.214 0.2327 0.2531 0.2981 0.2653 0.294 0.3008 5.9052 9.8858 13.873 3.9476 8.9223
"4" 0.75 0.1586 0.1981 0.2183 0.2346 0.2414 0.2474 0.2722 0.3 0.3733 0.3055 0.3479 0.3516 5.8492 9.8169 13.798 3.9165 8.8759
"5" 1 0.1791 0.234 0.2594 0.2786 0.2828 0.286 0.3185 0.3556 0.4674 0.3518 0.4115 0.4109 5.7859 9.7378 13.7134 3.8811 8.823
"6" 1.25 0.2023 0.2765 0.3083 0.3308 0.3312 0.3306 0.3725 0.4213 0.5852 0.405 0.4867 0.4802 5.714 9.6463 13.6172 3.8407 8.7624
"7" 1.5 0.2285 0.3266 0.3662 0.3926 0.3879 0.3821 0.4357 0.4992 0.7324 0.4662 0.5755 0.561 5.6317 9.5397 13.5073 3.7941 8.6923
"8" 1.75 0.2579 0.3857 0.435 0.4659 0.4541 0.4415 0.5095 0.5912 0.9165 0.5364 0.6803 0.6552 5.5372 9.4151 13.3812 3.7404 8.611
"9" 2 0.2911 0.4555 0.5166 0.5526 0.5315 0.51 0.5958 0.7001 1.1465 0.6172 0.804 0.765 5.4283 9.2686 13.2358 3.678 8.5163
"10" 2.25 0.3285 0.5377 0.6134 0.6552 0.6219 0.5891 0.6966 0.8286 1.4336 0.7098 0.95 0.8928 5.3024 9.0958 13.0677 3.6054 8.4055
"11" 2.5 0.3706 0.6345 0.7281 0.7764 0.7273 0.6801 0.8143 0.9803 1.792 0.8161 1.122 1.0414 5.1564 8.8915 12.873 3.5207 8.2756
