"time" "N1" "N2" "N3" "N4" "N5" "N6" "N7" "N8" "N9" "N10" "N11" "N12" "R1" "R2" "R3" "R4" "R5"
"1" 0 0.11 0.12 0.13 0.14 0.15 0.16 0.17 0.18 0.19 0.2 0.21 0.22 6 10 14 4 9
"2" 0.25 0.1339 0.1501 0.1562 0.1618 0.1773 0.1886 0.1985 0.2141 0.2159 0.2385 0.2503 0.2593 5.9521 9.9477 13.9357 3.9744 8.9627
"3" 0.5 0.1631 0.1877 0.1876 0.1871 0.2096 0.2224 0.2317 0.2547 0.2453 0.2844 0.2983 0.3056 5.8982 9.8892 13.8633 3.9455 8.9209
"4" 0.75 0.1985 0.2347 0.2253 0.2162 0.2478 0.2622 0.2704 0.3029 0.2787 0.339 0.3554 0.3601 5.8369 9.823 13.7809 3.9127 8.8735
"5" 1 0.2416 0.2934 0.2705 0.2499 0.2928 0.309 0.3156 0.3601 0.3167 0.4041 0.4234 0.4243 5.7666 9.7475 13.6865 3.8753 8.8192
"6" 1.25 0.294 0.3668 0.3248 0.2887 0.346 0.3641 0.3684 0.4281 0.3597 0.4815 0.5044 0.4998 5.6856 9.661 13.5775 3.8321 8.7568
"7" 1.5 0.3577 0.4584 0.3899 0.3334 0.4087 0.429 0.4299 0.5087 0.4085 0.5737 0.6007 0.5885 5.5917 9.5613 13.4511 3.7821 8.6846
"8" 1.75 0.435 0.5727 0.468 0.385 0.4826 0.5053 0.5016 0.6044 0.4639 0.6834 0.7151 0.6928 5.4824 9.4456 13.3038 3.724 8.6005
"9" 2 0.5289 0.7154 0.5616 0.4445 0.5697 0.5951 0.5852 0.7178 0.5267 0.8137 0.8511 0.8152 5.3547 9.311 13.1316 3.6561 8.5024
"10" 2.25 0.6429 0.8932 0.6738 0.5129 0.6724 0.7005 0.6827 0.852 0.5978 0.9686 1.0125 0.9589 5.2051 9.1539 12.9295 3.5766 8.3874
"11" 2.5 0.7809 1.1148 0.808 0.5915 0.7931 0.8242 0.7962 1.0108 0.6782 1.1523 1.204 1.1272 5.0297 8.9701 12.6922 3.4834 8.2524
"12" 2.75 0.9481 1.3907 0.9686 0.6818 0.9349 0.9692 0.9285 1.1983 0.7692 1.37 1.4307 1.3242 4.8236 8.7548 12.4128 3.374 8.0936
