"time" "N1" "N2" "N3" "N4" "N5" "N6" "N7" "N8" "N9" "N10" "N11" "N12" "R1" "R2" "R3" "R4" "R5"
"1" 0 0.11 0.12 0.13 0.14 0.15 0.16 0.17 0.18 0.19 0.2 0.21 0.22 6 10 14 4 9
"2" 0.25 0.1282 0.1425 0.1519 0.1634 0.1821 0.1921 0.1966 0.2159 0.2191 0.236 0.2534 0.2499 5.9519 9.9478 13.9362 3.9746 8.9642
"3" 0.5 0.1493 0.1693 0.1775 0.1906 0.2211 0.2306 0.2273 0.2589 0.2527 0.2784 0.3056 0.2839 5.8976 9.8893 13.8645 3.9461 8.9243
"4" 0.75 0.1739 0.201 0.2075 0.2224 0.2684 0.2767 0.2628 0.3104 0.2914 0.3284 0.3686 0.3224 5.8357 9.8234 13.783 3.9139 8.8796
"5" 1 0.2025 0.2387 0.2424 0.2593 0.3257 0.3321 0.3038 0.372 0.336 0.3874 0.4445 0.3661 5.7647 9.7483 13.6899 3.877 8.829
"6" 1.25 0.2358 0.2834 0.2832 0.3024 0.3952 0.3984 0.3512 0.4459 0.3873 0.4568 0.5359 0.4157 5.6827 9.6622 13.5826 3.8346 8.7714
"7" 1.5 0.2745 0.3365 0.3308 0.3526 0.4794 0.4779 0.4059 0.5342 0.4464 0.5385 0.646 0.4719 5.5874 9.5631 13.4584 3.7855 8.7055
"8" 1.75 0.3195 0.3993 0.3863 0.4109 0.5814 0.5732 0.4692 0.6398 0.5144 0.6348 0.7785 0.5355 5.4763 9.4484 13.314 3.7285 8.6297
"9" 2 0.3718 0.4738 0.451 0.4788 0.7048 0.6872 0.5422 0.766 0.5927 0.748 0.9377 0.6075 5.3462 9.3152 13.1456 3.6621 8.5422
"10" 2.25 0.4325 0.5621 0.5265 0.5576 0.8541 0.8236 0.6266 0.9166 0.6827 0.881 1.1291 0.6889 5.1936 9.16 12.9485 3.5844 8.4409
"11" 2.5 0.5029 0.6665 0.6145 0.6491 1.0344 0.9865 0.7239 1.0961 0.7861 1.0372 1.3588 0.7809 5.0141 8.9788 12.7175 3.4935 8.3234
"12" 2.75 0.5845 0.79 0.7168 0.7552 1.252 1.1807 0.8363 1.3098 0.9047 1.2205 1.634 0.8846 4.803 8.7671 12.4466 3.3868 8.187
"13" 3 0.679 0.9358 0.8359 0.8779 1.5142 1.4118 0.9658 1.5636 1.0408 1.4352 1.9634 1.0015 4.5546 8.5195 12.1286 3.2617 8.0283
"14" 3.25 0.7881 1.1075 0.9741 1.0196 1.8294 1.6862 1.1151 1.8642 1.1965 1.6862 2.3564 1.1328 4.2625 8.2301 11.7556 3.1151 7.8439
"15" 3.5 0.9138 1.309 1.1342 1.1827 2.2076 2.0108 1.2872 2.2188 1.3744 1.979 2.824 1.2799 3.9198 7.8922 11.3188 2.9435 7.6297
"16" 3.75 1.0584 1.5444 1.3188 1.3697 2.6594 2.3928 1.4851 2.6347 1.5771 2.3193 3.3773 1.4441 3.519 7.4989 10.8089 2.7433 7.3816
"17" 4 1.2227 1.8177 1.5301 1.5832 3.1969 2.8385 1.7128 3.1183 1.807 2.713 4.0273 1.6263 3.053 7.0433 10.2168 2.5111 7.0954
"18" 4.25 1.4072 2.1313 1.7698 1.8247 3.8317 3.3519 1.9737 3.6726 2.0666 3.1654 4.7814 1.8268 2.517 6.5203 9.5356 2.2446 6.7676
"19" 4.5 1.6092 2.4837 2.0365 2.0951 4.5739 3.9289 2.267 4.2913 2.357 3.6803 5.6365 2.0449 1.9121 5.9306 8.7656 1.9447 6.3982
"20" 4.75 1.8196 2.8624 2.3214 2.3926 5.4285 4.5446 2.5867 4.9441 2.678 4.2576 6.5598 2.2777 1.2567 5.2893 7.9257 1.6205 5.9944
"21" 5 2.0093 3.2216 2.5924 2.7055 6.3595 5.1142 2.9075 5.5353 3.0257 4.891 7.4321 2.5089 0.6181 4.6556 7.091 1.3067 5.5871
"22" 5.25 2.1091 3.4382 2.7601 2.9294 7.0732 5.4314 3.1417 5.8446 3.3238 5.4616 7.9455 2.6503 0.1994 4.2291 6.5181 1.1072 5.2961
"23" 5.5 2.1017 3.4642 2.7832 2.9955 7.3578 5.442 3.2211 5.8306 3.4729 5.7599 7.9983 2.6637 0.1034 4.1186 6.3584 1.0683 5.2034
"24" 5.75 2.0681 3.4403 2.767 3.0148 7.5107 5.3773 3.2518 5.7403 3.57 5.9645 7.9342 2.6418 0.0953 4.0968 6.3152 1.0726 5.169
