"time" "N1" "N2" "N3" "N4" "N5" "N6" "N7" "N8" "N9" "N10" "N11" "N12" "R1" "R2" "R3" "R4" "R5"
"1" 0 0.11 0.12 0.13 0.14 0.15 0.16 0.17 0.18 0.19 0.2 0.21 0.22 6 10 14 4 9
"2" 0.25 0.1301 0.1474 0.1527 0.1717 0.1801 0.1893 0.1982 0.214 0.223 0.2422 0.2454 0.255 5.9526 9.9469 13.935 3.9748 8.962
"3" 0.5 0.1538 0.181 0.1793 0.2106 0.2162 0.224 0.2312 0.2543 0.2618 0.2933 0.2867 0.2954 5.8993 9.8873 13.8617 3.9464 8.9191
"4" 0.75 0.1818 0.2222 0.2105 0.2582 0.2596 0.265 0.2696 0.3022 0.3072 0.3552 0.3349 0.3423 5.8388 9.8199 13.778 3.9144 8.8703
"5" 1 0.2148 0.2728 0.2471 0.3166 0.3115 0.3134 0.3143 0.359 0.3605 0.43 0.3912 0.3965 5.7696 9.7429 13.682 3.878 8.8144
"6" 1.25 0.2539 0.3349 0.2901 0.388 0.3738 0.3706 0.3664 0.4264 0.423 0.5204 0.4569 0.4593 5.6899 9.6544 13.5708 3.8361 8.7499
"7" 1.5 0.2999 0.411 0.3404 0.4754 0.4485 0.4382 0.4271 0.5064 0.4963 0.6298 0.5335 0.5318 5.5978 9.5522 13.4416 3.7879 8.6749
"8" 1.75 0.3543 0.5043 0.3995 0.5823 0.5379 0.5181 0.4979 0.6011 0.582 0.7618 0.6227 0.6156 5.4906 9.4336 13.2907 3.732 8.5875
"9" 2 0.4184 0.6186 0.4687 0.7129 0.6449 0.6123 0.5802 0.7133 0.6825 0.9213 0.7267 0.7123 5.3656 9.2955 13.1139 3.667 8.4852
"10" 2.25 0.4939 0.7586 0.5498 0.8724 0.7729 0.7233 0.6761 0.8461 0.8 1.1137 0.8478 0.8239 5.2194 9.1342 12.906 3.5912 8.3651
"11" 2.5 0.5828 0.9299 0.6447 1.067 0.9259 0.8541 0.7878 1.0031 0.9375 1.3457 0.9885 0.9526 5.048 8.9454 12.6612 3.5028 8.2239
"12" 2.75 0.6874 1.1394 0.7557 1.3041 1.1085 1.0079 0.9176 1.1883 1.0981 1.625 1.152 1.1007 4.847 8.7242 12.3727 3.3993 8.0575
"13" 3 0.8103 1.3952 0.8855 1.5923 1.3261 1.1884 1.0685 1.4065 1.2856 1.9608 1.3416 1.2709 4.611 8.4649 12.0323 3.2783 7.8614
"14" 3.25 0.9544 1.7067 1.0369 1.9421 1.585 1.3998 1.2437 1.6628 1.504 2.3639 1.5609 1.4661 4.3342 8.1608 11.6311 3.1367 7.6302
"15" 3.5 1.123 2.085 1.2134 2.3655 1.8923 1.6466 1.4472 1.9628 1.758 2.8464 1.814 1.6892 4.0098 7.8046 11.1586 2.9714 7.358
"16" 3.75 1.3198 2.5426 1.4181 2.8758 2.2558 1.9333 1.6829 2.3124 2.0527 3.4224 2.1046 1.9435 3.6308 7.3883 10.6036 2.7787 7.0381
"17" 4 1.5479 3.0928 1.6541 3.488 2.6839 2.2641 1.9557 2.7164 2.3933 4.1069 2.4363 2.2316 3.1898 6.9038 9.9543 2.5553 6.6636
"18" 4.25 1.8089 3.7479 1.924 4.217 3.1848 2.6415 2.2707 3.1779 2.7851 4.9153 2.8108 2.5558 2.6807 6.3436 9.2002 2.2982 6.2277
"19" 4.5 2.1018 4.5148 2.228 5.076 3.7657 3.0635 2.6323 3.6936 3.2321 5.8613 3.2258 2.9165 2.1008 5.7036 8.335 2.0063 5.7261
"20" 4.75 2.418 5.3825 2.5598 6.0722 4.4296 3.5167 3.0355 4.2453 3.7364 6.9531 3.6682 3.3113 1.4577 4.9905 7.3668 1.6842 5.1623
"21" 5 2.7261 6.2807 2.893 7.1986 5.1675 3.9542 3.4584 4.772 4.2951 8.1867 4.0942 3.7287 0.7874 4.2398 6.3417 1.3519 4.5602
"22" 5.25 2.9285 6.9477 3.1336 8.1928 5.7945 4.2343 3.8067 5.0973 4.836 9.4358 4.3684 4.0442 0.2439 3.629 5.489 1.0954 4.0529
"23" 5.5 2.9315 7.0739 3.1659 8.5455 6.0024 4.2285 3.9172 5.0766 5.0986 10.0826 4.3607 4.0947 0.088 3.4514 5.2191 1.037 3.8846
"24" 5.75 2.8735 7.0184 3.1267 8.643 6.0436 4.1374 3.93 4.9566 5.2259 10.4304 4.2669 4.0517 0.0782 3.4387 5.1753 1.0497 3.8504
"25" 6 2.8124 6.9504 3.0828 8.7211 6.0717 4.0424 3.935 4.8327 5.3436 10.7614 4.1692 4.0022 0.077 3.4369 5.1459 1.0668 3.8254
"26" 6.25 2.7514 6.8793 3.038 8.794 6.0962 3.948 3.9377 4.7101 5.4603 11.0942 4.0721 3.9514 0.0761 3.4369 5.1178 1.0844 3.8018
"27" 6.5 2.6907 6.8056 2.9926 8.8621 6.1173 3.8543 3.9383 4.5889 5.5761 11.4293 3.9757 3.8996 0.0753 3.4382 5.0907 1.1024 3.7795
"28" 6.75 2.6304 6.7295 2.9467 8.9252 6.135 3.7614 3.9369 4.4692 5.6908 11.7664 3.8802 3.8467 0.0744 3.4409 5.0646 1.1206 3.7584
