"time" "N1" "N2" "N3" "N4" "N5" "N6" "N7" "N8" "N9" "N10" "N11" "N12" "R1" "R2" "R3" "R4" "R5"
"1" 0 0.11 0.12 0.13 0.14 0.15 0.16 0.17 0.18 0.19 0.2 0.21 0.22 6 10 14 4 9
"2" 0.25 0.1268 0.1363 0.1576 0.1662 0.1753 0.1865 0.2139 0.2165 0.2283 0.2434 0.2461 0.252 5.9517 9.9444 13.9332 3.9743 8.9594
"3" 0.5 0.1461 0.1548 0.1912 0.1972 0.2049 0.2174 0.2692 0.2603 0.2743 0.2962 0.2885 0.2885 5.897 9.8812 13.8571 3.9453 8.9128
"4" 0.75 0.1683 0.1757 0.2318 0.2341 0.2394 0.2533 0.3387 0.313 0.3296 0.3604 0.3381 0.3304 5.8345 9.8085 13.7695 3.9122 8.8586
"5" 1 0.1938 0.1995 0.281 0.2777 0.2797 0.2951 0.4262 0.3762 0.3959 0.4383 0.3961 0.3782 5.7625 9.7243 13.6677 3.8742 8.7952
"6" 1.25 0.2233 0.2265 0.3406 0.3294 0.3267 0.3438 0.5361 0.4521 0.4755 0.5331 0.464 0.4329 5.6789 9.6259 13.5487 3.8301 8.7204
"7" 1.5 0.2571 0.2571 0.4127 0.3907 0.3815 0.4005 0.6743 0.5431 0.5709 0.6482 0.5434 0.4954 5.5813 9.5104 13.4085 3.7788 8.6315
"8" 1.75 0.296 0.2918 0.5001 0.4631 0.4453 0.4664 0.8479 0.6523 0.6854 0.7879 0.6363 0.5667 5.4667 9.3738 13.2427 3.7187 8.5253
"9" 2 0.3407 0.3312 0.6058 0.5488 0.5198 0.543 1.066 0.783 0.8225 0.9573 0.7447 0.648 5.3318 9.2118 13.0456 3.6481 8.398
"10" 2.25 0.392 0.3757 0.7336 0.6501 0.6064 0.6319 1.3399 0.9395 0.9868 1.1626 0.8713 0.7408 5.1723 9.0189 12.8107 3.5646 8.2447
"11" 2.5 0.4509 0.4261 0.888 0.7695 0.7071 0.735 1.6836 1.1265 1.1834 1.4112 1.019 0.8463 4.9833 8.7887 12.53 3.4659 8.0598
"12" 2.75 0.5184 0.483 1.0745 0.9103 0.8241 0.8544 2.1145 1.3495 1.4183 1.7118 1.1908 0.9663 4.7592 8.5134 12.194 3.3488 7.8362
"13" 3 0.5955 0.5473 1.2993 1.0758 0.9596 0.9922 2.6543 1.615 1.6986 2.0746 1.3905 1.1024 4.493 8.1837 11.7914 3.2099 7.5657
"14" 3.25 0.6837 0.6195 1.5699 1.27 1.1164 1.151 3.3294 1.93 2.0326 2.5114 1.6219 1.2564 4.177 7.7889 11.309 3.045 7.2382
"15" 3.5 0.7839 0.7005 1.8947 1.4969 1.2971 1.3331 4.1724 2.3019 2.4294 3.0357 1.889 1.4299 3.8024 7.3163 10.7315 2.8493 6.842
"16" 3.75 0.8976 0.7908 2.2823 1.7606 1.5045 1.5406 5.2223 2.738 2.8991 3.6623 2.1954 1.6244 3.3595 6.7518 10.0419 2.6179 6.3636
"17" 4 1.025 0.8906 2.741 2.0651 1.7411 1.7746 6.525 3.2436 3.4522 4.4063 2.5435 1.8409 2.8388 6.0804 9.2223 2.3454 5.7882
"18" 4.25 1.1648 0.999 3.2762 2.4125 2.008 2.0336 8.1323 3.818 4.098 5.281 2.9321 2.0788 2.2329 5.2879 8.2566 2.0278 5.1009
