"time" "N1" "N2" "N3" "N4" "N5" "N6" "N7" "N8" "N9" "N10" "N11" "N12" "R1" "R2" "R3" "R4" "R5"
"1" 0 0.11 0.12 0.13 0.14 0.15 0.16 0.17 0.18 0.19 0.2 0.21 0.22 6 10 14 4 9
"2" 0.25 0.1336 0.1437 0.1591 0.1625 0.1793 0.19 0.2165 0.2044 0.2369 0.2345 0.2423 0.2564 5.9531 9.9422 13.934 3.9741 8.958
"3" 0.5 0.1623 0.1721 0.1947 0.1886 0.2144 0.2257 0.2756 0.232 0.2954 0.2749 0.2796 0.2989 5.9003 9.8757 13.8588 3.9448 8.9094
"4" 0.75 0.1972 0.2061 0.2382 0.2189 0.2562 0.268 0.3508 0.2634 0.3683 0.3223 0.3226 0.3482 5.8402 9.7984 13.7723 3.9112 8.8525
"5" 1 0.2394 0.2467 0.2915 0.2539 0.3062 0.3181 0.4465 0.299 0.4591 0.3777 0.3722 0.4057 5.7712 9.7076 13.6718 3.8724 8.7851
"6" 1.25 0.2907 0.2953 0.3566 0.2946 0.3658 0.3776 0.5683 0.3393 0.5721 0.4426 0.4293 0.4726 5.6914 9.6002 13.5542 3.8272 8.7047
"7" 1.5 0.3528 0.3535 0.4361 0.3416 0.4369 0.4482 0.7232 0.3849 0.7128 0.5186 0.4951 0.5503 5.5986 9.4722 13.4154 3.7742 8.6082
"8" 1.75 0.4282 0.423 0.5332 0.396 0.5217 0.5318 0.92 0.4366 0.8878 0.6074 0.5708 0.6406 5.49 9.3188 13.2509 3.7118 8.4917
"9" 2 0.5194 0.506 0.6519 0.459 0.6228 0.6307 1.1702 0.4951 1.1054 0.7111 0.6579 0.7454 5.3622 9.1342 13.0549 3.6378 8.3505
"10" 2.25 0.6298 0.605 0.7966 0.5317 0.743 0.7479 1.4878 0.5612 1.3758 0.8323 0.758 0.8669 5.2113 8.9112 12.8204 3.5497 8.1785
"11" 2.5 0.7632 0.7232 0.9731 0.6155 0.886 0.8863 1.891 0.6358 1.7113 0.9736 0.873 1.0077 5.0327 8.641 12.5391 3.4446 7.9687
"12" 2.75 0.9243 0.8641 1.188 0.7121 1.0557 1.0498 2.4021 0.7199 2.1273 1.1382 1.0048 1.1704 4.8207 8.313 12.2008 3.3189 7.7121
