"time" "N1" "N2" "N3" "N4" "N5" "N6" "N7" "N8" "N9" "N10" "N11" "N12" "R1" "R2" "R3" "R4" "R5"
"1" 0 0.11 0.12 0.13 0.14 0.15 0.16 0.17 0.18 0.19 0.2 0.21 0.22 6 10 14 4 9
"2" 0.25 0.1344 0.1414 0.1548 0.1733 0.1723 0.1934 0.2005 0.2074 0.2242 0.2319 0.2561 0.2556 5.9512 9.9448 13.9359 3.9738 8.9628
"3" 0.5 0.1643 0.1666 0.1842 0.2145 0.1979 0.2337 0.2365 0.2389 0.2645 0.2689 0.3123 0.297 5.8959 9.8822 13.8636 3.9441 8.921
"4" 0.75 0.2007 0.1962 0.2193 0.2654 0.2272 0.2824 0.2789 0.2752 0.312 0.3118 0.3808 0.345 5.8326 9.8106 13.7813 3.9101 8.8737
"5" 1 0.2452 0.2311 0.261 0.3283 0.2609 0.3412 0.3289 0.317 0.368 0.3614 0.4642 0.4006 5.7595 9.7281 13.6868 3.871 8.8196
"6" 1.25 0.2995 0.2721 0.3106 0.4059 0.2995 0.4122 0.3878 0.365 0.4339 0.4189 0.5658 0.4652 5.6747 9.6323 13.5777 3.8257 8.7576
"7" 1.5 0.3657 0.3204 0.3695 0.5019 0.3437 0.4978 0.4573 0.4202 0.5116 0.4854 0.6894 0.54 5.5756 9.5204 13.4508 3.7728 8.6858
"8" 1.75 0.4463 0.3772 0.4396 0.6202 0.3943 0.6011 0.5391 0.4836 0.603 0.5623 0.8398 0.6266 5.4593 9.3892 13.3027 3.7108 8.6024
"9" 2 0.5447 0.4439 0.5228 0.7661 0.4523 0.7255 0.6355 0.5564 0.7106 0.6512 1.0225 0.7269 5.3224 9.2348 13.1291 3.6378 8.5053
"10" 2.25 0.6643 0.5223 0.6216 0.9458 0.5187 0.8753 0.749 0.6398 0.8372 0.7539 1.2444 0.8428 5.1607 9.0525 12.9251 3.5518 8.3917
"11" 2.5 0.8098 0.6143 0.7388 1.1667 0.5944 1.0553 0.8826 0.7354 0.9858 0.8723 1.5135 0.9766 4.9695 8.837 12.6849 3.4501 8.2586
"12" 2.75 0.9866 0.7221 0.8776 1.438 0.6809 1.2714 1.0398 0.8446 1.1602 1.0088 1.8394 1.1309 4.743 8.5818 12.4016 3.3299 8.1025
"13" 3 1.2009 0.8484 1.042 1.7704 0.7794 1.5301 1.2246 0.9691 1.3645 1.1657 2.2332 1.3083 4.4748 8.2797 12.0674 3.1876 7.9193
"14" 3.25 1.4602 0.9957 1.2362 2.1765 0.8912 1.839 1.4418 1.1107 1.6034 1.3458 2.7078 1.5119 4.1576 7.9223 11.6734 3.0194 7.7042
"15" 3.5 1.7729 1.1669 1.4651 2.6708 1.018 2.2061 1.6969 1.2709 1.8821 1.5518 3.2774 1.7445 3.7831 7.5002 11.2098 2.821 7.4521
"16" 3.75 2.1485 1.3649 1.7333 3.2691 1.1608 2.6396 1.996 1.451 2.206 1.7864 3.9568 2.0089 3.343 7.0035 10.6663 2.5879 7.1574
"17" 4 2.5946 1.5918 2.0448 3.988 1.3208 3.1464 2.3464 1.651 2.5802 2.0518 4.7596 2.307 2.8298 6.4231 10.0334 2.3161 6.8149
"18" 4.25 3.1144 1.8478 2.402 4.8418 1.4981 3.7281 2.7537 1.8688 3.0092 2.3491 5.692 2.6392 2.2398 5.7534 9.3062 2.0035 6.4212
"19" 4.5 3.6997 2.128 2.8001 5.8375 1.6916 4.3721 3.2149 2.0966 3.4944 2.677 6.7392 3.0026 1.5816 5.0009 8.4931 1.6543 5.9793
"20" 4.75 4.3053 2.4114 3.214 6.9655 1.8969 5.0248 3.7116 2.3118 4.0315 3.0293 7.8214 3.3878 0.8967 4.2043 7.639 1.2897 5.5082
"21" 5 4.7809 2.631 3.5535 8.081 2.0798 5.5188 4.161 2.4543 4.5871 3.3868 8.6732 3.721 0.3298 3.5124 6.9094 0.986 5.0874
"22" 5.25 4.9251 2.6922 3.6752 8.6667 2.1542 5.6447 4.3884 2.4604 4.9484 3.6083 8.9334 3.84 0.1188 3.2149 6.6107 0.872 4.8922
